user_pseudo_id,total_usd_revenue
9c4804fcf3ee45cf136275fb456aec5d,318.571057
b125f0996eb0802676b205789b27bc21,61.92000000000001
cd97a9af3e2d11e3ea9b14b7eb0b7691,60.96
aa9e41b18413142be5b2c8f16b201613,46.963587000000004
f5001a85203eed15651a87b0997abd54,44.97
6200b2e17ec782b49b06e004e260ccb5,40.95
6299015cf423d8565238b2bcc9be5c94,39.98
38578fdbba48ec5558574fb261c7add6,38.092747
5f63ecb3fcd188b0eddfc059fed4cf3b,30.11611
e0f7ff53fdc31f79dc8bec6a7f1af8bd,29.99
bb1ae6fc06d44d6bad0fe66f6d361c38,29.950000000000003
14aaa6a226a354f1c408b2d628c2cd9c,29.921284
88552b040b5cbdc3a6748e3d4f3f2d24,27.21412
3e0dad04a3b3b653cbfac74daa92924c,25.326411
84f0a676ec20b2bfc87dd5a3c1695776,25.250918
b0df7ab689170de1ba8dc7dbffdc1236,24.979999999999997
6e8d206562837037d246cc5d49a26576,24.078877
e5271ae3b5b89274797ee57f5be2615e,23.950000000000003
f48dc0482113c908b5f53e222efaaae4,21.979999999999997
0351a6aa45de8afc21a7727bc1f700d8,21.914948
c7930992b3634e648a1f52fc74f19447,20.88083
19ada4bed38e9d04d5b710c24a1aa19a,20.88083
faa698a167e59683291fbe51d9e1e6a2,20.88083
3590a0a7822eddfc2414da56762355aa,19.99
ee23e8fb32f6fb468f19ac6602cdc8b9,19.99
29cf678c49bafa9c0634693ad2037c0d,19.264547
67d927e7ef794d11300e73bae2d4e770,18.61
f2460a428865cbd21f5a8e20d808af80,18.24298
fe3a97eb460782312e5d7d1fda33e704,16.47
f706bcec4037a01b6fc7fed2a817c1ae,15.98
9e8ddde9216e0280c2599088fac1144f,15.658011
82b5bcc407d53914f948cdeff57f81a3,14.99
0c8b5015ce22200a7b5e30ab7b518a3b,11.448418
122d7e9034feb9bf45ed7138a3f61d61,10.97
368f2227617808cc3fd488947cd7d5ed,10.424746
383f524ced7b95fac60b25ba06eccdef,10.424746
9743355d35b0572080056378570283bb,10.424746
0eb83e15f9d99c16933941c96116b318,9.99
6c398577d6def005fdce7a943b1fcd68,9.99
cdee2e67c35b9ce608cb5d80e8c8de2e,9.99
ff9b37f6ed284cafced5d9e544c617ee,8.689332
64dda12a19791389f6222315acfb8388,7.970000000000001
c05169ab8971ec12580975b3dc384d87,7.814696
ba8e8ed64ed80d8f6d0036845a9cd84b,7.280609000000001
7b7bca14ad552c6bab0c485b335a8c30,6.981862
29d4eb27977384de1cf2cd0bac1558eb,6.970000000000001
eee6f737f059153c96d0f60669789ec2,6.29946
e03a276ad68ba900ccc05526f8ae2f3b,6.246491000000001
8c0ffa6ac460521ee08466c7c74b0db5,6.126161
853d5665b1a5d773ce1c49fe7bda3070,5.8500000000000005
81c3fbcfde8538e5e64deb7e5394691a,5.7244459999999995
aa51b20f18fdbe1ce144c91fca66e11d,5.60184
1fd59432c0c4c92ad00d6c99caf0b2bc,5.532224
26e482bde486b9117fd89a82d7df8b25,5.212373
