user_pseudo_id,total_usd_revenue
a2c35c09439c9a7eaa8a49f36636a1ca,67.672939
768a79760f4edf368da0a6fcc8441650,61.102615
d992c77e92dfccedb35a9f555f025620,53.377266
f9bee16a9f23752775ad04399c7dcf75,40.98
9a01bb0eb808c3114e3fe2d9a408c19f,38.576452
23c83ce2537b10552f89de9af6fc82eb,36.334716
479852890c2d51ddd0e18933f56696ac,28.99
c4eee28696b5f7424407cdacc3b9d57a,24.973016
5c88958bfc4fe6dc31f8a4224a352042,24.609441000000004
4341d9640686070168ee31e542c15264,22.712038
913d239e4b73952e688524274695dd92,22.712038
bfa532325057c57cf869e25d3cf5a8b2,19.99
684f27cdaadcdfe8d00a289f92236fbf,19.303528
67012eb7d746e94b49927a30ad12d16b,19.151421
84e6a317ea2f99c5ed03cc5b9148d5e8,18.97
d17223520f37a6e4ff20c7254eccaaa3,14.99
e9b6fef4781ed97646e24de3a1aadd27,14.99
b78363056e85328b6ddec56e0f4610ac,13.666853
a4c12c3129d08a3c56278f8fbe1abab2,13.40247
1f21c28bcdb37f282bdf555c8ca6e118,13.253363
65bb6209f7bfafe287a8e83d03ce7ef8,11.96
3945fda2529ef9dc6b4ab5d2cc3c36f8,11.81469
2a79b3bbe6c2d65fea5cbd5a74694631,10.98
759f6f5f601ffd66ad2bc92c505e69a9,9.99
8bb578d33c3425fb31a5fb6d68963019,7.9745740000000005
6cca86b7fb6c7671de73bad79801179c,6.794296
3e9a4c60686a84dc7db795124f98c26d,6.219503
41da0af0a553bc2b658782ef1f585ac8,5.875426000000001
0351a6aa45de8afc21a7727bc1f700d8,5.669488
16ce6f3b79da6ab94a95774f0ac79c9d,5.669488
92f3e866b3d17f1ea4a5463ed34e64a4,5.669488
147897d3ff4935a36f5b2bd98d12ac6f,5.484568
0400df9bc969c298253d57bcb9e95cb8,5.401381
e5bcb51e3b5785e789c784a09835bf90,5.334721
1e33507015facfbaa6e1ad9141b9a888,5.201355
921eade7572ee4800809553c9c2e0f56,4.99
a77ca1ae7c8d8b626d065b088b49e900,4.99
b323694cb6651cdc8a049b92897340f0,4.99
990b928077e513b65a8ed0faa9fd460f,4.948007
601a2483db801c9e94e3d6b0f6a067bf,4.755105
05ba08d4cfbcbe5b7c9c95764882c9cc,4.534112
f4c95f9ebda2911c44f1b2685166be13,4.093797
ac87531b815ab98afd3effe7a7f89a08,3.886204
c09ddd24d747236a58126eb1c013e704,3.886204
a75ec48e9d8605721216ebc48aa0e33b,3.145694
3c3d90f5efc3644c90697b5aba7401d1,3.075977
c24236ddcf9e08058decfbba48b8f5b6,3.075977
c40858600d686d4019e8c50614940a61,3.075977
85925fc280f1d5dfb355edb8964e714a,3.0450000000000004
73814de2673b78801bbc1370b34d3279,3.008704
7c80c9a444c1ef4829240624976c1409,2.810878
0f1d8de56271c35d68e7af9070282db5,2.663357
c2f705e58630fcacb80e4854aa297c3d,2.528133
ae3391e4867ce6b1185048618f336bab,2.409638
311a2343e3e5a2c2bee87d760aba0d03,2.287604
9853518c9b3dc8a58e8d81705cb4a351,2.132287
96e3a2ba970bafdb761d55b70c439f81,1.99
a603606f152b9cfc020f0049da72aa6c,1.99
20955d9fd00caaa44b7faaf5809a268b,1.98
ddb2de0cdd0c03d6b8fd6feca65c7215,1.908765
453409ea8c6183a7eae9313b6b68f2fb,1.835263
20d59676925143dad4e6c2eed4a8cbaf,1.5646460000000002
5a4895da4a10e3dedd7ad8227ec494d4,1.3361020000000001
0f09f64f4866b1f2ca35f136500e2bb8,1.204819
6db7cd3454dfd2fd9e49403f3ab63963,1.204819
2f184d5507c62c04de9ebd148c2e66a8,1.192522
3abdd7076d448b9aacb4d99c60225863,1.124808
6a7a1cad00a05d3f4c281a6a311a895f,1.124808
c8a20f938926bca7bd1da12458d5dac9,1.124808
c592020d6613899389d9f549a1d28778,1.064809
fa2ec4e7fa4f7f5a8e38165ac1543b57,1.064809
2c82e6ab1771e1764e2b26cd72b56373,0.99
326816bb0962696656b03e5ed6120e00,0.99
5d382193d63f2c46e4248b66f2dd2f62,0.99
a06a74cc6890a838823b72b34849a08a,0.99
d0a74cb814fd2db10331973a9e584f72,0.99
1a16e75a4f09ad13103ca1a21791b82b,0.8885
4b1e7f2a9dc9a4215b14e291b47b2b0d,0.783957
00d91f36b970e4855dc1ba200bdd114e,0.674071
12c8f4b426855a807e3e3829061d6ac5,0.642294
a0529451804f4759fab8d016f65aa66a,0.61547
88f29a4c6409eb5089ab8ed52767a1ff,0.228544
97248ba47cf137cad53748ea2065b514,0.228544
3c84eb83ad25e805633e88f4813b7bea,0.197318
