user_pseudo_id,total_usd_revenue
3d64e276dcdb02c8121622cbcac7ed78,142.9782
84e6a317ea2f99c5ed03cc5b9148d5e8,80.96999999999998
cd97a9af3e2d11e3ea9b14b7eb0b7691,79.97999999999999
768a79760f4edf368da0a6fcc8441650,76.468986
d0768670badd356dc020d7cf6f899cf6,75.779574
c8a8a9002aa61f6ba40b65adc72e67e5,74.97999999999999
e5e735f4b4b43f35b31e027512ff0d84,74.97999999999999
114653e9293915093e39964155ccb6c1,67.745704
200f92925dc0e4a7b3621418e58a6bef,67.745704
bb3d4174968616574d0df57e572f9f4b,67.745704
c4eee28696b5f7424407cdacc3b9d57a,67.745704
d992c77e92dfccedb35a9f555f025620,67.745704
fc6b039e28c5c15c163cb6c271c481dc,67.243289
a75ec48e9d8605721216ebc48aa0e33b,67.075588
b323694cb6651cdc8a049b92897340f0,64.99
d17223520f37a6e4ff20c7254eccaaa3,64.99
e9b6fef4781ed97646e24de3a1aadd27,64.99
da3aa4f0632e8cc6e7bd4db745ea20ec,62.060947
453409ea8c6183a7eae9313b6b68f2fb,28.239372999999997
4341d9640686070168ee31e542c15264,28.209497000000002
4fb43d4ea5bb83d7c19aac04acddab81,28.086095
0c1d5fe39ac3c14c8d2a8bdb0dc4e1dd,27.914035
3c00098c330d711c50c0bb30e53cf392,26.076825999999997
32939752e94bfe535118e0e1f4f5b8ee,25.712544
7d47b3e8823c663a2e14d50bce877b0f,24.979999999999997
d0b15842d9b6e448d62c22981b686e63,24.979999999999997
5be642cd4f14c5ce703a8822c1411081,23.979999999999997
c1739c663bf0a7ec474b3f55cb3b11fe,23.979999999999997
5861c85019543fc0ba1145ba3a34ac90,22.574373
b66a66874f700c5def9bcdaa5606575e,22.574373
d466b982c4e1f136db0d984ab333c5a8,22.574373
f976516bfac880054cabeaa378aa7d03,22.574373
81bcecf17dd6bab6d8e2310df36e3f32,22.346389
9d7c40b96a8b469226c875345b95dcb3,21.536868
e2137f49480469bc849de506571170fa,20.523428
7f21ca73d4b8701a8a25175201558be1,20.098684
d2bd4c0ee8aa7c0768158244790b1bd7,19.99
4613683d8503d3a5a8836a23b79a1717,19.324481
8fcf332ddba73c349c197469f16ee901,19.186523
78f4bb32f6b3504f01d73ede85bd85ee,19.103206999999998
11aee57e219aeb9c24e2b4776f7d4f25,18.99
479852890c2d51ddd0e18933f56696ac,18.99
926296e73c59d3c77fb045788fabbee7,17.877111
3e9a4c60686a84dc7db795124f98c26d,17.300774
65bb6209f7bfafe287a8e83d03ce7ef8,15.98
c0c837d5b94a7c89768d13ca16d769c9,15.934352
c24236ddcf9e08058decfbba48b8f5b6,15.412808
94718295f49c282ac72149cd47f911ba,14.769425
78fc9067f803a532640a0766f77ff3b9,12.359327
bee653bdfb2471777185345ab714baa4,12.359327
362383583e2874827431b66ccc25eb75,11.870753
78f6b7d15d7c27d0b2921bd02c858505,11.870753
cbd548b18eefa29350d7a6289e7fc3ee,10.905288
ea28b3f61a60e5fff5bb17621f2a5614,10.160602
d01324e26d62378b9ba1bd9205cd3216,8.727886
270cd72d9e035f8c9335229ec7e0d7e0,8.606401
8bb578d33c3425fb31a5fb6d68963019,8.435838
2e516b1aa786251100e8006d53b14d7a,6.394288
42e29e69e84172c6fd60d3d9349125d6,6.3849990000000005
7c80c9a444c1ef4829240624976c1409,5.874328
613832491c61bf2a8fa6750bbb40c2ca,5.553398
26eba6ad4eafbf772a3c727ce21b99c6,5.409267
479b8dcf7504180108a5f596d294c90f,5.374115
79b35e6033f2bcf8fed1203971e18a52,5.374115
8b44dfc92f337e5414f43eb578416aaf,5.36399
00d91f36b970e4855dc1ba200bdd114e,5.197418
266ef2027f6891ffb691f7fd1e977df4,5.197418
29be34c9631503df962046a2b39d31d0,5.197418
d2fb6943a72fae8cb2f421d39e1d5a01,5.197418
ed7e62ce6653f958079f990584a28230,5.01498
387ce1f37a50e8aa279312e6ee50044b,4.99
5d382193d63f2c46e4248b66f2dd2f62,4.99
652b6dae57344e09f4a1d8c8bd77b60b,4.99
6ebff95eeb387a981d31418d1c59d662,4.99
e1f8fee7b180c25e5fce1cca8ab9ae4a,4.99
6515ff2917a7fe3e1cac1120ac35e9ad,4.48244
7fef65e81b3702d5dda64460fc744a70,4.164332
c09ddd24d747236a58126eb1c013e704,3.849858
0f1d8de56271c35d68e7af9070282db5,2.977483
059cb5f61be2cb4644ec9d16ca4d7de2,2.229533
a5826a1a2441a053255c149e814dd860,1.66463
4d2d2bec571392eeb1a205e2bf8ebd6c,1.569704
e6531bb5c966cdec22e44fecd71d0baa,1.235933
c542f9d8f1fc53d63d832403fd1b7844,1.132087
16cb3b03713e4a1fd8df59fd6bd4b412,1.11799
50397c7f3e316a2c87049263db7e8f20,1.11799
205292f9a66678d675e5852d9a297ffa,1.104256
05ba08d4cfbcbe5b7c9c95764882c9cc,1.062626
e7d9fe0bee1fd1323dbd63096627b59f,1.017827
4b1e7f2a9dc9a4215b14e291b47b2b0d,1.005062
13c552135689895d5d475d8394bbc598,0.99
2976570ddc013fbf25cb284bfe1a18ac,0.99
9c867a0faa592c1f355b31da0ac2c623,0.76483
185a3383e36852c39428c219d430aacf,0.584914
efea3e11603f833e1fe0568c434038b0,0.584914
b6f35b3e780e2311ba335e3e941f813b,0.581615
5a4895da4a10e3dedd7ad8227ec494d4,0.456982
a4c12c3129d08a3c56278f8fbe1abab2,0.436212
97248ba47cf137cad53748ea2065b514,0.408613
20d59676925143dad4e6c2eed4a8cbaf,0.228371
