user_pseudo_id,total_usd_revenue
82b5bcc407d53914f948cdeff57f81a3,79.97
25cc9990ee1e6414b2667f2a17948ab7,61.701115
5c247fab318f51cf2b06a7ec9f517095,61.701115
43fabde6986c39285b0301460ff6d5a2,59.67206
493000c790695548b01ad293f608b39d,53.827828
5abb87b87cd2bc452f05a131b1a48056,51.395312000000004
b9687cec72a767d782531df4c51ac325,43.222402
3328d49455875f85adfe3cde2670f1dd,36.876885
6e0d9d416f437858e72a51735acbff79,36.636132
0f985582dded434a284433dc8f438ffc,28.031379
82f3aac9fac545152f68c42b085c4bb1,26.710751000000002
8bbdff9a093efebb59c1211a57b86979,24.132838
8e8153a5e14f9c80f71c057a25203eea,23.106327
ff3fc26821fd0f2d76b13d2936a6cde3,21.684399
0400df9bc969c298253d57bcb9e95cb8,21.535048
69e0bff1977dd91d5af3ab70cf4fc1a4,21.146646999999998
104f5609811194fc2be910f8a4ddc096,20.560182
6e97f06665873c363f2eb62aa926a056,19.99
b77d0b43e916fb75a65415bd5cb728a9,19.99
f2bb2cb7d6808b5dc850e58f029745d4,19.526782
072cf84ed1214bcd135493292688ecff,19.476551
7994cef775649acc01bd291f863950af,19.307719
369788c34fe134cbbeb46057665f0ef2,17.86873
f1c1b45b5dbaea8836087bcf6c0c74fd,16.915177
61894ab57408596b68ab05eca4ea345f,16.631895
f4dfc0b139444abf8ac41161c345edb9,15.767261999999999
652e9ae0c3d20297a13156861bfa1b9b,14.99
b323694cb6651cdc8a049b92897340f0,14.99
a065a615b4ff107708520d29f804275b,11.021889
0edcdc232093aefebfaf7399c635b93e,10.532245
3441f9841d92ddba4052b9db215bc7b8,10.291048
ccaafab16d2f0a672205f8016ffeb44a,10.274948
91ac59d1b3ddbd9a7069b7fb4a45c20c,9.99
fc6d6ba497735ac800326d69cff504b0,9.732185
b8bf9c0fa04bf3ca37232023dd1b5f93,8.96
7197bf62e41470137192f4c2c60e9c94,8.64626
2caccf5a69abb1327abf242f2e5656c0,6.970000000000001
c3e32d1f93cb3cf66daa0dababbcc28f,5.970000000000001
f1b7849c50ffc69ce5da5097c8c406a8,5.557166
1239858757a9ae1e326ac23b9609eae7,5.132331
c2129edac3e1c8ef0a9ad7dcd69534e1,5.132331
23027a3e252292883be84c4409678c3a,4.99
5c46662a19c7abdf8a6956e5c3da8d53,4.99
659274085479403d3fa36ef2e39df399,4.99
c9595c2161dd501032d31213aa471a33,4.98
ec5d54d280cb960583152fd8debdf562,4.970000000000001
b6f697aba7cc5241515d770d43d624d5,4.884388
40515ff84f149c832814ffdeb09eca24,4.860002
dcd9bd09cde19951ed9c4927d6df60db,4.860002
830d378c70e7233b5dab5a47cd76118c,4.369004
8970367285c1d114f04cf8b0f52133e0,4.103808
65fbf5b30dfd01f9bb2f549c389ba1b2,2.99
c7f90b06e385118b1d28831d8a0415cd,2.99
20955d9fd00caaa44b7faaf5809a268b,2.98
5ad03cba0ed7a5853f301a9335944c2c,2.98
71e282c02d5e7f05b58a52c7513f01e6,2.881493
4e78b1ebc8031561526a9727875feaf1,2.756442
5570f35f63f4dddfa797f34c5367991c,2.2611310000000002
86f7d35e83d3e7dd52d225d920278278,2.114665
1a662338e57f2bff29293fc859fb9a61,2.10149
6a8b82ac5d6ec5b622bba0705cb08061,2.036476
88f09713c00901d51e487012b27976bf,1.99
b4897d215e1e57e266771b6d94c6bae8,1.99
d9b6e1c6bbc20221e7e8e2784858d807,1.98
686ac2bac15a22a78a0b1799fb86d3c8,1.62
85925fc280f1d5dfb355edb8964e714a,1.554433
b6266b7502bdf965c8c884df71a9b638,1.49
c76c05b84589ac5653cb8639b135397a,1.49
d57c2df5169e46ea5d9e38c38024531b,1.449474
70b586b98d1dc692e694327a61456568,1.445846
20848997934608147aea8237151ff177,1.419362
f1e004327ecb9ecd22b893b9b1951ef1,1.282051
6acfae621c21ce3461360e9b3f40ddca,1.025292
5313a5b83e92ce165533f35eac230b51,1.018238
43feca57ecddbd9a1551ec26292d2fcf,0.99
6052ef7f8c47cdc9f9998298779030c1,0.99
8591f69e19393e1accf2779e041cbd1e,0.99
8ce710352f73190c8ecdfcf8afb475e7,0.99
a0cff49ed9fe51ab6a11ed217d56764b,0.99
af8673177911cd6f23eb4004671c7a86,0.99
bb128ae6bc51f54afaffc290937125c9,0.99
c7169580c225e847fc76b5c3807166d9,0.99
f40593a8de8c26e9100fdcfb8a0d9e4b,0.99
ff368712fe719b91a64a86b5a1654a0d,0.99
05e523123be7317427dd11ca0cf69ae3,0.989011
87e5067621efe4e2d7efd70ac2433bda,0.891891
304744dfe3ad37b5485bfdae3019931d,0.878242
a2475685596cc2dd2d346047f525871b,0.548856
4c2e6b7c518722e41dade91fd61ae9d4,0.546524
276b68179411450e6b9ddb11c1ec7722,0.411642
a44a64d5144d6bf694c6925d2aef8868,0.355903
8780cf2ed1433f489d44c1484fa9dfee,0.225318
908024dc8b3cc3bd7ccaa41978a20704,0.177833
