user_pseudo_id,total_usd_revenue
a75ec48e9d8605721216ebc48aa0e33b,68.727806
accdd343219c749c9984326bc4f1d5ff,22.168832000000002
fac3b42174b1cdb2fbf2949b314c1074,19.73233
65b5008c29292fedfa2ab68e8bdaf542,15.98
11aee57e219aeb9c24e2b4776f7d4f25,14.99
d17223520f37a6e4ff20c7254eccaaa3,14.99
a46e46ed82ecc356b475cf3a9306c25a,13.207051
d6af66bfc1987a9dba993922a6570c40,10.801715999999999
56ab9ef5e99ee56fe8c8fb18851a90ef,10.733742
768a79760f4edf368da0a6fcc8441650,7.105675
8a52279dbdd7e2cc01660ff053f3c260,6.806891
9a01bb0eb808c3114e3fe2d9a408c19f,6.02643
2be5de04718dc479fb8dafed52fe8c80,5.55
e32767c8cf2d02e01b26bf5a87fa58f5,5.366871
94abd72b9ed79e2c3366f6e8c9178b6d,5.023909
880992a488bcb3e256132ce3e3a5dede,4.116932
438f5c6e97f6a434156707b1bcafc923,3.9800000000000004
9786e9250aadb1ea3230f096c0d56111,3.445296
85925fc280f1d5dfb355edb8964e714a,3.015144
5969d59a98a72f4ee54c2e3834543645,2.875039
03f26ab2bb838e5ffd25d054d2e100de,2.711963
9853518c9b3dc8a58e8d81705cb4a351,2.430265
92420290d299ccf1e55cd04fd32903e7,2.273186
afe6a641cd53acca8f2918c39673cfef,1.99
996c928c91e3a3c1fe1b8fb0d6e76e6e,1.072375
f44f348d2c7c7a85acc9451e1bf8f9ec,1.025523
6b611866bfee57578a70e008deda417a,0.99
77e0ea65b0a3215e744db5a2020dbc05,0.99
98bb2db8458f14a1a9395c92641287b1,0.99
e1f8fee7b180c25e5fce1cca8ab9ae4a,0.99
e7421254d32873550f81aaf5cfb829f2,0.99
a12693a1ae9f0b019358c4a98bba25ab,0.882079
19db53a9c0b3fbf77c984a3ab383df13,0.795068
0595048f3ff5e90f1f5f1e95b433ae7c,0.793597
990b928077e513b65a8ed0faa9fd460f,0.667462
5564410286a1618b17bbad9c0dbde60b,0.452844
