user_pseudo_id,total_usd_revenue
479852890c2d51ddd0e18933f56696ac,93.97999999999999
c8a8a9002aa61f6ba40b65adc72e67e5,84.94999999999997
1f5effea230cb3524e4b31afd2bf106e,74.97999999999999
a75ec48e9d8605721216ebc48aa0e33b,68.463738
114653e9293915093e39964155ccb6c1,68.140457
684f27cdaadcdfe8d00a289f92236fbf,68.140457
e7ca9da565b165cfc5da0489f57b46e0,68.140457
2db39b12cbc8af998278d1ecc54e4a89,67.264118
0f6c2a934b15712f43367b834f3dcb59,64.99
140816df4d10342a2e980939993e7695,64.99
216d5aae8f336706d90af764703a0f1a,64.99
5e1a5c68bfcec1b1dbf9a662c37cb8ce,64.99
6a7e1b780dda68ec347b8d57cd54b8a2,64.99
71194b0fd67e02b50d9b15e1dac0bab3,64.99
7194517b7c574f991e7bc5967f22e7d6,64.99
b323694cb6651cdc8a049b92897340f0,64.99
cd97a9af3e2d11e3ea9b14b7eb0b7691,64.99
d17223520f37a6e4ff20c7254eccaaa3,64.99
d2bd4c0ee8aa7c0768158244790b1bd7,64.99
d38acc87c354612e4c6dc15d592a10ed,64.99
493000c790695548b01ad293f608b39d,58.195136
f976516bfac880054cabeaa378aa7d03,28.373872
3e14d99c2c92b8d90d8e8ae732616396,28.159962
4fb43d4ea5bb83d7c19aac04acddab81,28.159962
51b97922d008a48ab06d619bc01e81b1,26.539142
d28516530695996138d53d7a2f50e558,26.539142
1b08e617eb5857ea222f29462b63554d,24.966282
8b44dfc92f337e5414f43eb578416aaf,24.871423
4e78b1ebc8031561526a9727875feaf1,24.73911
8fcf332ddba73c349c197469f16ee901,24.73911
c1739c663bf0a7ec474b3f55cb3b11fe,23.979999999999997
b66a66874f700c5def9bcdaa5606575e,22.705913
c129b0411fe9b5c3875b36caecd2f868,22.705913
d59d0b416f2f99d6fdf5a175f18928ba,22.705913
9d7c40b96a8b469226c875345b95dcb3,21.239283
f279974e47dcfba556b53efa8b697534,19.99
1c3d2ed238a79adf05f0afe04fa8fa00,19.59
17b37954268c79ada49b319c5e868d34,19.298323
4341d9640686070168ee31e542c15264,19.298323
11aee57e219aeb9c24e2b4776f7d4f25,18.99
78f4bb32f6b3504f01d73ede85bd85ee,18.654754
20955d9fd00caaa44b7faaf5809a268b,17.97
4613683d8503d3a5a8836a23b79a1717,17.528656
26c1c6b212677e1e49c1d4201c48463b,16.050151
6b22dd33f71aebeb045c5c84652b3756,15.868015
94718295f49c282ac72149cd47f911ba,15.004529000000002
7c7de1149be2288f8eb1356eeb9b945d,14.866729
b634893696ca83f1eb0750588746b4e9,14.866729
dbf9557b1c5ba66d952d07b9513d7ea9,12.483141
78f6b7d15d7c27d0b2921bd02c858505,12.059715
e4bb4ec35561416b864bf83965aea350,11.99
cfc3e083b038bbe37e464697b79a4444,11.921434
90d72bdacada38c3e2debbef77c00906,11.347277
7545bd1d0c34fa80fcd80e199013230e,9.246224
6e0d9d416f437858e72a51735acbff79,9.116391
