user_pseudo_id,total_usd_revenue
5e1a5c68bfcec1b1dbf9a662c37cb8ce,159.98
29e317dffaad4f9e6a25fca427887e4e,105.92999999999998
47155eb0b7f58a5b778f85deedbaa381,66.728924
061f1ae8074d5b59c51ce1d1597bbd7e,58.677037
92c67c587e22609aebc9729edd891643,55.251447
3328d49455875f85adfe3cde2670f1dd,33.131186
dbfcca5e577ea5cced8a0cf7e3154633,27.625723999999998
9038a6ab3ae735197321f9d6914bb8d6,24.979999999999997
84e6a317ea2f99c5ed03cc5b9148d5e8,21.97
672b56d36a896e9be22eda71a8d4a33a,20.848877
a5e9adfd8b444066efc31ec2d9c5eee9,20.848877
b66a66874f700c5def9bcdaa5606575e,20.848877
d128e1f4515dae6d6903f82e4e0d56f7,20.848877
bed0acbc6d57e97d8dcd38dc62eebd9e,19.99
c0eed247b8e5dc0be7a59ecf2761eb7b,19.99
1fdcf4131c104a498280b75135a378ac,17.834181
b74f3f6cb73a7e192c013044d7d8e58a,15.96
100baeace061ede810b2c61dab0bc74e,15.623621
652e9ae0c3d20297a13156861bfa1b9b,14.99
cd731b153e2820ec1d398a7037dee671,14.99
f3a3ccff2b0e70abea2df0f07e582f48,14.99
f013546151157b1ae31c1ade00e6d291,14.98
3e79ca28c93e8482dc1140d4820d6ec1,10.97
033d9ea7c9f5a1e1b5b9a2ea4942537b,10.419224
92fdb5ab83bb8f25179327fe410a8f64,10.419224
ab590e3f6e70662ed243605afdb6191e,10.158638000000002
d2bd4c0ee8aa7c0768158244790b1bd7,9.99
2c2610688291274e7df5f0f3fe6af3b7,9.936931
8fcf332ddba73c349c197469f16ee901,8.322863
a19a4fc771ad403daef98f91f9faa15d,8.228558
35c16719e54d987e6faf4780ca11bec4,7.279898
8d35af6ca97ea766d34fc3688c8f3bcb,6.205918
695f396a58bea350a879018957d47968,5.98
078361d570b74ae3f9705303b2937739,5.460854
0f558ae07a1822e3ec702308fd039588,5.204397
51891df012ececcc0a68a384a73afaa1,5.204397
5aa630b382805a43296f117a99562af8,5.204397
868a915ae9be2cdbda6c33c2798a40f7,5.204397
883176dea754a8be8ebffb1ee9a6b576,5.204397
9a4b6306a87feeebc0910bf8503ea51b,5.204397
c65599033ac82e1cf6d5fde10d8d0578,5.204397
e484c2e51ee83463c2b9bc937c2b4c41,5.204397
e6d95b921219cb62dfd68eeb9f07fb42,5.193968
5962cba558d0d581b17239f8f3349ed9,4.99
6534469f93f9f85d8cb23acda4ccecaa,4.99
c02d0ca4cbed327c0fc97b92ac236ee9,4.99
d9b6e1c6bbc20221e7e8e2784858d807,4.98
94e9885334eeca33a6fc6a53f3513242,4.970000000000001
8e8153a5e14f9c80f71c057a25203eea,4.962247
20955d9fd00caaa44b7faaf5809a268b,4.96
17247e021ab7c73649999300db16d9ff,4.959003
aab44351ce41d3ba85fb98dd99c45ddd,4.959003
e3ccf8ea8a70b7323bc373a4adcc82c7,4.484649
0bcb717634faaecf3d1745e5bed3e2ed,4.161432
0e2cd098682bc5a3ef5e3fb4edd3a272,3.99
4699d46cd70adcc13945ec4ce77f2fff,3.99
535c732e16f18160e081ac1cdf7d1863,3.741372
6a64a580aa6db63da5075561c43b2f32,3.741372
659274085479403d3fa36ef2e39df399,3.4699999999999998
280591f289816cb17773ba182779382d,3.4562370000000002
808a072d2ed99c6c60fbb0b0e1cd05b2,3.372973
5fb7fa07dcc5b0a6b98b0c4fd055fd9c,3.320601
b30a7cb6611e830251f697bed68a0a52,3.235444
bc09dd62d4cffdfed299f9313fddf477,3.124929
20848997934608147aea8237151ff177,3.118466
c9595c2161dd501032d31213aa471a33,2.99
b03c21927d5bf66a16b7ba163c68c933,2.98
1cc2286f43a710632b642a5261efb889,2.903239
4e78b1ebc8031561526a9727875feaf1,2.795147
6171803a1b7e629ba1deb510c38c61dd,2.766971
fc7d7e56b97c48367befe10a0a6b1892,2.600086
51cd6fb4065ec1ffb02664091d1334db,2.554155
d470b5c225324f317f322ec0e9010f45,2.169368
7ba7a0e9745bd89f15039cce0af08b1e,2.101804
380a5c32a53aefd1789a4b15307b2e06,2.075501
593dc4f5984875c6b554e15cff265482,1.99
843edf7d58325599d5d08ea69e7c6b58,1.99
e98039fd59f272fcaa97e3f523eb0f46,1.99
7194517b7c574f991e7bc5967f22e7d6,1.98
d5056aebb77af347b7d7bb3d259025be,1.699017
85925fc280f1d5dfb355edb8964e714a,1.5587719999999998
590fd9ab852f1216b2f9a6dda05b9a6a,1.49
9041e9249fd802e3b11c55ec90fb4be8,1.49
82e2f04a4b78f41f06956345be177a3a,1.481957
fc4479f811b049b7cee68267e0ff2420,1.17512
1f37fcd03a17d7c51d7938ea8187a1f2,1.032536
1f68d226915c473f569eed19e8a4fc40,1.032536
f06eefe306215a8686d15aa0237cb3ce,1.032536
4e2d79440a837be9f93fc31b1e248974,0.99
e82f9afc6ccafd19cecd44af09cde051,0.99
ea95a3fa9f3269fb88fa0551c165aac4,0.99
f65bdce2eb643ca8baf57751a314a96e,0.99
7cb532d3ae455cad6067f4905b88c9ec,0.978362
304744dfe3ad37b5485bfdae3019931d,0.856408
d10387494bf3bf359a675955394e6c12,0.743277
d8aa2a1798a3eebcfceaee5cd0651cc9,0.545383
86f7d35e83d3e7dd52d225d920278278,0.514285
