user_pseudo_id,total_usd_revenue
3d64e276dcdb02c8121622cbcac7ed78,167.30181199999998
364457246654f35ddde52ee4ae2270e2,99.771794
6b22dd33f71aebeb045c5c84652b3756,68.03808
0f6c2a934b15712f43367b834f3dcb59,64.99
6515ff2917a7fe3e1cac1120ac35e9ad,28.625619
cd731b153e2820ec1d398a7037dee671,27.479999999999997
d01324e26d62378b9ba1bd9205cd3216,26.943766
ac1f8dea161c3f7e13bc917a50e44edc,22.729999999999997
80fc7c421f308c8cb9967f565d43f850,22.671799
812a5abd9789a7031d25e8e5f33c85c7,22.671799
32939752e94bfe535118e0e1f4f5b8ee,19.718889
17b37954268c79ada49b319c5e868d34,19.269328
5861c85019543fc0ba1145ba3a34ac90,16.989673
e9b6fef4781ed97646e24de3a1aadd27,14.99
4d92228f7435ac1e34eee95f435704d5,14.950000000000001
d0768670badd356dc020d7cf6f899cf6,12.188945
31bd49b7682485d69f3a21f263f3607b,12.123346
216d5aae8f336706d90af764703a0f1a,11.99
a936560c922dd7f43a3102f76bf69a33,11.529990999999999
ad745bc5db9e7dd2b5bca5677f1243b6,11.330229
a75ec48e9d8605721216ebc48aa0e33b,10.539913
f3655d60d06e34161e79000d0c36e629,10.378239
65bb6209f7bfafe287a8e83d03ce7ef8,9.97
e7d9fe0bee1fd1323dbd63096627b59f,7.285958
85925fc280f1d5dfb355edb8964e714a,6.283968
5c88958bfc4fe6dc31f8a4224a352042,5.659444
a162f4acd3421e6e2ef9811a7f612ce5,5.459183
92feb31e5118208f985a40eb2b9374a5,5.432612
c41cbc369fa69e1d791922b65f475ab9,5.432612
507a5ae6cfe8387988e66715f39e6afd,5.380662
41da0af0a553bc2b658782ef1f585ac8,5.201040000000001
2c82e6ab1771e1764e2b26cd72b56373,4.99
326816bb0962696656b03e5ed6120e00,4.99
3a3c03b2800c160a55f0916262840964,4.99
84e6a317ea2f99c5ed03cc5b9148d5e8,4.99
c09cbf6aa64e8a82252006f920ac8d6b,4.99
7f21ca73d4b8701a8a25175201558be1,4.170045
c592020d6613899389d9f549a1d28778,3.204383
79802a7f3bdde6e93acbca607974f237,3.184334
1d935fc8641d57efd331805e3f3e84b5,2.554098
96e3a2ba970bafdb761d55b70c439f81,2.48
05ba08d4cfbcbe5b7c9c95764882c9cc,2.407299
84c66b1654564afdd7d244f36bad894e,2.287465
7b8c9a61745d77619ca97fa95a84a6ff,2.256972
5d382193d63f2c46e4248b66f2dd2f62,1.98
78e944c9fbcd4a54fc01ce96355cd840,1.98
c54dbaae96b3adb37363877f7d7dc0a9,1.8496389999999998
534656db1fd2d94177288fcac097694b,1.604759
0bc66f40c2c8609f6dfd76fb68e1a062,1.602191
c040fb6129150f424c1f9e9b5c2b9fdc,1.49
3d79c23c5b19dfa5a727e49ed45eeb6b,1.287751
04888ecaa7382eb8cd1b0dd15e7a9547,1.122815
cc25104abe3bb30149968cb38ad98272,1.107491
dcbd1fb3cda0c46c691681c10156a206,1.067236
20848997934608147aea8237151ff177,1.0094
f2bfdc1e0aed6d4ab000623e1ffe24cb,1.007112
20955d9fd00caaa44b7faaf5809a268b,0.99
2e99a5669d482b9b41ddcf1a648539a5,0.99
33d95366376f9b0fe2df155039b51e1a,0.99
438f5c6e97f6a434156707b1bcafc923,0.99
c2a4ddd0fb78bba9b31c35ff8b1123fa,0.99
6f6660605b22414154684b907a2c7d3b,0.959987
337a37bfe6a8c9811bd9fa36c1de07ce,0.795637
4d2d2bec571392eeb1a205e2bf8ebd6c,0.782568
e874fd49d6447b2e1fa63edc604c1063,0.782568
00d91f36b970e4855dc1ba200bdd114e,0.67403
86a3593a8f359a973a4e280312174b26,0.582877
25a43aa4aec2aa20f57470026bbacfe6,0.554043
990b928077e513b65a8ed0faa9fd460f,0.4573
21017dc449e8e48adc8595e55dade220,0.45706
a4c12c3129d08a3c56278f8fbe1abab2,0.437157
