user_pseudo_id,total_usd_revenue
e9b6fef4781ed97646e24de3a1aadd27,29.98
c8a8a9002aa61f6ba40b65adc72e67e5,27.97
c4eee28696b5f7424407cdacc3b9d57a,26.039050000000003
768a79760f4edf368da0a6fcc8441650,22.273653
214264deac61329016d8a978846d6c2f,18.785029
d2fb6943a72fae8cb2f421d39e1d5a01,13.379429
349065a856ff0a925b254cdba00504ca,12.350849
9786e9250aadb1ea3230f096c0d56111,12.350849
47abdfc9249cd7dabbce4dc5914f8386,11.90206
d9dcc0db44e60d1a8a8d43b38b137def,11.227023
539c16efb053ffc788366abe1e52ab99,8.98
4613683d8503d3a5a8836a23b79a1717,8.791421
78f6b7d15d7c27d0b2921bd02c858505,8.791421
7c80c9a444c1ef4829240624976c1409,8.623469
c7ad07b4664e50e17c8fe65dffafea3a,7.1700099999999996
3ec874c0b53f6fdbd8f08aa7a1173687,6.720479999999999
84e6a317ea2f99c5ed03cc5b9148d5e8,5.98
0351a6aa45de8afc21a7727bc1f700d8,5.607892
c79e5844c82ac01f2f0501ae5ad614f9,5.383127
b8ed4b0fcbf213e6a6b88822fe9e8ed0,5.31
5f5ae55f1bb276b8e978aa0dedb8b09c,5.305118
6145e6c725f0fadab2ca7d72efd93a0c,5.305118
c09cbf6aa64e8a82252006f920ac8d6b,4.99
e1f8fee7b180c25e5fce1cca8ab9ae4a,4.99
8e85769e0b6d5be2457ff9b265c15ca3,3.380934
98921f3f2322c8805b2726d01f3b12de,3.36024
1b782af94ac81034622aeba10daf3a45,3.003955
5be642cd4f14c5ce703a8822c1411081,2.99
8bed596024933468b45c40ab2f6f86bc,2.798006
e33573b769423bcdef6a1aa31e536eba,2.658654
73814de2673b78801bbc1370b34d3279,2.472608
5bca34be1c597b63b857e36d80c1a961,1.99
ea73a9e94b114bb701225f9371148799,1.99
be77c0d56bc178db8d75acc8fd72344d,1.215886
c2c237aa9784b12d29a63110f185b3de,1.183347
1aff4f397fa2123889d380ef71da7817,1.059452
e7444a07fb34a05319302ae55ce1aa26,1.001318
319aa3d0221a01a6c63d00ab74af7765,1.000205
9ba02dccf4be7b7a77f3ef477da19b34,0.99
f1fed6017fe783bb163966891547015a,0.99
6e9a1fa8d8b5477386e76b41f433ee74,0.971149
97939835d271fbb47140c23e504cad57,0.9562
56ab9ef5e99ee56fe8c8fb18851a90ef,0.917426
d6af66bfc1987a9dba993922a6570c40,0.890229
f44a08b7ef100e08a9ea1366b19ca0cb,0.457028
c46a17e886571b3a3a8d107cf00b9443,0.438821
ea3d71ba663a9f424d9d1ea045b08a3c,0.360761
08b9f4bb6f42007ad2330b4989f29ce6,0.228393
311a2343e3e5a2c2bee87d760aba0d03,0.228393
e8740b2758551859e3e2b64a5d68dadb,0.228393
ea603f0070d518d44594e97df8caac54,0.228393
a30367d5b45e74adbbfddb6fdd5644d1,0.193704
b5c924b17efa88c63fd1c38b0842c8aa,0.193704
