user_pseudo_id,total_usd_revenue
d430e230d654e8803982f4728d3928f0,62.444582
ad6163de8a0ac94e96aa101ed80ca410,60.033173
1ee5e2a689a9adfb29cd6d8c83b49b6c,59.99
5e1a5c68bfcec1b1dbf9a662c37cb8ce,59.99
9eba520c7bfac14df187aa60cce42257,59.99
0efe4973efcddd15972c08b54207c658,35.95
3962b3f994e7b906d35bf4ce9c8b18d0,31.978025000000002
f45e4dee430019f7bdc641364ce7ca2a,24.99
c0eed247b8e5dc0be7a59ecf2761eb7b,24.979999999999997
b66a66874f700c5def9bcdaa5606575e,20.807921
dcd9bd09cde19951ed9c4927d6df60db,20.006158
09a1466d6e1ad0e1ac538164775ed657,19.99
7992605bdbeb927a457fe0dc9871672a,19.725368
857eb9808ad9fae09e54968bf1497912,17.650209
0b5228adab75748ff212f71f8d35bda0,14.99
5feded48b4bf37dda1b1915542c17703,14.99
652e9ae0c3d20297a13156861bfa1b9b,14.99
c7169580c225e847fc76b5c3807166d9,14.99
d485e7a896fb27121f5215035116481c,14.99
78f6b7d15d7c27d0b2921bd02c858505,11.141699
447370fdded7e4ea2a0e62f55e4ee130,10.405606
9449d3363e7b34ea9d41eeb5cd27b46e,10.382476
11bc48e97a44f2088d3e5afbdd0daa15,9.99
8fcf332ddba73c349c197469f16ee901,9.326611
0367ccca8af84a58824d77ea18230b93,8.97
e6531bb5c966cdec22e44fecd71d0baa,7.406166000000001
efde8a632373f227600df7b94254b976,5.98
20848997934608147aea8237151ff177,5.194173
738158f3cdc371306aa03001df27df90,5.194173
e6d95b921219cb62dfd68eeb9f07fb42,5.194173
48b876ce4fbde77a3cad75c9bc37475b,5.170213
4766b16eb584eabf9668aec00fc61764,4.992156
b23898d50a0dc0c6ca2ee93314eb2595,4.99
ef84ae016b9d3e430c739d50d23b6172,4.228943
2bed5460b2c5f048b24a024970e4c4b0,3.98
3215bf0844e46bfd890d0ae1777c79ae,3.9699999999999998
b5aa64ef5fb1a21e8700633704f461b6,3.115405
b688cad509ae7c85b141a1307d0ddbf3,3.115405
033d9ea7c9f5a1e1b5b9a2ea4942537b,3.11234
aab44351ce41d3ba85fb98dd99c45ddd,2.229063
eb62dffbbe45ac1a085f1c0cacbfa185,2.13
5fb7fa07dcc5b0a6b98b0c4fd055fd9c,2.114472
4e78b1ebc8031561526a9727875feaf1,2.071424
da5319f8cb4800a908a0a2f1eb683ac4,1.99
fb7c5698fcca0c466b7c860c3307e63e,1.748739
62ccbf531bd8dabc53ffdb44a671fd0e,1.113538
ccf05910dda46cf68e7bd78dd108ef1f,1.113538
f0c64f55b3432401ab30afc1d03d8c29,1.113538
e5d9391a20c6f21bb38753a36f9bd361,1.030507
fd3a8631481c52c70a013908af3f7a03,1.030507
2343995af9ef437268ff755b7f45e743,0.99
32f07f3fdf566b05fbae64b690650234,0.99
4083efb99c35c7c32bc541f23e5e0f0f,0.99
838495432963664a5be4de0042f16c60,0.99
84e6a317ea2f99c5ed03cc5b9148d5e8,0.99
f36b0a29566022208d09d6cabaed0f98,0.99
c00e72dc1d02f1f8deaaef56679ab8f1,0.917552
e0ff9719babab954282b1320428f702c,0.899815
85925fc280f1d5dfb355edb8964e714a,0.864106
ee70271c9b8bbe20f824422fe7045e5d,0.775247
a5826a1a2441a053255c149e814dd860,0.747684
fc7d7e56b97c48367befe10a0a6b1892,0.743188
2914cd57f8bd5382aa9a688d32f389ed,0.738188
d10387494bf3bf359a675955394e6c12,0.622023
543967323044a5af482a05997d7861bb,0.595676
b4dee365d4201714e723f1b3612d5f22,0.553732
dfd5dcc8ea0f2678e38f6cb7944c7b4c,0.553732
304744dfe3ad37b5485bfdae3019931d,0.179932
