user_pseudo_id,total_usd_revenue
c6b49ba0e3fcfa29a80df9e21e4e3dea,170.42000000000004
d842203f82fc2166a31704cc3ee3582c,83.687173
f9959215263e665b848aeb6dd9728580,60.316264
e653f2158f6cfd5ff2419fac857a93dc,47.97
812a5abd9789a7031d25e8e5f33c85c7,39.337261
cd97a9af3e2d11e3ea9b14b7eb0b7691,29.98
1095e608ab4e6cddf2c6521f173a193e,24.97
7194517b7c574f991e7bc5967f22e7d6,22.950000000000003
14f3355b82c7c5502d20f39c8995c4eb,20.919177
0ee7144bdb516c2f4c7351bc712e888c,17.705443
bced9b5ff205e09847fc733740956426,15.686767
8fcf332ddba73c349c197469f16ee901,15.676302
30c66abe7d38a0a3fd9e84fcb8d5d41d,13.744899
a3c8c0a78113428b5b79f8475e4a53d5,13.51265
002d0f6a074f4de9291c5789c1c08cb6,12.99
50c3629dd4c960e6bd9151deb2498f8f,12.99
4e2ef6d1675c4485fbbaf8e7059be066,11.68464
56c8ada50e77b551c6d5867ebee2d094,11.500838
4c6dd5fe91222cd0ef5fb6cd7b011876,11.158322
51891df012ececcc0a68a384a73afaa1,10.454356
1a16e75a4f09ad13103ca1a21791b82b,10.282281999999999
aab44351ce41d3ba85fb98dd99c45ddd,10.048104
78f6b7d15d7c27d0b2921bd02c858505,8.552063
51875e9639ac33a3dd5bd2906a059ebf,8.350927
5e1a5c68bfcec1b1dbf9a662c37cb8ce,7.49
d24002a8f6d39047ecd3960be6258b17,6.970000000000001
37321b1592f1da3e545b33d7acf5cd96,5.35
20848997934608147aea8237151ff177,5.221946
40705c59be1381fbccbce35224a4a3b6,5.221946
c0fc355a2fc5475f167eadc7ec7391d7,5.221946
f304faa1a1ab416bb4e9a1d997ac9813,5.221946
e076e7d8aba73822dbf5e3d288852355,5.087967
82c87267152f3337333069d4333c9795,5.043872
952127aa42ae84ac4c252d6456ec41d9,5.043872
bf71cb98248784c53435163d59526722,5.007465
2368c375e9c668b806b4f80dce024617,4.99
65fbf5b30dfd01f9bb2f549c389ba1b2,4.99
67e1e8e125f1a0efc551570d33d38850,4.99
7a7ebbb1022ab65bb3aac8790b8d0e82,4.99
843edf7d58325599d5d08ea69e7c6b58,4.99
aefed9fe6f94fceaf50010c21471fa54,4.99
fa860ef8d4d8013bbfc321d0d25d0c56,4.99
7aacbe85b07fc20c230689ad1774398e,4.768745
d8aa2a1798a3eebcfceaee5cd0651cc9,4.602923
223df2e662fa6cfa6515d95f8bd08e9f,4.269913
ab590e3f6e70662ed243605afdb6191e,3.264754
9f2a8c3b8f04d3280d6796f67e85a096,3.1185159999999996
b02503ee18ec4a0ab7aacceb055f8dea,2.99
71e282c02d5e7f05b58a52c7513f01e6,2.929059
7e3637012195d459ca92eeb9320d42f7,2.929059
f1c1b45b5dbaea8836087bcf6c0c74fd,2.653265
e98877a2cf6c0a97adb660c11ef64ac2,2.48
352d76a4515690e710c75c80211a4e6f,2.261954
54af672cd040b87353008af4e6b7a35e,2.250148
f46233006a3c14e0d25e7e3a3998a3c3,2.250148
238f989a8af7d359d8e3c411a7e71516,2.072034
956e7b525f1c798259e4c70e20a3d309,1.98
bcae789c9b8bc7745ca36fae14b19f65,1.799821
f9b023cf0399408962b6a5990601b1db,1.743488
77d768daf9d13cd0e66dee232222fe48,1.504313
4f22c335fa18c4fa6845cb1146335df5,1.489144
3d83c7fa1ee63993e64076733bf1237c,1.418483
b1316dc302d5269adf7df8f65fbff965,1.135821
0f2b99ee438c96f9b4ad10942c27ea68,1.115832
0a76ca6b313e8b2d026c2762eb429a07,1.042891
377626270fcc54a147207f4af4f32ced,1.036017
6a8b82ac5d6ec5b622bba0705cb08061,1.036017
bfdcc0a362566db856bfe4c96cb6bc70,1.036017
cc530115e83eb7fdd676e5f5feb3bd96,1.036017
92ae472ffac233fb7cb0c9b208daebcc,1.0028
18da676085c53530d980bde5dbe41113,0.99
2b9bf95bfd56a47eaa0638af14aebf62,0.99
2dc6ec9f0f5e4503f1c131cbbdb456bd,0.99
8a7bc14d795c0d74281f40bc2d58a7ce,0.99
8ce710352f73190c8ecdfcf8afb475e7,0.99
9617d4a407c84eea7c107cad1db15e5c,0.99
a21a3ce0dda8bc1fc2157af9164830f8,0.99
e6531bb5c966cdec22e44fecd71d0baa,0.906614
85925fc280f1d5dfb355edb8964e714a,0.86427
155ea44a9c7ece0b8cbe84bcbe6f587e,0.758115
c7693510c87c589b8b9c057e43e0b4d2,0.758115
a531e80a7c74b2d02134a28ce184ef19,0.557916
5ea2f72bfcd06b228ac7d7979a06e888,0.534504
d50622212584ee6f24dcf2cce20e09d8,0.534504
5d9ea243c6ab32328e4358c2ccd43342,0.456283
e00b5f4f651353bec9aa5f865c7c9487,0.456042
105347c7c08f6e18037be9ac05776551,0.418437
2f698cb340501150580817cad0a788a7,0.418437
