user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,AdRev_D7,IAPRev_D7,total_ad_revenue,total_iap_revenue,total_revenue
cd98ecb4b12edc461910262fb55de719,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d45496e93e91fe9e054955f2186ef8a3,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ffa897db38dae2fb886ec389b82dac16,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507dc554fea14813ae0d0204642f6d31,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83ea7379cd2afcf11250aa8f3569488b,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a7ee672824d9f7468ba55a7af974a6ba,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2c2d1dcc00ae513d1facf3df247dfc8,42.0,0.0,0.0141937499865889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141937499865889,0.0,0.0141937499865889
e1c14c904a8670f0423832c256744d32,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f21bb498d6b3a770e0b7eceb459a2668,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f0998af881abb4350e3a093d80e650cb,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73fce698c43a98d46f9f3be857840593,42.0,1.0,0.0145514123141765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145514123141765,0.0,0.0145514123141765
9e800e4f8501b5e5614de08f7bd960c2,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b9a95008841ffa6596060bc32b77e3ad,42.0,1.0,0.0136962896212935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136962896212935,0.0,0.0136962896212935
88d1580d031da7adcee4c834a4f36fa9,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
de67ab6596c94fd3a7cdb27a484750cc,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8b5e4cf0cda16b8a31bce70d3b9fec5,42.0,0.0,0.0,0.0,0.0045449590834323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045449590834323,0.0,0.0045449590834323
8e146d65287776ffae48d9c5b1c588d3,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3f6743e208e2cf84cc29145ea4777978,42.0,1.0,0.0081238355487585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081238355487585,0.0,0.0081238355487585
3c1e9c4f26b242147241d04048a0052b,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0bfa6ad25445bd2bc87f1f3d35059d69,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c71cec1f99c3576aa54e08fb539b9ce,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
072d1b7c5d6c0351b88a83f614dc5866,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca835aff67e78f28aae3fae61b8261e7,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b2c9bcbf723a8f9d700ceb43a200083,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e6c6f64f4e9744fe9d744e137e93f93,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecd81840c6f7975937e2b62caba09b84,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9fe3c4c030a1b6c3e9cfb0b525b6e402,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fe0971a66df871c130d49f9dea553f93,42.0,1.0,0.002363764680922,0.0,0.0030156944994814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053794591804034,0.0,0.0053794591804034
4ef07dbc7cc2b67f15536789242a9b99,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5c4ce6a1d61a3764e2e5fa8e9d77d2da,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6a8e167137db19006b8e22e5e862c18d,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1ff2fe919ae912d9b6322f89d5e6bc7c,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c40c8dc5e24306c2009e7b907f2cc369,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0e5958d6184d43e2ef89abe0d1f33bc2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7a2310e06f83f2f37d76b360884f22b,42.0,0.0,0.0141028393991291,0.0,0.0585779435932636,0.0,0.0143220601603388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08700284315273149,0.0,0.08700284315273149
6f58f929ef0ad44d9714a3179e325cd6,42.0,1.0,0.0132069531828165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132069531828165,0.0,0.0132069531828165
8d79959bb38451af784f6a351281375c,42.0,1.0,0.0622332263737916,0.0,0.0333503521978855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0955835785716771,0.0,0.0955835785716771
e46d389fc0b9f984343766aca5415d70,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
df5607a4b52766d8afc981fc4f04b6b2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10fa4a12c04356774080734a8bd602f3,42.0,0.0,0.0657135555520653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657135555520653,0.0,0.0657135555520653
1beeb6b84333b8fec51dc0af2b29d426,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ba89c6cd4d5727b58bfa651e5072d7d,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7606c6a3ef778b7206d3c2a3d58adc4a,42.0,0.0,0.4989616461098194,0.0,0.0672082975506782,0.0,0.0766219869256019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427919305860996,0.0,0.6427919305860996
df71e850a33d8721dd01e1e1aec1ed53,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a75fbd6301f847d1812d7af5c5f34f40,42.0,0.0,0.2487233281135559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487233281135559,0.0,0.2487233281135559
1211225b09682dac9c6beeba84a0d72f,42.0,0.0,0.0406626537442207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406626537442207,0.0,0.0406626537442207
44295223bad2a757d74d16ac1fa98e63,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b98bd80edbaf3f62304f92f2f2323117,42.0,1.0,0.1259446097537875,0.0,0.1490596947260201,0.0,0.138596620876342,0.0,0.0559269934892654,0.0,0.0392172683496028,0.0,0.1040602950379252,0.0,0.0226339595392346,0.0,0.0795350009575486,0.0,0.7149744427297263,0.0,0.7149744427297263
c636d968c6bfc0d1d9f7df17a581fd59,42.0,0.0,0.0,0.0,0.0051048998720943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051048998720943,0.0,0.0051048998720943
841ba937ffdd696afa88ce262900ec38,42.0,0.0,0.0013246037997305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013246037997305,0.0,0.0013246037997305
6fb448e5eae43b8f85e61bbc302c3a0b,42.0,1.0,0.0028152160812169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028152160812169,0.0,0.0028152160812169
2d827fa590c07211dcfe71598f385217,42.0,0.0,0.0069779502227902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069779502227902,0.0,0.0069779502227902
1a2eb7e8ab862cd071229bcf87d94118,42.0,0.0,0.1384122408926487,0.0,0.7679408537223935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063530946150422,0.0,0.9063530946150422
003e9c7ca256b1ee838e1616afddd5d5,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670fbeb1c55f7c4be1533ad924e526c8,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0d13f579f35f309d6502c49d67c67cca,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9197f88a752a419f9fe9712495b1d708,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68d5d2bab2922b78d2f7956630aa63e3,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30d666c85a1d99a217abe7307f26963d,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786b5c2b50f6709f55c1af9fc753149f,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9693b726c261922ce8326c9897224956,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17a44c9a6302bb4011b3282d8b57f70b,42.0,0.0,0.0751692423364147,0.0,0.0346665006363764,0.0,0.0104846946778707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357871894957497,0.0,0.0,0.0,0.15610762714641152,0.0,0.15610762714641152
d2f50bd9a3bbed8edbb0b5f3f90d5624,42.0,0.0,0.0,0.0,0.0248801289126276,0.0,0.0313552329316735,0.0,0.037842845544219,0.0,0.0,0.0,0.0,0.0,0.0271246880292892,0.0,0.0,0.0,0.1212028954178093,0.0,0.1212028954178093
c18ce965421279691284dd20cf1c8ea8,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425375fbf33d477c2697fab3b895346c,42.0,0.0,0.0206335335969924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206335335969924,0.0,0.0206335335969924
f38541c4b850285208b4503893b2a783,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9b68e5fa427f4144cab9e3f1a14c3717,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b61fec5eea10939747f72774f1ee11f0,42.0,1.0,0.0047362940385937,0.0,0.0060795843601226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108158783987163,0.0,0.0108158783987163
ecb642063cbc1e87a67d6fa9d12c64b2,42.0,0.0,0.0208877380937337,0.0,0.013306931592524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341946696862577,0.0,0.0341946696862577
2b9017d2d24d5a5b907f2363be44fec8,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cec028656912e5fb85919202e262a3f8,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e1d6202718d3175e41eb5ebe162e56f,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b888979a88f383750467d308d5bc4978,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b554caba8823ba8465be47e04417591,42.0,0.0,0.0694665610790252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0694665610790252,0.0,0.0694665610790252
e6c511a2eace1ade8eca233b8c122bbd,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25a37a62bce1a5e38764974dd1b6df46,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3312710c7f5bcb023a0c7354858f32c,42.0,0.0,0.0,0.0,0.0,0.0,0.0022352708037942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022352708037942,0.0,0.0022352708037942
04a87b222a1fa80639d2400756aec2f4,42.0,1.0,0.0358935426920652,0.0,0.0387874711304903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0746810138225555,0.0,0.0746810138225555
290093de5bea7ca6a9b8f2cd1879ae60,42.0,1.0,0.0080070034018717,0.0,0.0126058718888089,0.0,0.0045273920113686,0.0,0.0,0.0,0.0013339391443878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026474206446437,0.0,0.026474206446437
4759009dfd4e517f5d7dee4ab9f5e7d4,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81b6317ad812dfe99039820c08490616,42.0,1.0,0.1365015506744384,0.0,0.3821323020383715,0.0,0.2576212831772864,0.0,0.2255015168339014,0.0,0.0693602631799876,0.0,0.261625497136265,0.0,0.0975975454784929,0.0,0.0722848456352949,0.0,1.5026248041540384,0.0,1.5026248041540384
38e8198d69a468ee0bd8c4c8ab4aa343,42.0,1.0,0.0421386174857616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421386174857616,0.0,0.0421386174857616
cd9cdd3eadd4fa86caca2daefd9dde45,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33e3839ec89cf5ee6fb88ea3b71f8890,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a7ab7e98c4501b2b810eed841ea23367,42.0,0.0,0.7644305862486362,0.0,0.1529590655118227,0.0,0.5425575654953718,0.0,0.8580895308405161,0.0,0.0,0.0,1.160367961972952,0.0,0.0,0.0,1.0828619860112667,0.0,4.5612666960805655,0.0,4.5612666960805655
c3ed0eeaf14343f9ab5172504a1a3c1c,42.0,0.0,0.1388041190803051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388041190803051,0.0,0.1388041190803051
4f8d0379d87a4d24ec17e51111256902,42.0,1.0,0.040310800075531,0.0,0.0,0.0,0.0056866740342229,0.0,0.0052211985457688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512186726555227,0.0,0.0512186726555227
ba69f74bf649171253682c1b95663c74,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469187b4a6bcd7a98b2c0c5e7e12208b,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82934c755a3cbb4e9f493dc6a8d1a536,42.0,1.0,0.4181250035762787,0.0,0.0,0.0,0.6958010792732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7008522152900696,0.0,0.0,0.0,1.8147782981395721,0.0,1.8147782981395721
8b2caa3ea2874ea40cc596081474a60d,42.0,0.0,0.4328838735818863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4328838735818863,0.0,0.4328838735818863
a2f3d281c7786e60ae126616278e70f8,42.0,0.0,0.0,0.0,0.021247049793601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535962041467428,0.0,0.0,0.0,0.0748432539403438,0.0,0.0748432539403438
d0849a94c2a8feb5829dfb669587ac6d,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e03a125f78ee2ad7c8e61d187ffebf7,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c36e04a7140bb87b3e98b504f6e5a1f5,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0488909b8541c779b7ca857fc6115108,42.0,1.0,0.6379707218147814,0.0,0.1712200012989342,0.0,0.0,0.0,0.0498721618205308,0.0,0.0214407751336693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8805036600679157,0.0,0.8805036600679157
8a60347e4d32ad57542c162305738818,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ffcc36b5643ed39244430c442ba6359b,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f0928fddb60edd252f04c748741ad90b,42.0,1.0,0.3923144154250622,0.0,0.0921652019023895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4844796173274517,0.0,0.4844796173274517
02fe1766bb5eca8d58580aada1be7b24,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417c10f1b3c189a75b14007480e3db90,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
de87961d3e25b4f417f1fadb0ca727fd,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d83ae00ba9821b0cfa6f5e0d72869c1,42.0,0.0,0.4814886283129453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4814886283129453,0.0,0.4814886283129453
3f46937e406a8abbb8fc618b862e8131,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0f9540dd93e66fcd1163e993a1b735a9,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cebebf696b85dc6322c25129fd124a51,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ee460634e35337947cb9a0d50086086,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
