user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,total_ad_revenue,total_iap_revenue,total_revenue
ed95d5a5cd085fa6d2677dda50e4e906,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81a99846682141e306009bb5ed6b3a1c,42.0,1.0,0.0022436541039496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022436541039496,0.0,0.0022436541039496
e75215e8157741eee6d6573eab0d13e6,42.0,0.0,0.0179912075400352,0.0,0.009636583738029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276277912780642,0.0,0.0276277912780642
c7e16263933d2a400d4eab22f14ba5d0,42.0,1.0,0.1097604436799883,0.0,0.0,0.0,0.0,0.0,0.0460587171837687,0.0,0.0922495890408754,0.0,0.074078565929085,0.0,0.0,0.0,0.3221473158337174,0.0,0.3221473158337174
076375209c20853157e66f716e914d3f,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c50515627aea3d562126a4213707fdd9,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
feb1c5f2b8655062a8e106f0e5be65c8,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b6677a5d9a46419a88b43e5287671f69,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6c4195ee63cd03356cd1f43ab1aaefcc,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8cbd20698d8557d84c9803c3054feeec,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
