user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,total_ad_revenue,total_iap_revenue,total_revenue
90dae750aa6132d6bf4dde3ee58fee87,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e228324f3fb5ae45d6dc41ee3605ed5,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f2cd9c12e5e786a06340643e237ac33c,42.0,1.0,0.0607500001788139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607500001788139,0.0,0.0607500001788139
af4bca2c302b1dc55e447ed4c981160c,42.0,1.0,0.0662590712308883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662590712308883,0.0,0.0662590712308883
7764b5bc6447d02dc0836e8f0c64a9e0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48524be0207dbcacc201a9e8807cebab,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b63dd38719799001d65a5e517dba744b,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e188e25ed7e2a86c4aaa62c637e19f76,42.0,1.0,0.0735642090439796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735642090439796,0.0,0.0735642090439796
14752761d9f6b52fa50e32667bb91de6,42.0,1.0,0.1770787704153917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1770787704153917,0.0,0.1770787704153917
00e9f8267dc505069acbb6facf51cbe1,42.0,1.0,0.0256465319544076,0.0,0.0350529588758945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606994908303021,0.0,0.0606994908303021
0211d25bc0d1933c6fed705cd18127f2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845c9e1e430ea6871be04ccfdc605b66,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8fdcf5c90ec9513c02300c8dd4a84c8e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a268834f8a8e5db47a218605cc448b1c,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c06edcf0a85e581a60a7d3c0a9b90e22,42.0,1.0,0.5982351824641228,0.0,0.2676021419465542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865837324410677,0.0,0.865837324410677
eccd8c15ed7eb3603ba1fd06fa0bbbac,42.0,0.0,0.1831742729991674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1831742729991674,0.0,0.1831742729991674
5d4cbf3ac8660603d982ff4ba8248fbc,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3c718722b1f382b760856302ccfe5de,42.0,0.0,0.0615060850977897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615060850977897,0.0,0.0615060850977897
086ccf9787780b5fbe43f630d89dd422,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eadc656b5ba5228f96e3f7a75037a2b7,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b09f3cdc074e9746148bfd8890d71f7,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0ec2d66561aaabd574b56e2b38371599,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ef458323e1bfcb55f67b2fb9966f725e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac5ffb3db925f255995a37b812c1c502,42.0,0.0,0.003834018134512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003834018134512,0.0,0.003834018134512
c2dfce85357850ce23757cfab0093d02,42.0,1.0,0.0733099803328514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733099803328514,0.0,0.0733099803328514
8289cec63e33cad2b9bdea08e28812ef,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064624999649822,0.0,0.0,0.0,0.0,0.0,0.0064624999649822,0.0,0.0064624999649822
6774f463633339f540265c3a0317acd7,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9372c1fe144af5df33d0abd6ab606e25,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5bf5d33773cd5e077f6df7e9f7018342,42.0,0.0,0.3751413840800524,0.0,0.2357660422567278,0.0,0.0692244563251733,0.0,0.0,0.0,0.0629355784039944,0.0,0.1682949538808316,0.0,0.9113624149467795,0.0,0.9113624149467795
5e2eba8075ce3e329158119918e8bed8,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09ea7b98e11b18ed3d2373e1fc51898f,42.0,1.0,0.018555000424385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018555000424385,0.0,0.018555000424385
21ffc7d34d37a12e5325b3b4b0b5380d,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3d689da5f2393f767cf31a992dbe7591,42.0,1.0,0.0071469652466475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071469652466475,0.0,0.0071469652466475
1ec6272d05cac8142b2eae658a359109,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
db5e01d6b04a8d7790b47cf1d0c43d00,42.0,0.0,0.0045884209685027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045884209685027,0.0,0.0045884209685027
2825256eedc64b5953736c3b34ad2d5a,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956a7ef95f18130b7e96221b2d07bb39,42.0,1.0,0.0047058002091944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047058002091944,0.0,0.0047058002091944
d71ad92e0bc2b553b44990733168415e,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41f28760cb5001bbdc2c2f49435dfec1,42.0,0.0,0.0096990158781409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096990158781409,0.0,0.0096990158781409
89ebaf7ba5ed4cf1eac9d2ff16fca861,42.0,0.0,0.0,0.0,0.1113828420639038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1113828420639038,0.0,0.1113828420639038
8b6d40fe6189dc88b20944f0c873385f,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5c807c465452af7482edc0e398180b88,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2e7d4118f300587804a0afc6b58ebea,42.0,1.0,0.050000000745058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000745058,0.0,0.050000000745058
9724a7164109b14309fa197aa21955b2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e51d189bda21f0dc6135182087316112,42.0,0.0,0.0014824128302279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014824128302279,0.0,0.0014824128302279
156b120e8b9fcbd7931da079e78a6b2c,42.0,1.0,0.1171153876930475,0.0,0.4822522597387433,0.0,0.0,0.0,0.0685602240264415,0.0,0.0452214572578668,0.0,0.6454774253070354,0.0,1.3586267540231345,0.0,1.3586267540231345
bafe95c7644860c4a9318501c2534945,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cd246b5109c36fbb3cd9b0b1e808587a,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a663001a35881ff967b3e65f4df28f5a,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78f6b7d15d7c27d0b2921bd02c858505,42.0,0.0,2.7086790800094604,0.0,0.3876049816608429,0.0,1.8002404868602753,11.141699,0.0,16.857488,0.0,0.0,0.5644139647483826,0.0,5.460938513278961,27.999187,33.46012551327896
8c257a23b99cd82f05142649a1d49f4f,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966e2139b2601dedce57f7cedc5a7afc,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8af29627ad90addcb40759872a99e3e,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b654465aa2fa5c5641f9d3669da87ee6,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e5fd29cfb0b1dbb8e3c9b2e177893b6,42.0,0.0,0.101756066083908,0.0,0.1193578541278839,0.0,0.0,0.0,0.0,0.0,0.1006134152412414,0.0,0.0,0.0,0.3217273354530333,0.0,0.3217273354530333
6c438f260ae465a89973f44cb358514d,42.0,1.0,0.0063821268267929,0.0,0.0,0.0,0.0083715596701949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147536864969878,0.0,0.0147536864969878
b90a9760303c3a8066fe9c9684b2a910,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bd7206c423f3a6a6ddd3080288dc8f2c,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e3f553fda6714d068c67a00ced8d9b79,42.0,1.0,0.1534896325320005,0.0,0.1272241063416004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28071373887360085,0.0,0.28071373887360085
24c15cafb5196b70e978885c685b3cd9,42.0,1.0,0.0051073846407234,0.0,0.0766464178450405,0.0,0.0,0.0,0.3132807810325175,0.0,0.8448668214841746,0.0,0.1365081844269298,0.0,1.3764095894293857,0.0,1.3764095894293857
682df263fe91a90a2887ba50a178f49f,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985d28bd112c02c2301f36f76bf18eda,42.0,0.0,0.0,0.0,0.0,0.0,0.0289368648082017,0.0,0.2352124433964491,0.0,0.0,0.0,0.0874518491327762,0.0,0.351601157337427,0.0,0.351601157337427
dab09268f1b963a872b143c17a6e75d4,42.0,0.0,0.0056098184431903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056098184431903,0.0,0.0056098184431903
0210ecd244a0f4d842cf9ad615fffeff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972d2bf27f7c1badaa128f28f7db510b,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543967323044a5af482a05997d7861bb,42.0,0.0,0.1292923651635646,0.0,0.0,0.0,0.0657035149633884,0.595676,0.3629465382546186,0.0,0.2393504655919969,2.959672,0.0867368809413164,0.590423,0.8840297649148848,4.145771,5.029800764914885
6fdda4a1a1eee21935d2fd95925970cd,42.0,0.0,0.0132416989654302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132416989654302,0.0,0.0132416989654302
63741c5a9318067e0b15d5f50a3e32de,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c90e99a3dbd7fceadb69d91cd9d7ba46,42.0,0.0,3.184743642807007,0.0,4.702252209186554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.886995851993561,0.0,7.886995851993561
a95e4cfd51da01217b2c9ef401636ae3,42.0,0.0,0.008366810157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008366810157895,0.0,0.008366810157895
f0f2a533b710aa59b88aa29a2f89d19b,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2b1202e0397350a7597221b4f15ae33,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1c304bed934762626dd441e749ce7b66,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ea40cfa35b3f318805e0af62c588eb6d,42.0,1.0,0.0136281242594122,0.0,0.3451637688558548,0.0,0.0442538477946072,0.0,0.1265263818204403,0.0,0.054679007618688,0.0,0.235121120349504,0.0,0.8193722506985066,0.0,0.8193722506985066
a7e802779555fdf7662c4c69ce8d7039,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce8a59531c17dcc95fc0bf6fa21053eb,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fa81b4efc029e6f6bf227df33503c42c,42.0,0.0,0.0242179599590599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242179599590599,0.0,0.0242179599590599
269a684a832e23119ada1c4c687110d7,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2d7dcb0aade1dce1d86ebf4b82a35912,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70bc5c19dc6ab4928c5781aa8612698f,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c2f0de6a898c610aed3cda8630a43f24,42.0,0.0,0.0029485042905434,0.0,0.0017612000228837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047097043134271,0.0,0.0047097043134271
e076cb2e04ef99e0bc7b1535dd21f1a3,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c1ff11f409824df554f4c0658991a6,42.0,0.0,0.1230917898938059,0.0,0.0599297010339796,0.0,0.0058231386356055,0.0,0.0954582197591662,0.0,0.0214227810502052,0.0,0.0,0.0,0.30572563037276235,0.0,0.30572563037276235
b646d66cd3c6f0f6dd8439da9559d9d1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0aaca5e70363f94c3aa8998b982e7aa4,42.0,0.0,0.0015160739421844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015160739421844,0.0,0.0015160739421844
6a367a626316a3bf5f1273c5bba8fa7f,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ca457de4023572e852bbad8b42045ff,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4de2039834f388bc4a7eb2f886a677c6,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
be7db0bd8174000eabf1a889b66bdea9,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fb351e3d8d3817584ad660cc16057d6f,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26744dcdfc3404c230b09267c3a58b0e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0be790c7fea592b2327f48311c2072a5,42.0,1.0,0.0897637158632278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897637158632278,0.0,0.0897637158632278
adfac741701ef153a92536a94b60314b,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5e911ee06bdbf83afe1e8a25ebd4caa,42.0,1.0,0.3518540617078542,0.0,0.0456615015864372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3975155632942914,0.0,0.3975155632942914
050a1f4be4321ae42cd5bcbc4154f45a,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3cb87d846a326da37efc2d3ee0a0baba,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8d3d92578a85b3bfe5f344207b9a867d,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e6766bcf39f4b8158fc2102efd274e52,42.0,1.0,0.0377448983490467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377448983490467,0.0,0.0377448983490467
e2d7e6a41f430d9e566f1810959b06e2,42.0,0.0,0.0398688483983278,0.0,0.0195617023855447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0594305507838725,0.0,0.0594305507838725
5c9b7438ebddf5d1ca7778ab8927fa3b,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9310143ccfc657ffc41def9283da4ca4,42.0,1.0,0.1987473666667938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1987473666667938,0.0,0.1987473666667938
0436417e8009cdb07f6c1283d5d69992,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4b5fb5e524a8400af6bb9c1943bd6ceb,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56694cd2e6ad6996474579169879bac1,42.0,0.0,8.370629072189331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.370629072189331,0.0,8.370629072189331
d0984a0f600208ea1b4e0ad1a4f93370,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269864608dbabd63121d03d9753177e,42.0,0.0,0.0545353703200817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545353703200817,0.0,0.0545353703200817
5f1f0c77cc170208124b6b7f3f1b98e4,42.0,1.0,0.167859049513936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167859049513936,0.0,0.167859049513936
8a64db6b898917a096e41f9e788f9e7d,42.0,1.0,0.823089063167572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823089063167572,0.0,0.823089063167572
e96ab331e0f2389bc1899f06136749a9,42.0,0.0,0.0,0.0,0.0309683624655008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309683624655008,0.0,0.0309683624655008
bef9493af9095afc81d45526b99ae141,42.0,1.0,0.0321915112435817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321915112435817,0.0,0.0321915112435817
639a29ca9acde59d529141915222b75b,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44b6c8c4c82a20fbee02dc8882167183,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1a7dd398e7ce11d6f5453c75d450dc71,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120eee31528c92c3137e4c1031a1b2a4,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616dcd8c7fa718706392ff1f6353d33d,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4a5fd7aae6b52dbae5e4623f522c0e08,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27434837fef6c28e98f164551a2a7123,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8fead07ace7f12b236b572aafb3e9cd1,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3d91d0bd7d4c5a7d98bf2bc2dd565c46,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912a4da2d1f398cb3bd2ff693a7fd354,42.0,0.0,0.0043960320763289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043960320763289,0.0,0.0043960320763289
e89d038f221755bd89582b05aaad4508,42.0,1.0,0.0506062284111976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506062284111976,0.0,0.0506062284111976
3874fb31a8786e15a3341b74a5fc9180,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
