user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,total_ad_revenue,total_iap_revenue,total_revenue
e642dac4cbf2cdc9215a892c5c5135fa,42.0,0.0,0.1888896254822611,0.0,0.2479200972011312,0.0,0.1377107138978317,0.0,0.574520436581224,0.0,0.574520436581224
5729c916ddd36c953994743c2a68c493,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9c0ef2a73859a00920c94d9048df4438,42.0,1.0,0.0056633162312209,0.0,0.0,0.0,0.0,0.0,0.0056633162312209,0.0,0.0056633162312209
bda93d407b8773b1a21bc9d3f7ce709c,42.0,0.0,0.0107277515344321,0.0,0.0,0.0,0.0,0.0,0.0107277515344321,0.0,0.0107277515344321
ec5306c92085db5138f27d5f32562306,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53265be7fa84162be3ea98fc0212a007,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6323cfc8f4c407df95c9a9e4c6373a26,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab0101429b53627ba9b2c039b7832492,42.0,0.0,0.0,0.0,0.0090613454813137,0.0,0.0,0.0,0.0090613454813137,0.0,0.0090613454813137
1b1f5a62b121ad03b989d8d726be3edb,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8b8d392b21cee4cbec9a5e6baf97a111,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119f00bae03681f6108f70120d38a98d,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fb228d4968cf6b173d07105f555d434a,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b224aa1f361c1dd3c8effc34597fa121,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
be8e4034be76ebb638b0e0d11cc630aa,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b64d7378c47dda89d3f6534c202e96c4,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2bd7143b58cbd5e070ee447bb5b018b4,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e16174e78b2ba55d07d021792cf8537,42.0,0.0,0.0165215078741312,0.0,0.108790136873722,0.0,0.1322128679603338,0.0,0.257524512708187,0.0,0.257524512708187
484edad293d657908d264728c3de74a7,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aa2533f385a346bf067c59be4a46f214,42.0,0.0,0.0426590163260698,0.0,0.0108138546347618,0.0,0.0,0.0,0.0534728709608316,0.0,0.0534728709608316
dd173cca7818d4db5f8009618ffb74ca,42.0,0.0,7.927683115005493,0.0,1.949692189693451,0.0,3.21324060857296,0.0,13.090615913271904,0.0,13.090615913271904
73f52a3cbe50dd61a29b50fd969f9ef7,42.0,0.0,0.0717462571337819,0.0,0.0,0.0,0.0,0.0,0.0717462571337819,0.0,0.0717462571337819
9f34b3e526f5967c8468d7f7f0c5ea5a,42.0,1.0,1.5932168625295162,0.0,0.0,0.0,0.0,0.0,1.5932168625295162,0.0,1.5932168625295162
3fe38dad1c9ca7eaaf3821029f40ca3a,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704a17e799f333d3c9a72d7d1b9104cd,42.0,1.0,0.0212604620028287,0.0,0.0277795861475169,0.0,0.0,0.0,0.0490400481503456,0.0,0.0490400481503456
ccc20b986d925512696a5d94862d9154,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3da09b3791fa95663a4ebb4645a08552,42.0,1.0,0.0095112933777272,0.0,0.0214871196076273,0.0,0.0,0.0,0.030998412985354502,0.0,0.030998412985354502
1d4df39497b608446586f2318100952c,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4d94154a3ffe6900d1f047163f0042da,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d798e5d88494ad7b2e21a88c9383ba5a,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21a9695c365bf445e7946c34894d22c8,42.0,1.0,0.0151283228769898,0.0,0.0,0.0,0.0,0.0,0.0151283228769898,0.0,0.0151283228769898
2fd8b4cd6d29b2e01a7c42d8634f08c3,42.0,0.0,0.0114011885598301,0.0,0.0,0.0,0.0,0.0,0.0114011885598301,0.0,0.0114011885598301
c117a71b9eb9f3f23847db04ebe0c103,42.0,1.0,0.1161560479085892,0.0,0.0961750615388155,0.0,0.0187833663076162,0.0,0.2311144757550209,0.0,0.2311144757550209
f03e220bc9183f37c712c6eeebaa03f5,42.0,0.0,0.0031689214520156,0.0,0.0,0.0,0.0,0.0,0.0031689214520156,0.0,0.0031689214520156
35d090de7cd67d50f750f1a769b56d67,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1db43716b3a1a4ad558d3ea8c8b580e,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12f601044b060882f71f3953acf6247f,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e1ab07c20e0a8eb593b10daddb5b492,42.0,1.0,0.1602356676012277,0.0,0.0,0.0,0.0,0.0,0.1602356676012277,0.0,0.1602356676012277
2a814d41ea7457802cc271f00f9dc587,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e654d9faf9a8fc4d837aea1026880f2,42.0,1.0,0.7186145037412643,0.0,0.0,0.0,0.054662138223648,0.0,0.7732766419649123,0.0,0.7732766419649123
d39e81ab5c0896d808b6badec7b6bd17,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95fa3512afe09c9dbe7c3df49c2c8292,42.0,0.0,0.0200709123164415,0.0,0.0,0.0,0.0538280489854514,0.0,0.0738989613018929,0.0,0.0738989613018929
861f39c75040a79c7dc8fb7557dd0cf5,42.0,0.0,0.0212509036064147,0.0,0.0,0.0,0.0,0.0,0.0212509036064147,0.0,0.0212509036064147
d4bb46b3bf46965991b1ae6a5d250f47,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0d7340156348feaacf98b1d480b8c8b1,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ba5bcfc5a4eb64db17435db5101f7b01,42.0,1.0,0.5381457358598709,0.0,0.0,0.0,0.0,0.0,0.5381457358598709,0.0,0.5381457358598709
59ac355392f8863f7535070d8890ed78,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6f141426e6764fc39d56f80e5df83b49,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e9e85748c0e79a9cab6bddcdb7904028,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99b2f0c1db6cfc3596b0904fe0c8c713,42.0,1.0,0.0237153973430395,0.0,0.0504573232028633,0.0,0.0,0.0,0.07417272054590279,0.0,0.07417272054590279
12d58ddf8d55e2dd2234c1756e203da8,42.0,1.0,0.0,0.0,0.0,0.228628,0.0,0.0,0.0,0.228628,0.228628
9d646cee855f4538b3c2355df1562fe3,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b7871b86870127bd58fac58a1f8f0e89,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8a183691144b1aed537489d1303bdd0,42.0,1.0,0.0292295292019844,0.0,0.0,0.0,0.0,0.0,0.0292295292019844,0.0,0.0292295292019844
6dd51195141a12c39c878fa491047e13,42.0,0.0,0.5819725636392832,0.0,0.1482848692685365,0.0,0.0,0.0,0.7302574329078197,0.0,0.7302574329078197
db69ade1ca4e9d3f66ae113d80f4f6f6,42.0,1.0,0.0,0.0,0.3353148102760315,0.0,0.0,0.0,0.3353148102760315,0.0,0.3353148102760315
33a2ba6d7adbb6cf46eabba858bcd7f8,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b842d923e8ad3c858b3ab7d2db9f97b0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b87a555ebef4db43f0cc5004b1fc47ed,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304c3982a92253c3d63cca82a3a6cdab,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fa971c7acfe7b2d9f705e9ea2b3c5e0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ad9b3d54eb39041f10d116fb94b046a6,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
debb58c1fa5245425da52de6f347d947,42.0,0.0,0.0446568392217159,0.0,0.0,0.0,0.0,0.0,0.0446568392217159,0.0,0.0446568392217159
509db312a6d160bb5154f06dbbbe2ad7,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b917e1bfefa49dc5f490d5fbe39091b,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7150e59acb510bb7b55f49d46f96802e,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815d1dfa45ee5c518cfe13f2d2beff5c,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409cc396572dd1cacd35d9783bfc9cbc,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1a0c6cdbc4294c0d39c047449eccd009,42.0,1.0,0.1532460264861583,0.0,0.2236770172603428,0.0,0.1114328205585479,0.0,0.488355864305049,0.0,0.488355864305049
1f60d4c8866f7b7a8e9a255e670cb547,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641c9763811c2c2f299227cf790b1ad8,42.0,1.0,0.0336680316831916,0.0,0.0,0.0,0.0,0.0,0.0336680316831916,0.0,0.0336680316831916
a8dee49f4570765565cbc58fc2290a16,42.0,0.0,0.1355843469500541,0.0,0.0797082912176847,0.0,0.0,0.0,0.2152926381677388,0.0,0.2152926381677388
dacec72e3da53627ff5654bab0041931,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000cabb82b86d4b1f58b54e5b57c5529,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29fdd24e071016a8179b1e900e5b50e7,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76497ab61a4f49be56b7d7aa5a3bb006,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9f294e4c5db4a937f3564274adc0079f,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975fe0c46597b129ab1fb85d0e4feb80,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557a46c648d5a79ca30f17200222b6f,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e20f2324b6f3c0bef3242fd50599ab12,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53002de64c8b500eb6718c6b69d4be4e,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0356d0c44a248219578d9f0d03f3d728,42.0,1.0,0.0669501811498776,0.0,0.0640769586316309,0.0,0.0,0.0,0.13102713978150848,0.0,0.13102713978150848
4904683bb486003707b8ae3fe0c42ac2,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67b9b6a710fd3645a8e0072db72553f4,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b191770b3d4d635b78708ab73bf9b547,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d179ec140eeb8f2100144d6122912bb0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d49724f2e535c3cb76468bd4210d7c73,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7d1066476bb45cf6d54f2b59694c1fb,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4d51847b70d9381fe4214d884688663e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12689fbcb7caa08b5ed635dd39dba6ea,42.0,1.0,0.0839088228531181,0.0,0.0,0.0,0.0,0.0,0.0839088228531181,0.0,0.0839088228531181
40670a4b7a45c17add97e172bdccfc5c,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616d88ada6b91026d5266b2f5f24603b,42.0,1.0,0.0025639858795329,0.0,0.0,0.0,0.0,0.0,0.0025639858795329,0.0,0.0025639858795329
755cdadfcce5a709ff52813a62a34d88,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c2ff83f4ce6aa2e6e4941eeca5c4597b,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a00b178e0dec3cedf470468ba5ebae51,42.0,1.0,0.2969057857990265,0.0,0.0,0.0,0.0,0.0,0.2969057857990265,0.0,0.2969057857990265
df2c0a3ffc80dc417894d52340f7f8b6,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5bea34b0c51eddc23a09881626db653b,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21ad7310289d042b816dc0145fae2bf5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b7d384b91a3e0a7c83d55ebb8b81367,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a89c044aed1a0849bf29314d2cd70338,42.0,1.0,0.7021902501583099,0.0,0.0,0.0,0.0,0.0,0.7021902501583099,0.0,0.7021902501583099
f247d586ca47197a3b036e0df9401a9a,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fa57ff7e9a10e77431e452c07aceda43,42.0,0.0,0.0,0.0,0.0020810032729059,0.0,0.0,0.0,0.0020810032729059,0.0,0.0020810032729059
551855443d251e42b85fcc0c4f370b78,42.0,0.0,11.405744351446629,0.0,5.9268843829631805,0.0,0.0,0.0,17.33262873440981,0.0,17.33262873440981
5fbec004e159494f4062d43b23c8f3b6,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899a2b0fe82246c64b7d2085ceb2c586,42.0,1.0,0.1638331264257431,0.0,1.3945292420685291,0.0,0.4302509482949972,0.0,1.9886133167892694,0.0,1.9886133167892694
7e7b647432ab7418dbc7fb050b50ae47,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d9f603dc99293d7d85ca822041b67ae5,42.0,1.0,0.0,0.0,0.0424355827271938,0.0,0.0,0.0,0.0424355827271938,0.0,0.0424355827271938
6a9f1f7b431c6327cc98257b9d1c9bcb,42.0,0.0,1.2920092344284058,0.0,0.0,0.0,0.0,0.0,1.2920092344284058,0.0,1.2920092344284058
84670d4feb107231cf29495dba9ef4cc,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce6d895073ab016ca108763f13df3e07,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7e71829d6c0b44abd85e78be23d94702,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7042609b347cb11ba68665764b4dc466,42.0,0.0,0.0004587142902892,0.0,0.0,0.0,0.0,0.0,0.0004587142902892,0.0,0.0004587142902892
90ca0afd7b557dd2b7c7a80f35eda7ba,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265712ade8b2b6b38c5e87a516f27f1d,42.0,1.0,0.1260627805022522,0.0,0.0639273377601057,0.0,0.0374426242196932,0.0,0.2274327424820511,0.0,0.2274327424820511
d8d11e698e711792ab8093ce1da4beab,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5d25fd3d382aa19aac1615c33a8af745,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bcc1ca312c61f422e82cb62b167cd464,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e375a2558feb9260aa94ecc151ef6cb9,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e3fc90cef4ce489f92d3655108459cad,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f0736a6b7f1f2f2a66ba941623090f78,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0051fbc14fddc5bf633ad7d62a396463,42.0,1.0,0.0056263152509927,0.0,0.0,0.0,0.0,0.0,0.0056263152509927,0.0,0.0056263152509927
39168b2fa5852d57627307850a9195a2,42.0,0.0,0.0061900131404399,0.0,0.0,0.0,0.0,0.0,0.0061900131404399,0.0,0.0061900131404399
8e263909624e52fd1d5793e4105b1332,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f996fd7213b35e4298e49e2d3ee54652,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fb37956ff5cfa6e04d8b900722b686d,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5d6454067d6a022eb600e0cb70cd50ad,42.0,0.0,0.0392353422939777,0.0,0.0,0.0,0.0,0.0,0.0392353422939777,0.0,0.0392353422939777
71d5f12fcfaeb316671ed15610ba9b72,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9652f66f4d364332e8539ce76365ec43,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a9519a9df75c6c30847086ec7344760f,42.0,1.0,0.0557125471532344,0.0,0.0,0.0,0.0,0.0,0.0557125471532344,0.0,0.0557125471532344
af6f65df83d95fbd390044c07f4b5c79,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ed913d78b1ba77ee0ec940520f31727d,42.0,1.0,0.0073305950500071,0.0,0.0,0.0,0.0,0.0,0.0073305950500071,0.0,0.0073305950500071
f5df5c1cd9e1cd9a6460b917c2f8b9a1,42.0,1.0,0.0,0.0,0.0304586514830589,0.0,0.0,0.0,0.0304586514830589,0.0,0.0304586514830589
2bb0387a9ffee9909aab698fda18194e,42.0,0.0,0.0668598192278295,0.0,0.0,0.0,0.0,0.0,0.0668598192278295,0.0,0.0668598192278295
74028ca7ba9459315810af3aef1d1472,42.0,0.0,0.0126827433705329,0.0,0.0,0.0,0.0,0.0,0.0126827433705329,0.0,0.0126827433705329
b2911bd8103e3b19c45ab5c253f0ff71,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ba210731628d2d83f6a1cf8fcd43ca8c,42.0,0.0,2.226465255022049,0.0,0.0,0.0,0.0,0.0,2.226465255022049,0.0,2.226465255022049
09ca156e99a5c99ce381062843c158aa,42.0,0.0,0.051206087693572,0.0,0.0252009499818086,0.0,0.0,0.0,0.0764070376753806,0.0,0.0764070376753806
1b1d42a4c1e51876d0eb6dc0770864b9,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5c7c5f966a5d4f5ea676358eb1425ca8,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0afb4dcc813ae1bd44ad42d833959b79,42.0,0.0,0.2576535791158676,0.0,0.0,0.0,0.0,0.0,0.2576535791158676,0.0,0.2576535791158676
132744a3ca317dd12ac242b36c1c38c7,42.0,1.0,0.0230990080162882,0.0,0.0,0.0,0.0,0.0,0.0230990080162882,0.0,0.0230990080162882
27f33fff4104ae541941b6d108241496,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43dfacc86e331491c6e6c955c45e168b,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57fb60d3cc378b6ecd7e38befcdcce2f,42.0,0.0,0.62758519500494,0.0,0.0,0.0,0.0,0.0,0.62758519500494,0.0,0.62758519500494
59b7604e02921becb51a0d2582d6d10a,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5d57675ab2a251c87c1a979bb5c67b96,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6f51289c053ce6749491507259562565,42.0,1.0,0.0442486070096492,0.0,0.0,0.0,0.0,0.0,0.0442486070096492,0.0,0.0442486070096492
715e926de4125efb5d7771f58250f3eb,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85d0b13ed6f56f7520adf8c67cc9a5c4,42.0,1.0,0.0196133034769445,0.0,0.010495341848582,0.0,0.0,0.0,0.030108645325526498,0.0,0.030108645325526498
9ec042cdbb550ee7af388768b13c3cc6,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ae135292cdf1207cb2ac91a2f4e4f40b,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3df470a233bff19e2accfdc2ae94923,42.0,0.0,0.0086655002087354,0.0,0.0372054977342486,0.0,0.0,0.0,0.04587099794298401,0.0,0.04587099794298401
be1edb1cf62f1e5ac41657e9a7ba60f7,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cbbc4d1f95fc4f11244f97952fdd2783,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e308455bd7e68ee6d2a2e985aac621dc,42.0,1.0,0.0979846371337771,0.0,0.0,0.0,0.0,0.0,0.0979846371337771,0.0,0.0979846371337771
bafebb80e9ed4da95ba6444a200cea11,42.0,1.0,0.0652854070067405,0.0,0.0,0.0,0.0,0.0,0.0652854070067405,0.0,0.0652854070067405
08a7ca1f1c9cb785dd58c0c030ad3a31,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aefa558569b6d9152416c8350c155e05,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cffba16b0c617bd8c19b76c28b0462ee,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06f196eb755a00c6eeb22111939fee4e,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b37f8cad383f6fa0b713367c8282e1a,42.0,0.0,0.2408799526747316,0.0,0.0,0.0,0.0,0.0,0.2408799526747316,0.0,0.2408799526747316
8cc1c6d564c99f8dc818af63f8f11656,42.0,1.0,0.0193871553929056,0.0,0.010555692249909,0.0,0.0,0.0,0.029942847642814602,0.0,0.029942847642814602
9d164d48c4e68b0afcf981a5603a9b83,42.0,0.0,0.0178713519126176,0.0,0.0,0.0,0.0,0.0,0.0178713519126176,0.0,0.0178713519126176
bb148132450fbf881ac057cac4d308da,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
