user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,AdRev_D7,IAPRev_D7,AdRev_D8,IAPRev_D8,AdRev_D9,IAPRev_D9,total_ad_revenue,total_iap_revenue,total_revenue
d23a373631a0a58d08ce79b0d98d111a,42.0,0.0,0.0441469093784689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441469093784689,0.0,0.0441469093784689
d97d812a255604ff33b8955d2257eded,42.0,0.0,1.0248935669660568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0248935669660568,0.0,1.0248935669660568
d97d812a255604ff33b8955d2257eded,42.0,1.0,1.0248935669660568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0248935669660568,0.0,1.0248935669660568
e51e24b07e12b12b210002fc4bc6aa2d,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8a6b007b9672df3848eeb82d986ca55,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0259ba7f6dfc927f6e4177719667e04f,42.0,0.0,0.8409711048007011,0.0,1.0449743699282408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291648805141449,0.0,0.0,0.0,2.415110355243087,0.0,2.415110355243087
22295d68351613be7e87f4ca2e8bd15c,42.0,0.0,2.7581032514572144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7581032514572144,0.0,2.7581032514572144
9d694487e6c83cc66bac6fbd197e4f23,42.0,0.0,0.0577676706016063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0577676706016063,0.0,0.0577676706016063
377c9285c65769b2f31aec6c75cadda2,42.0,1.0,0.0386690460145473,0.0,0.0,0.0,0.0,0.0,0.7758585810661316,0.0,0.0,0.0,0.0,0.0,0.994952231645584,0.0,0.0,0.0,0.0,0.0,0.2593788206577301,0.0,2.068858679383993,0.0,2.068858679383993
403ac2401f976fec90d55b2666842822,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4bca81ca07cf1a74fd52b5fe21c50bc1,42.0,0.0,0.0214583817869424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214583817869424,0.0,0.0214583817869424
5a9532823ca8590d651f46b22b77a45f,42.0,1.0,0.2515905760228634,0.0,0.123626172542572,0.0,0.1480215564370155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5232383050024509,0.0,0.5232383050024509
91d51656104391b7c10a274d09d5e2f5,42.0,0.0,5.033107250928879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.033107250928879,0.0,5.033107250928879
c5df0547effd16631bca68e8d5a7f463,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e1dafb8dd174395f6fa7feda064bad47,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253bdca7f3de243c4eba5ae1c4c0968d,42.0,0.0,0.0287749990820884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287749990820884,0.0,0.0287749990820884
b1ddac196f0283d18e1b6b3d02f21ca3,42.0,0.0,0.3142864480614662,0.0,0.0443726405501365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3586590886116027,0.0,0.3586590886116027
c14f2e4b02bda76927ccf7d3e20e2752,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14807b6137385b91e3fb2958050d9b7c,42.0,1.0,12.948095560073853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.948095560073853,0.0,12.948095560073853
