user_pseudo_id,revenue_sum,ad_impression_count,max_time_in_game,max_session_number,max_world,max_level
04ccf638f08e2c8475ff72f7ffcafd8b,0.10000000149011612,1,276.0,1.0,,
0735888c833136415ba2cdf465d5b071,0.008505690610036254,3,17271476.0,1.0,,
07995400bb02eeafa369a6db8a4228f1,0.301509328186512,3,386.0,1.0,,
079ee173291df7b4afd379afeb015f6e,0.012432298623025417,2,371.0,1.0,,
07a494da8ed29180eec6c15dedc0f9c1,0.019005991518497467,1,934.0,5.0,,
089ed6336ab17a40f7fb5c918f40565a,0.5359548330307007,1,455.0,1.0,,
0903bbf881323b91e4b9c7c21c7b3e37,0.06688180565834045,1,268.0,1.0,,
09F30071206245E580B29A55A20AE7AE,0.06878399454541015,4,5147213112.0,2.0,,
0eebbb151c71ead87d6cb51b4daf6b53,0.009354179026558995,3,18484021.0,1.0,,
104c3daae2bc47e57738b505c955d8fc,0.024350792169570923,2,21311832.0,1.0,,
1162cc5e1b7d0a1f833b814332632165,0.18045087158679962,1,21834101.0,1.0,,
1a9d6fb364fba294aa3e3263e45de0f4,0.002564955037087202,1,97.0,1.0,,
1da547cf8fe8a42edb7d87d95c9cf51e,0.18777970224618912,2,15401054.0,1.0,,
1ebef51369a5ea1c0491296e19911532,0.06595669686794281,1,20522575.0,1.0,,
2057c1eebd76d64704c84cfc4e0f870d,5.305173426866531,9,21558863.0,3.0,,
24fbe76d9d2b145ba15eb4145a4d5f1c,0.011801052838563919,1,346.0,1.0,,
2653b5136d663ecef28607504334aaea,0.021505678072571754,1,17400618.0,1.0,,
267e861d8765c9232397674c8b12a509,0.08714644610881805,2,11205352.0,1.0,,
2a887a7f5ed6656599ea478c10ad60c1,0.014709999784827232,1,15234367.0,1.0,,
2c4e7afe3b2aecc03272dc025efcab32,0.00938127376139164,1,9147511.0,1.0,,
2d6298d5644356e4c9aaa79e1c496e8d,0.01013999991118908,1,22074905.0,1.0,,
319de80538ddc8b4d59ddf0944f06a1a,0.19796074368059635,20,9562559.0,2.0,,
33a415dffdee79de80abbb804361177d,3.1113926470279694,9,818664.0,4.0,,
387001371EB345CDAC1CF5F9C5722A43,0.05256205368041995,1,194.0,1.0,,
393793998ac601982605c6970e39f4f2,0.2084772251546383,2,1123778.0,1.0,,
3d5630b87ede9a1f22254c2f3c7e32b6,0.0055505314958281815,4,642.0,2.0,,
3dab197a1783389fa5ec5471463ae9f3,0.13645024597644806,1,15716188.0,1.0,,
416556dbfb6808ff71169baa1a923c64,0.601424902677536,2,10407.0,1.0,,
447ac60f1ac8b7b70a696bdc11da88c3,0.027189118787646294,1,1051390.0,1.0,,
45130f711897634b31e79ec4b23bb417,0.0,2,520434.0,114.0,,
45886e8df52e2957d66fbb2ce3ed12d4,1.8501225709915161,2,10389214.0,2.0,,
45ceff4811d105a467901bee8f74fb22,0.49655571673065424,19,18304730.0,1.0,,
4ab2171a668ce479b81bfa05fc3d1a47,0.21503301709890366,9,2731154.0,1.0,,
4c84de680c57828529d3b65dac1021f4,0.07788873463869095,1,,2.0,,
4d93232138341ee029fd0edd122e74a7,0.03428675327450037,2,2494292.0,21.0,,
4db4ee0bfedd9520846babc06274bfd6,0.1780882403254509,3,12688817.0,1.0,,
4eb513e58e65563dbb072f30c859b6d5,0.025440238416194916,1,331.0,1.0,,
52b3175a24abe82e1327dd8792b9aee6,0.07652766443789005,10,19547090.0,46.0,,
53d61e0e596f70ba5db1c11e94a770bd,0.03012501820921898,1,3041271.0,2.0,,
544F2B4B424345AC8B4F06309B205F03,0.01531283473968506,1,249.0,1.0,,
544c4571efd7fb265ec80bd1d8ff5713,0.15153174847364426,2,739.0,2.0,,
59f18e5e40fe74ec9c58389b6294d854,0.5706777069717646,9,26328895.0,1.0,,
6377f64704baed85136d868a8c68e8fa,0.07921892404556274,1,18022747.0,1.0,,
63eabf9d52646001201c0d602095f8bd,0.11393861845135689,3,8243802.0,1.0,,
66b3e99f8810028ed0d45cc3c875d07f,0.022135481936857104,5,6882239.0,1.0,,
697c694642638f6ad64e0905c951d949,0.1422393275424838,8,4039874.0,9.0,,
6EB38F197FD84BD7B419572BB9DE26CB,0.02281909942626953,1,143.0,1.0,,
6a72e9216a7800a9b51b4285c364f506,0.009563492611050606,1,245.0,1.0,,
7671648ca90a44b6a12271176c2b71f4,0.017476233653724194,2,20592713.0,1.0,,
77a336b941f59451f557640c741ea9eb,0.2218304481357336,8,23690968.0,1.0,,
787275a2c42795f9365ae24703b47532,0.018346596509218216,1,271.0,1.0,,
787eca21d1ad614e40e7c6c5470119b0,0.07533878786489367,7,2402309.0,62.0,,
78a877cfa6f84e3cdd258be77c74cce0,0.01531102042645216,1,314.0,1.0,,
7bb349b1d619f927a6b6f5aeee2f43d5,2.1098042130470276,2,5235678.0,1.0,,
7e11c69451e7e51cd482b1686a7e24ab,0.2452717274427414,1,21501355.0,1.0,,
7f9b21cfbaa7bee088754872e2cae97b,0.02155083417892456,1,342.0,1.0,,
82a6ef86b27e07d1e8ec828b90262cf6,0.022012414410710335,3,5738003.0,1.0,,
88613cb7217a0326a967111f814efaf6,0.05939330905675888,1,14952294.0,2.0,,
