user_pseudo_id,revenue_sum,ad_impression_count,max_time_in_game,max_session_number,max_world,max_level
01c39b677accb675568f00bc7bdb4756,0.11878232285380363,21,5554780.0,523,27,4
04fc2eb163d6b4caadca9ce901ea1fb5,0.0056038363836705685,2,8364207.0,1644,29,3
0CF90907BF1743A380D70A041EC04052,0.15437741511273492,57,79799484519.0,890,29,4
0b355439c20f68d5ee5e546544a1b80c,0.004052917938679457,1,3388704.0,414,28,9
0b987ba0f0fb036feec09a0215d0b143,0.13188467198051512,9,9307836.0,334,36,3
0bcec47e89ab5daa6d715986b2a3d201,0.0196217238844838,42,5088286.0,1488,48,8
0d1ace30eca446ba3a9384dc39980f53,0.04051828570663929,4,9430293.0,1735,30,3
0e9c5a81f0869273d3953befa44881e1,0.19307603337801993,41,3547157.0,901,32,4
0fd685dd4251fb72e8700312e9f42c6a,0.017726820893585682,4,4823994.0,237,30,4
10e187aae38880893b80b1ddee670d67,0.06567968375748023,45,5322696.0,3309,37,9
124ba493732b3e562bb497f52d0eacdc,0.02332069363910705,17,4685410.0,1184,29,0
13f2c387f25d5236185fbbbc858ce084,0.032150610390999645,182,5030088.0,1337,34,5
15f4d13e9ef15b8744fe842ad70c15fd,0.060695687774568796,16,8490833.0,783,31,9
163f1e77e0b4a9ea0edba92dfbe23d6a,0.03851829134509899,56,7942250.0,1338,40,4
18235afc6ee58afe6c0cff684dcee2df,0.006057271035388112,8,9295276.0,1475,37,1
1837073c44d1dabb2eb419c8e93bf178,0.005993658531224355,9,6613214.0,665,27,6
18da01750048359f4aef50898b37da2f,0.004092167830094695,3,5222069.0,583,32,2
19807e1fc051498827de595612ad469f,0.06501533603295684,18,5134171.0,1288,39,5
1ab4d5d8a8b683c9944a6e903582584f,0.0061338909436017275,2,,3328,47,4
1c41de393e19c4906047961a19115997,0.08396298947627656,148,4626742.0,1218,30,0
1d07b1b82ca0995bf13994841d43c8d2,0.018088036216795444,4,,1175,41,7
1e9d36fa48a7499ad145482f0a726bcf,0.004159128409810364,5,5420235.0,2427,34,4
21001a333dbea9da0e5ac19d371c5e4d,0.14874629577388987,63,6454786.0,919,27,3
21b69f66f908dbde1325d6e06847eed2,0.11683221347630024,4,10091353.0,2168,44,9
2288a365fa67a8d637787d74f8421fc9,0.09234760701656342,2,2903547.0,556,30,1
232831190a64fdb91c4ba5c018385d88,0.0025606744165997952,4,,2379,43,0
2367289d1694bd305c45064a69ca1bb6,0.764839880168438,41,6224928.0,1690,29,0
