user_pseudo_id,revenue_sum,ad_impression_count,max_time_in_game,max_session_number,max_world,max_level
02536ecdb459798178f37151ddbcfbfc,0.0016735512763261795,1,316.0,3.0,,
038d00311c9df636ef7d86b3095b8a29,0.02618535654619336,3,36954.0,1.0,,
04d7583565c5e55d0fe494429e027877,0.0018839094555005431,3,546.0,1.0,,
0703566ebe8068e3d8ba0179a9ef2061,0.14209090173244476,1,2851584.0,3.0,,
0773d39c48694e60b44d5c195feb87a2,1.0693757981061935,3,469848.0,1.0,,
0d150535b273bb701a694551886cdcae,0.026018338277935982,2,2931351.0,4.0,,
0d422fbfbc0c255ae3bd34f963d9864b,0.03252064809203148,4,891.0,1.0,,
105e76880f63d06ac0bdf481369b6616,0.013387303799390793,1,354.0,1.0,,
191b5fbfa9c2943c0c6333a90850af97,0.6870931461453438,12,,2.0,,
1b64a3505f14973da1faf23dd60d4911,0.12347405985929072,20,,6.0,,
1fca6f35baf3a18a5e2bdc80f75e4671,0.013421532697975636,1,391.0,1.0,,
2640100aa82bf4ad38e913b8d0b5a31f,0.005183779634535313,2,538.0,1.0,,
265abe4858500d6a8ca9172c62281093,0.5966617465019226,5,1764317.0,8.0,,
28b943d6b2d34804931d41aa81b583bc,0.18299105018377304,4,10475507.0,10.0,,
29b2db9fe28671c8c25c2b60eb7d6bd9,0.012227306608110666,2,7047309.0,1.0,,
2af8e60033e16c724b37ba13370af655,1.5043967068195343,3,82271.0,1.0,,
2d9cae500475e043febdacae5992b007,0.029726453125476837,1,559.0,1.0,,
2ddd43f4aa57a9ec5facb076293a5d78,0.007824995554983616,1,1362.0,3.0,,
2de14379d13825f0dd06ce00810a6626,0.008144252002239227,1,396836.0,6.0,,
2e49ecdee347bbb636dcc761b1a48dc9,0.06374478340148926,1,419.0,1.0,,
33feeeaac18ae6973b510550a0a2ffec,0.006124833133071661,1,403.0,1.0,,
3526f7fba6e6a0d1a5ece374bd6ec7e6,0.033124469220638275,1,441.0,1.0,,
3633813B965B404597C7152725B77EFF,0.7358368811708986,5,518.0,1.0,,
3a92b51dd923ee823a0f3288f334d85b,0.0012745499843731523,1,554.0,1.0,,
