user_pseudo_id,revenue_sum,ad_impression_count,max_time_in_game,max_session_number,max_world,max_level
023bb7e78960e1e2c9aa29ddf9c48598,0.03521931171417236,25,4656244.0,1602,34,8
03fc33bb4f7ccd4d3e386371664422fd,0.040231026941910386,12,16226869.0,2054,56,6
0b987ba0f0fb036feec09a0215d0b143,0.04214763443451375,17,9329384.0,341,36,3
0bcec47e89ab5daa6d715986b2a3d201,0.018813285161741078,18,5103515.0,1496,49,1
0d56bd0d4fe27e14309775c3e71e10f0,0.00289594370406121,3,11485586.0,758,36,1
0e9c5a81f0869273d3953befa44881e1,0.1263583031250164,54,3587860.0,910,33,1
0fd685dd4251fb72e8700312e9f42c6a,0.04095901479013264,13,4856054.0,246,30,7
10e187aae38880893b80b1ddee670d67,0.04611469415249303,27,5334392.0,3317,37,9
11544f691f15c5b97fef2bccc82c9d16,0.06878366693854332,9,8089537.0,682,28,5
13f2c387f25d5236185fbbbc858ce084,0.06639559126870154,177,5062130.0,1361,34,9
15f4d13e9ef15b8744fe842ad70c15fd,0.03353914758190513,7,8492647.0,787,31,9
163f1e77e0b4a9ea0edba92dfbe23d6a,0.05065642241970636,37,7979597.0,1349,40,6
16b3619961fd3e071abec0d6691bfa9e,0.04032675921916962,1,7947807.0,1962,41,4
18235afc6ee58afe6c0cff684dcee2df,0.01615828587091528,21,9370340.0,1477,37,2
19807e1fc051498827de595612ad469f,0.01928670983761549,4,5186134.0,1292,39,8
1bbddb2b19b3ebc60034cd4158ba7ca4,0.006139763165265322,1,,583,28,7
1c15919156e8d6cb7807bd9542ee366d,0.017202841583639383,3,6752331.0,1487,52,4
1c41de393e19c4906047961a19115997,0.020657841581851244,24,4799934.0,1220,30,0
1d07b1b82ca0995bf13994841d43c8d2,0.02156201656907797,2,,1182,42,4
1e9d36fa48a7499ad145482f0a726bcf,0.009090848034247756,8,5423372.0,2442,34,4
21b69f66f908dbde1325d6e06847eed2,0.0816846638917923,3,10124274.0,2180,45,8
2288a365fa67a8d637787d74f8421fc9,0.251153901219368,8,2916369.0,565,30,3
232831190a64fdb91c4ba5c018385d88,0.000893110001925379,1,,2389,43,4
23eb983ef890830ca25d45617632477c,0.06719730887562037,14,5506862.0,908,30,4
28a4dca2738a234883429c8d28991ab7,0.0047000596387078986,11,6158206.0,639,60,10
294f78612c5f15127c7cbc11c19229ad,0.009915501199429855,17,3818984.0,1176,33,1
2965e08e857248e9bb1df8f7cd48c8fd,0.015649809036403894,20,4760248.0,2043,28,0
2B036815818C48C0898F04840C36344C,0.020873075008392337,5,17122926324.0,766,31,4
2F290AEF3CB94F7A89A66D468EC1E997,0.045771375417709356,14,357983062881.0,143,36,7
2c064de52cfce9cded7e72437af95547,0.07849875453393906,13,4799299.0,1421,36,1
2fdaf6c0c607fdd7ad0501b122b18520,0.1553651550784707,11,3228213.0,36,30,9
34a5b5758c4407e0012d5972f7584eda,0.002117367970640771,9,5428235.0,1966,43,9
38b3bfc4641c7efc142202aaa9a19842,0.0066469593439251184,7,6727174.0,1725,34,8
