user_pseudo_id,revenue_sum,ad_impression_count,max_time_in_game,max_session_number,max_world,max_level
01c39b677accb675568f00bc7bdb4756,0.17411803966388106,28,5831835.0,606,28,4
023bb7e78960e1e2c9aa29ddf9c48598,0.003578409901820123,2,4686164.0,1627,34,8
03fc33bb4f7ccd4d3e386371664422fd,0.07555725006386638,14,16301525.0,2078,58,2
08bad25d89d4cc962b0eab3dc60d47ab,0.32890901033533737,57,2351042.0,488,28,6
0CF90907BF1743A380D70A041EC04052,0.06588594205664064,26,83286037188.0,966,30,4
0b987ba0f0fb036feec09a0215d0b143,0.021978434408083558,9,9519619.0,372,36,3
0d1ace30eca446ba3a9384dc39980f53,0.02966756746172905,2,9596789.0,1755,30,3
0d7f6975bca1da5af4d3ecb87460f2b9,0.604211512953043,18,2042056.0,194,30,1
0e6e562a318e085ad3632396a8a1b1df,0.01052458374761045,13,2701338.0,1423,28,0
0e9c5a81f0869273d3953befa44881e1,0.19358987882151268,35,3799664.0,982,34,6
0fd685dd4251fb72e8700312e9f42c6a,0.004094806034117937,2,4991235.0,274,32,1
10e187aae38880893b80b1ddee670d67,0.023804694646969438,14,5454217.0,3360,39,4
114653e9293915093e39964155ccb6c1,0.06342005194164813,15,10522057.0,1077,57,5
11a701f72ed366b4fc17ac8adab569d7,0.08195537328720093,11,7436338.0,1726,40,1
124ba493732b3e562bb497f52d0eacdc,0.035779006546363235,29,4929742.0,1282,30,2
13f2c387f25d5236185fbbbc858ce084,0.11818432541986112,190,5206258.0,1467,36,6
163f1e77e0b4a9ea0edba92dfbe23d6a,0.08723802265012637,83,8134392.0,1406,42,5
16b3619961fd3e071abec0d6691bfa9e,0.04433964937925339,1,8139322.0,2000,42,3
18235afc6ee58afe6c0cff684dcee2df,0.017855612095445395,18,10052575.0,1492,37,4
18da01750048359f4aef50898b37da2f,0.001573949703015387,1,5450540.0,610,35,1
193ab12589ed3275fc7803a123913c0f,0.10449042357504368,4,4112779.0,1118,30,1
19807e1fc051498827de595612ad469f,0.016355669824406505,4,5434812.0,1331,41,4
19de0889f89e16621f096c60cd2e11fb,0.010156756732612848,2,10031053.0,208,28,9
1adce927853d2c2cc3ac11df9eba7d10,0.054743768530897796,25,5372296.0,75,54,7
1bbddb2b19b3ebc60034cd4158ba7ca4,0.007441222667694092,1,,640,28,7
1c41de393e19c4906047961a19115997,0.10417627118295059,167,5128221.0,1279,32,8
1e9d36fa48a7499ad145482f0a726bcf,0.010514920111745596,10,5493271.0,2532,34,9
2198cdf1b0c92ddbcba7ac987ba490bc,0.021426799379696604,51,,59,36,0
2288a365fa67a8d637787d74f8421fc9,0.10166747868061066,2,3084081.0,626,31,9
2382ee92ef407bfaed5b4e7037c80623,0.020509175956249237,1,7609519.0,371,28,1
23eb983ef890830ca25d45617632477c,0.019448366947472095,2,5614056.0,937,31,7
28a4dca2738a234883429c8d28991ab7,0.00332555896602571,10,6345544.0,673,60,10
2965e08e857248e9bb1df8f7cd48c8fd,0.057608247618190944,16,4774922.0,2050,28,0
29badb16d0758738479df3b61d1c9c1f,0.009251666255295277,2,2191162.0,304,31,9
2B036815818C48C0898F04840C36344C,0.017614885330200194,4,17123113340.0,797,32,3
2F290AEF3CB94F7A89A66D468EC1E997,0.008761481426788809,3,373673733352.0,170,37,0
2ac2b89c77763e430c93273a20054cee,0.16548155713826418,11,4573098.0,957,32,9
2c064de52cfce9cded7e72437af95547,0.06403594801668078,28,5035867.0,1481,38,4
2c7f3300d7a38a43ef42edf635908f78,0.0073624723590910435,4,7085184.0,48,33,7
2fdaf6c0c607fdd7ad0501b122b18520,0.18024902511388063,6,3304506.0,93,32,3
30ab9be04c4f1e4a0895eb5fe14a1e61,0.02384847402572632,1,,538,32,2
334F21FEFC46494B96B59D404F15810D,0.021322067697048197,2,34488975862.0,1683,28,9
34a5b5758c4407e0012d5972f7584eda,0.002705370439798571,16,5628648.0,2034,45,3
34d503604303096f5567a666d9888b5d,0.03505905088968575,7,7330155.0,849,42,3
38b3bfc4641c7efc142202aaa9a19842,0.05529437118093483,127,6928076.0,1786,36,5
3FA091098242414FBED11677BA1587A2,0.020732668422177313,5,274937581416.0,676,35,6
3d605e68ef5f1bcba20d859306e0a9e9,0.013098142808303237,12,3682244.0,1303,46,1
3e07640212057f14337fe4e1c080d956,0.06076659157406539,25,10105902.0,1011,35,3
4562d22f4f966e22eaa109f8c51623f2,0.014627423195634037,16,8348530.0,1064,41,0
489748ee9fd5e81cba16de02535213f9,0.010655150806996971,17,4298289.0,1750,43,2
4a23688856454f35420626659aad526c,0.016521019861102104,1,9400061.0,91,35,3
4e78b1ebc8031561526a9727875feaf1,0.9031729549751617,387,3791673.0,793,28,8
4eb624f3f7a3497eb7b484919235aa51,0.008544973796233535,5,7834174.0,410,33,6
