user_pseudo_id,revenue_sum,ad_impression_count,max_time_in_game,max_session_number,max_world,max_level
00e869682139c9c9a9cfb278b9823b37,0.010650093667209148,1,202.0,1,,
0202b43f89e976815ac1317a761dc0ff,0.08092550933361053,2,17912536.0,2,,
0b0ac84e633d4aa28a539c8c16feb406,0.02304139733314514,12,18312186.0,4,,
15a37eba13967596e46022a847090025,0.02178240567445755,1,180.0,1,,
15bfaa5e1692575cd986f7e40e6339c6,0.01600000075995922,2,34428.0,14,,
1B7BC300424644109C591CFEF15B8685,0.02234173965454102,1,1720397712.0,1,,
1e5e6a341ed912a2905122dd8df637bc,0.01970229111611843,1,410.0,1,,
2011d818158c943f43593966ac335b84,0.17360392957925797,2,1682564.0,3,,
2191d9fee5a96fd15c22978e4525c4ea,0.06265272200107574,1,2679673.0,1,,
22196730a35e34c4288ef0fc0acd73ba,0.0870441310107708,2,450.0,1,,
2416f42bf6ef06d421be73b9c2f8bd37,0.01157382596284151,1,374.0,1,,
250cdf669e7ac238db6ddbdab3ee2cba,0.004309827461838722,1,315.0,1,,
2de14379d13825f0dd06ce00810a6626,0.04444935917854309,8,395804.0,2,,
2f06cf5bebb8d0f14bb139d86a7df213,0.00854459311813116,2,975.0,1,,
32c76cf21fecbf3c3c2ebd9baa783f4b,0.01226597186177969,1,580.0,1,,
33f874eb78ca562d2a520dc4d0453157,0.009977031499147415,1,433.0,12,,
38af26883f6f313c703711b361816f4a,0.12075035087764263,3,,4,,
419161335c11e22c9ce5dee7e897bf63,0.6429852806031704,18,24231882.0,2,,
42f12498daa75284b1e729ec1a02d66b,0.0790599660249427,17,19259350.0,5,,
4ba702a0be031ec15ba3f1af5dc6bca9,0.5790301561355591,3,59733.0,2,,
54C9703251D5405C8CA29ACD977EBD60,0.029579271961669915,3,3465637151.0,3,,
5e1ca3eec9aa272e4744d8fefe173d34,0.2808935344219208,1,659.0,1,,
5ea9ace5a0e8e14b670b364674d13d9a,0.019044358748942614,2,661.0,1,,
611942feaa8d8b314ced38834a0bf8ca,0.04413564223796129,3,77808.0,2,,
62014667db92656e365dade1f5cd1979,0.1741631031036377,3,1111.0,1,,
62f0bcf4247a12e1fcc021098a1f3fb1,0.10000000149011612,1,119.0,1,,
6347db319e30b5c7e878b3767b3f399f,0.015910409099888057,12,5109191.0,4,,
68E6B60BE2EC464FA0A66E053A829D5B,0.1886240673065186,4,1097574251426.0,1,,
6a374a3a1607c60907bed407f2f1b74e,0.009458525571972132,2,732.0,4,,
6ddf88dc070e6cb9ba167a0c58f359ca,0.03776178974658251,3,3172.0,1,,
6e6a092e8cff2e1e2bb40c104cf5c444,0.015024227439425886,17,4401936.0,10,,
7088b9a6a4115de07b3dff4f869b1b2b,0.0051108128391206264,1,435.0,1,,
72fc1543ca5849bd7dfe984ae410cefc,0.027348879724740982,1,379.0,1,,
76d85aa3182272dcd7c0e85dedd916a5,0.998146791011095,2,6873765.0,3,,
78146a2539a91b4d453fb3f10e60ba04,0.05860353633761406,1,194.0,1,,
787eca21d1ad614e40e7c6c5470119b0,0.4334886292926967,27,1610852.0,15,,
79c84f9044c14bca40b6dd77d54d4729,0.003726441878825426,1,9796365.0,2,,
7a2c60d712e7959546a8d99893cd74b3,0.03675023093819618,1,14859164.0,1,,
7d37cbe57874983e76a4b53b09e09a5d,0.04182890243828297,5,297827.0,2,,
82e386de846440d194453b34c33b79cf,0.27932320535182953,2,218.0,1,,
8c6801699703d42d45b26a5bee45bccd,0.15334618464112282,2,285.0,1,,
8ee7d8f1ab7011e441756a0ae8a5c11f,0.020527086220681667,4,18585984.0,2,,
94c97e93c2cd225564a4186679bb3409,0.00484350835904479,1,169.0,1,,
94f44bab3132598ecbe379eaae335d6a,0.00827634776942432,3,4046898.0,1,,
97b19b6bb7a1e4af6998ccdca376ee2c,0.04477423056960106,1,1923.0,1,,
97bf09f4526dfb0777253b4b2218e7a7,0.27521099150180817,5,1347.0,3,,
9979b361f02de1b09c8ec08ef6727614,0.0012854587112087756,2,457.0,1,,
9b21f5f64b078fe9f064a1a915cc99b0,0.010436587035655975,2,330.0,2,,
9d5be482b55aeb0e39c322c02eaf05e8,0.05797161906957626,1,578.0,2,,
9ecaad78b7a485ca9a757b3238eaa22e,0.333416398614645,17,20026355.0,4,,
9f0eba49089d43d12a171fd8c17ce2c2,0.005926997400820255,1,240.0,2,,
9f9603bbe5e8aceb8d422d54aae35d85,0.045766253024339676,1,158.0,1,,
DED73D0A527B4B3D90FB8BD0D0F5E104,0.4437524930413564,3,10348549445.0,408,,
a28d0ca66386265dab378fb85e0ce9fe,1.0131555311381817,7,11168155.0,1,,
a32a74891463a016111574c9911b2f69,0.40533021092414856,1,834.0,5,,
abefb3d853d8d3fa3613d997a7ac9e2e,0.29930591955780983,9,484091.0,1,,
