user_pseudo_id,revenue_sum,ad_impression_count,max_time_in_game,max_session_number,max_world,max_level
02d30c55fd36fd46738c0b51d1bf2c09,0.6428100988268852,3,5861558.0,376,60,10
03fc33bb4f7ccd4d3e386371664422fd,0.02677270327694714,7,16122750.0,2035,55,5
04fc2eb163d6b4caadca9ce901ea1fb5,0.0017389965942129493,1,8312439.0,1631,29,3
0CF90907BF1743A380D70A041EC04052,0.15570466119558327,48,74571640670.0,849,28,9
0b987ba0f0fb036feec09a0215d0b143,0.01582260790746659,8,9270848.0,322,36,3
0bcec47e89ab5daa6d715986b2a3d201,0.011135700551676564,25,5038650.0,1452,48,2
0d1ace30eca446ba3a9384dc39980f53,0.09060269594192505,9,9199965.0,1723,30,3
0d56bd0d4fe27e14309775c3e71e10f0,0.0003751488111447543,1,11211608.0,734,35,2
0d8591b3ed2307e435538aff27169a90,0.0013181203976273537,1,6553384.0,1479,32,0
0e9c5a81f0869273d3953befa44881e1,0.24870206392370164,53,3389176.0,872,30,8
0fd685dd4251fb72e8700312e9f42c6a,0.009093576576560736,2,4762912.0,224,29,7
10e187aae38880893b80b1ddee670d67,0.047901449317578226,39,5264743.0,3278,37,6
114653e9293915093e39964155ccb6c1,0.05062590725719929,5,10020274.0,1042,52,9
11544f691f15c5b97fef2bccc82c9d16,0.13306343788281083,13,7910624.0,659,28,1
11a701f72ed366b4fc17ac8adab569d7,0.07085989229381084,7,7099004.0,1662,38,9
124ba493732b3e562bb497f52d0eacdc,0.03831065009580925,27,4584086.0,1142,29,0
13f2c387f25d5236185fbbbc858ce084,0.032635606456551614,198,4946289.0,1291,33,7
15f4d13e9ef15b8744fe842ad70c15fd,0.1232605145778507,35,8224224.0,760,31,4
163f1e77e0b4a9ea0edba92dfbe23d6a,0.03391569812083617,33,7863171.0,1313,39,4
18235afc6ee58afe6c0cff684dcee2df,0.040217251516878605,32,9140319.0,1464,36,6
1837073c44d1dabb2eb419c8e93bf178,0.0073927323101088405,11,6577460.0,658,27,6
18da01750048359f4aef50898b37da2f,0.008253865758888423,5,5044190.0,567,30,8
1ab4d5d8a8b683c9944a6e903582584f,0.027945363894104958,7,,3318,47,2
1bbddb2b19b3ebc60034cd4158ba7ca4,0.012534803478047252,4,,541,28,7
1c15919156e8d6cb7807bd9542ee366d,0.012925649993121624,3,6604693.0,1473,52,3
1c41de393e19c4906047961a19115997,0.07823773071868345,84,4463539.0,1193,29,3
1d07b1b82ca0995bf13994841d43c8d2,0.013516434468328953,3,,1154,39,5
1e9d36fa48a7499ad145482f0a726bcf,0.008668956987094134,9,5381114.0,2389,34,4
21001a333dbea9da0e5ac19d371c5e4d,0.0920450730191078,27,6329611.0,904,27,2
2288a365fa67a8d637787d74f8421fc9,0.19924147427082062,3,2882879.0,528,30,1
232831190a64fdb91c4ba5c018385d88,0.0020216432167217135,2,,2355,41,1
2367289d1694bd305c45064a69ca1bb6,1.3873742083087564,54,6098398.0,1654,29,0
23eb983ef890830ca25d45617632477c,0.04302356718108058,17,5372639.0,896,29,7
248bce8a50fffcb64ffd34665677feed,0.004670380556490272,5,4386258.0,296,35,6
28023605433447b1c302c596be3c8c6d,0.05674676573835313,7,4459101.0,782,27,2
28a4dca2738a234883429c8d28991ab7,0.037717250947025605,47,6035450.0,617,60,6
294f78612c5f15127c7cbc11c19229ad,0.01016295692534186,10,3661859.0,1136,31,4
2B036815818C48C0898F04840C36344C,0.03401321617755128,6,17122892554.0,751,30,8
2F290AEF3CB94F7A89A66D468EC1E997,0.01968497814512253,5,344041774711.0,128,36,1
2ac2b89c77763e430c93273a20054cee,0.27630459889769554,9,4376931.0,899,31,2
2c064de52cfce9cded7e72437af95547,0.03696497465716675,13,4684973.0,1372,36,1
334F21FEFC46494B96B59D404F15810D,0.11779662735385324,10,34488974050.0,1673,28,9
34a5b5758c4407e0012d5972f7584eda,0.0011230403615627438,11,5347602.0,1933,43,3
34d503604303096f5567a666d9888b5d,0.0109078255482018,2,6614598.0,770,40,5
358928085F4542778B496E3EE0878EB6,0.04887096941309477,27,17187298849.0,344,27,5
3d605e68ef5f1bcba20d859306e0a9e9,0.07227311376482248,52,3548684.0,1222,44,2
3e07640212057f14337fe4e1c080d956,0.032109236635733396,30,9811510.0,948,33,0
3f8b3fea48dd20af5905ea2a19cfbd93,0.38196302577853203,15,3088985.0,424,29,6
415125444b0430d07531fc5307f7aa5e,0.18918363086413592,48,11923206.0,802,44,5
4187f9e1a19d94024d0a5e2a85356108,0.030124515295028687,4,5617654.0,1031,32,5
4562d22f4f966e22eaa109f8c51623f2,0.0286495903856121,20,7574856.0,1004,38,3
458e43c25ef2bedf5a796a77eaad6186,0.006562993046827614,3,6069519.0,1895,35,4
489748ee9fd5e81cba16de02535213f9,0.01054892031243071,17,3994550.0,1659,38,3
496cc3b2b5cdfa075af07f72a7f2df99,0.24725250154733658,2,6757286.0,1627,29,6
49e413dc24a5d13887db4314098ced9d,0.004229607526212931,2,10655304.0,2460,35,7
4eb624f3f7a3497eb7b484919235aa51,0.05614104715641588,42,7574456.0,390,32,8
50462ecc70318453370035c27e5def79,0.07145621161907911,8,1516615.0,521,27,0
51cd6fb4065ec1ffb02664091d1334db,0.010695372940972447,4,6674525.0,1436,33,0
5480a15ede7abc879638478678db038a,0.0035650013014674187,12,8108832.0,2071,28,2
5520dc1528c50b26b86be9a951e907f3,0.07666249200701714,10,6105656.0,1177,30,9
5abb87b87cd2bc452f05a131b1a48056,0.3710740879178047,3,3452408.0,389,29,0
5d30ed4e5b279ce2d01468990f146223,0.0020000000949949026,2,4917647.0,975,32,2
5f295f2e563851c6b546d66adab07fdb,0.01054416513943579,33,8509737.0,1575,30,0
5fba193bf1388be2afe3af61428f89d7,0.08803660172270611,65,5488289.0,700,30,3
64b6430c3ac2a38bd75a3ac83c6b002c,0.03521302726585418,60,3944082.0,1144,39,6
64fe523caaa2196e3748146c7c54e344,1.1903922341298312,73,4687330.0,999,32,1
652b6dae57344e09f4a1d8c8bd77b60b,0.030794914811849594,1,18144329.0,718,29,4
6822d8db798ebd46ebd6dc783222d4f9,0.0073899151757359505,2,3533179.0,831,33,5
6a0c54904608b6b2b9159666f8728495,0.0032163020223379135,1,6410187.0,768,29,4
6a8ebbbeb275a9ad056faa95102b02a2,0.029930641379905865,44,,118,35,2
6d11c65980fe24e7fdf5431fabd2ab92,0.12221964658237994,49,8591932.0,632,27,0
6d1ebdd58a6ce2f542557bacbd99e49d,0.014580121147446334,10,2145281.0,640,31,6
6f2c5752926c0c87b063353b320120cf,0.00735998700838536,5,,1599,31,0
702f5551a7f73bf171c3e5cc755f2c16,0.12399206031113863,9,6266963.0,1255,28,5
71f3f3d60b804d232c2d1387e9e0f8b2,0.009594248957000673,9,4628649.0,952,35,7
726bbb038ef09f95143f60a2569913b4,0.5540387332439423,6,11305256.0,1943,38,2
72DAC1A15BFE41FD9004D4133F2D3C10,0.04379382658004759,5,39435006015.0,1507,29,0
73afb3f75a0b1a93a4a26d7d4a41f687,0.018035734770819545,5,6271679.0,270,27,6
73d7685fcbb28212bc0816c184c3ef9e,0.025570550002157688,3,,913,28,0
748fc21788713a30e62103561f56cf98,0.00467937410576269,4,8156194.0,1429,34,4
74963d555309ec635e88a7d249b18846,0.07817127369344234,5,7376342.0,1941,37,4
74c1aaa7cf827e0efadb28d851208101,0.045951294945552945,37,7261944.0,90,28,7
75534a8d12cc8ad9a8f8a191e658c1a2,0.015304949600249529,10,6142016.0,1783,33,1
75D6B188332B455195C339FBBC91CF42,0.008259721667055055,3,1283946595967.0,1494,35,0
7677ba0376a59b34474bfdedb4097ce7,0.4081785334274173,71,7434878.0,791,29,6
7772ed702b0eef37266ffc9cb228e175,0.2334492364898324,15,5523782.0,1591,31,4
77f863b7e15526baf01f58bfa536359d,0.01283509487984702,3,9303242.0,508,37,7
78d8485bd341e5f0af44a07209a72400,0.03246043063700199,7,6973372.0,404,30,6
791055d8bcbeddcee13712d03ef6b7fa,0.18445522151887417,5,,377,29,4
79c0dad207240f0ffa4b9b70ead50181,0.24876560736447573,21,8966637.0,797,28,3
79dd6c997468b20656a2a431fb8bfbd9,0.01729905663523823,14,8689588.0,437,30,9
7EA4287B2EF047E4BF25C72957B3C5A0,0.06209806442260742,1,22474950231.0,813,30,0
7a07c8ed3ebeac5212d21d6693f07a74,3.200486660003662,1,1007869.0,115,27,5
7add8bb0bfb37b9fb475a9e97ef0ecc5,0.03705260204151273,40,5362020.0,454,33,5
7c46c2a770c2be7a2d8f1494bbb1b3fa,0.009084863777388819,23,8349500.0,1694,30,2
7c4efc5b18dab4c0be3844cb1ab57302,0.09756346791982651,2,13259451.0,467,31,3
7e38a54115e759590313df48b460d8c2,0.02793841047969181,110,6788396.0,114,34,5
7ef76661a25641e3fe7cf82c5a3bcc25,0.04524069931358099,18,3440207.0,788,30,0
806e1c539c9b0c079437143febfffd47,0.0419605253264308,22,7326607.0,1020,35,5
80f5653ca03323cfa5a2a379830e5637,0.015960058197379112,6,8178713.0,987,28,3
844d92ff046053f06e2b65d40443efcc,0.028013391012791544,34,4180438.0,1366,29,7
882406b5d802e8af24e3d3e9acb91f82,0.03433464220142923,47,5425676.0,895,34,4
