user_pseudo_id,revenue_sum,ad_impression_count,max_time_in_game,max_session_number,max_world,max_level
000f2f138a9f8a306355c4b4e59cd3f9,0.08369300817139447,14,231430.0,62,2,6
00156cf49dce25f3331fe5606119fcfe,0.021259643137454987,1,1417345.0,35,3,6
0016812a90e2d0d9d9d1c9153a2bd46e,0.06130081170704216,36,17530.0,12,2,4
002d0f6a074f4de9291c5789c1c08cb6,0.19701501820236444,21,2840021.0,578,17,2
0032362c1342d799888148d9ac360d0b,0.010237760841846466,1,2743228.0,182,9,2
0037f82363b8f02c72d1570029adb734,0.024826419074088335,3,3312409.0,304,7,2
00415ec0e2ee966bf10c26acf4f0576f,0.008379117585718632,1,57148.0,24,1,8
005213e74ffb7dfce527afe8bdd4b6f3,0.3371360134333372,10,330494.0,19,3,1
00610BE6E0604F329EBAB867669E0E95,0.10164872741699219,9,17431944870.0,440,12,6
007c653f6fa95d7ad8137558c0828158,0.021375961659941822,17,2248024.0,55,5,3
00947957710b88080b9c4f51d40b28e4,0.3029826544225216,9,1893243.0,422,14,2
00d91f36b970e4855dc1ba200bdd114e,12.108148821163923,68,41947614.0,90,10,3
00e1f40b17b9963e1a2816a08a10cb99,0.16119114123284817,5,2300145.0,507,10,9
0100c2d41fd8f600bf739dfe8758f97b,0.07633493328467011,8,506425.0,121,8,9
012401285cdb8671b8821419dddea33f,0.02773530059494078,11,197454.0,33,4,0
012b0645fbf7735972202c465e1415d0,0.02336309151723981,3,459324.0,44,3,9
0159b32b19b9bbda717ecc41df7091cb,0.1394591317512095,57,1550791.0,405,16,6
015e001e07019aeabff26e53e4797c72,0.1206778883934021,1,4121457.0,221,13,1
017653af419a52bc637dbf791bfa0d56,0.007533305208198726,8,1245899.0,187,10,9
01ba2d904fe276c2c89543605e1c6496,0.018272658810019493,3,25715453.0,1,1,6
01be68301ae2b28fffb16b517212319e,0.059003275353461504,5,2119789.0,113,4,2
01c3c3bc519766c749cbfb0499d34550,0.00960084400139749,3,32942841.0,8,1,2
01cb965f66573f482eccf3638dfce302,0.028707134537398815,2,1324922.0,56,3,1
01ee3439e05672d608693b9c72b7bab7,0.01939760474488139,4,1148862.0,329,8,4
01f125751760ef04f6887b91aec69c93,0.02143523390259361,71,2075291.0,406,10,4
01fbd6cb3ecdf657d991bfeabe04204a,0.006761443102732301,2,6167792.0,255,23,5
02020a5b8e4fa43f715bec4107f23f8e,0.04477663338184357,4,1621417.0,218,7,9
0242919365020bbe04d986ca1d50c98a,0.04222854971885681,1,444.0,1,,
0246c718a331fa26c3e79b652bb2a66e,0.04363812506198883,1,2357668.0,452,13,0
024d8d692feda79aeb7ec8bb5f7377fd,0.005053993314504623,1,856123.0,44,2,0
024df403f58c0acb2c3a3135f6fe2d8a,0.026522877858951688,17,545736.0,117,4,0
02544d239680776382baea9221b32e9b,0.0837618769146502,30,32518.0,13,1,6
0259bba33f80a503d710f29e62b15f0b,0.546086166985333,20,20800243.0,34,6,1
025d930e72eae8b270fdf3a1b65e11c7,0.03288276368402876,35,9782628.0,126,11,3
02638b94e89c2624cdb829adc1650dc1,0.004166842438280582,1,152257.0,6,1,2
0270db8878f0a0e18ed40c0a6b4273bc,0.07329360116273165,2,34288718.0,4,1,7
028a581440399af06e237c0afb4600a1,0.27186284493654966,23,5630797.0,14,5,3
028c7059cd5df812e8a89f3d54819a39,0.06861779594328254,330,6436156.0,1433,29,1
029095a788504060e4304c11bdad49da,0.07092751236632466,15,23348594.0,103,10,8
029db8ea7e7c08bc26485550d651702a,0.017167031299322844,2,669725.0,147,7,8
02AB1B23A42549FF9A80BAB0CEED1A2F,0.0648202133178711,3,2004.0,1,1,1
02a2569574a1605d41211655ddb79126,0.07341570034623146,2,443911.0,257,14,8
02b9449441b0a939c6566849f24e9855,0.02422254905104637,1,18005.0,12,2,1
02ee84922a8fa3fdb1b2afa0345e7a51,0.08537381107453257,17,3988527.0,319,13,9
02fbe441bdf9f7abd8c307f1c5089baf,0.3108665868639946,12,38114.0,16,2,5
