user_pseudo_id,revenue_sum,ad_impression_count,max_time_in_game,max_session_number,max_world,max_level
01c39b677accb675568f00bc7bdb4756,0.004335558973252773,1,5652095.0,570,28,2
03fc33bb4f7ccd4d3e386371664422fd,0.027351757511496544,13,16236956.0,2062,57,1
04fc2eb163d6b4caadca9ce901ea1fb5,0.015816353261470795,3,8488495.0,1671,29,3
0CF90907BF1743A380D70A041EC04052,0.06110967136751434,21,81542341432.0,926,29,4
0b987ba0f0fb036feec09a0215d0b143,0.07890239602420479,21,9359050.0,355,36,3
0d56bd0d4fe27e14309775c3e71e10f0,0.0020196480909362435,2,11547345.0,769,36,4
0d7f6975bca1da5af4d3ecb87460f2b9,0.1885692160576582,5,1930402.0,144,28,4
0e9c5a81f0869273d3953befa44881e1,0.17840840289136395,43,3682145.0,938,33,4
10e187aae38880893b80b1ddee670d67,0.051090051943901926,39,5384080.0,3333,38,5
11544f691f15c5b97fef2bccc82c9d16,0.049129017163068056,7,8188550.0,701,29,2
11a701f72ed366b4fc17ac8adab569d7,0.03150001214817166,5,7275810.0,1694,40,1
124ba493732b3e562bb497f52d0eacdc,0.03282334335381165,25,4760429.0,1224,29,2
13f2c387f25d5236185fbbbc858ce084,0.042300795728806406,107,5125555.0,1409,35,6
163f1e77e0b4a9ea0edba92dfbe23d6a,0.03596552931412589,45,8031126.0,1369,41,3
18235afc6ee58afe6c0cff684dcee2df,0.004222942632623017,4,9458953.0,1483,37,2
18da01750048359f4aef50898b37da2f,0.006239750480744988,4,5399947.0,598,33,9
19807e1fc051498827de595612ad469f,0.05921183549799025,15,5240527.0,1308,40,4
1adce927853d2c2cc3ac11df9eba7d10,0.03356295672710985,12,5338671.0,65,53,9
1bbddb2b19b3ebc60034cd4158ba7ca4,0.009570876602083445,2,,598,28,7
1c41de393e19c4906047961a19115997,0.053890760289505124,65,4958560.0,1242,30,6
1e9d36fa48a7499ad145482f0a726bcf,0.014279683236964047,7,5440445.0,2481,34,6
2198cdf1b0c92ddbcba7ac987ba490bc,0.0072493079787818715,18,,14,35,7
2288a365fa67a8d637787d74f8421fc9,0.22363601252436638,7,2949882.0,587,30,9
23eb983ef890830ca25d45617632477c,0.09684712323360145,18,5554246.0,918,30,9
24c41bdb8a1254c3ace587ec299f73c1,0.0718839280307293,3,3277990.0,106,29,1
28a4dca2738a234883429c8d28991ab7,0.004328886105213314,9,6181645.0,651,60,10
294f78612c5f15127c7cbc11c19229ad,0.03238045048783533,45,3876635.0,1198,34,1
2F290AEF3CB94F7A89A66D468EC1E997,0.01631650447845459,3,368441829738.0,153,36,7
2ac2b89c77763e430c93273a20054cee,0.602158123627305,35,4502302.0,932,32,4
2c064de52cfce9cded7e72437af95547,0.04165202029980719,9,4939726.0,1439,36,2
2f161804563539ea4ee46b337a3be379,0.03546518087387085,2,8460163.0,576,28,0
2fdaf6c0c607fdd7ad0501b122b18520,0.22459657583385706,14,3275434.0,61,31,8
34a5b5758c4407e0012d5972f7584eda,0.003250886526075192,11,5480853.0,1992,44,7
34d503604303096f5567a666d9888b5d,0.030378396157175303,6,7153670.0,807,41,1
38b3bfc4641c7efc142202aaa9a19842,0.0924991803476587,52,6813894.0,1743,35,3
3FA091098242414FBED11677BA1587A2,0.024980968936535355,10,257939180424.0,647,33,8
3a03e593a1a748abbe8f22f67541c45c,0.15600283443927765,11,,1196,28,2
3b852778f1953e5a3c9d387d6b01a958,0.0164274494163692,3,8162638.0,2449,29,6
3d605e68ef5f1bcba20d859306e0a9e9,0.03895835502771661,47,3630128.0,1280,45,7
3e07640212057f14337fe4e1c080d956,0.036941362312063575,27,10003140.0,985,34,5
4562d22f4f966e22eaa109f8c51623f2,0.041681740316562355,29,8014681.0,1038,40,1
458e43c25ef2bedf5a796a77eaad6186,0.0024673400330357254,2,6140859.0,1928,35,4
4748366ff9114fb7469733b44a19afd8,0.08325733989477158,1,6613289.0,12,29,7
489748ee9fd5e81cba16de02535213f9,0.02467943716328591,29,4133087.0,1718,41,3
4c84de680c57828529d3b65dac1021f4,0.016612937673926353,1,,138,35,2
