user_pseudo_id,revenue_sum,ad_impression_count,max_time_in_game,max_session_number,max_world,max_level
f65b81d9b435bd16242053a2b3784973,0.012542380020022392,1,8808315.0,2882,60,10
8c86048cecd96b9ee1f612f8134bce9c,,0,,2441,60,10
05e1dcbc316a4772a22fca63242693ab,0.049530331045389175,1,167.0,1,,
0C24D4ED2B50408DBB519447DBBA4EBF,0.10851344282043456,3,17221899361.0,3,,
0b21c172b2ba10dd56f82c95669e69d4,0.13199996203184128,2,562.0,1,,
0bd9b603e8f177949adb33b3a64bd86d,0.04051801317837089,18,438515.0,161,,
0c3b83878c1089a8720bb6a9a35da8a1,0.13563257455825806,2,110558.0,2,,
0e01898632e76eff14d044f57cff2025,0.01653684861958027,1,942.0,1,,
0fee76f79e32e701f88ec72fa17f0a27,0.06923543941229582,5,17530021.0,1,,
102c24a16efb6bb64c79122d71c5dc66,0.1396089568734169,2,1266.0,2,,
184dfcf9fe6bde1c3b0a566e6d684a1e,0.12496641278266907,3,1030.0,2,,
1f239d5db0f6081c9669b0564727592a,0.505563460290432,10,6054618.0,39,,
22906f4c14eb3cb27f940e702195c255,0.10279778088442981,28,29004063.0,1,,
22c44b36ed09a28be13affefa272f1b6,0.011296844109892845,3,1871.0,3,,
2352eb347bfa73f7df4792cbe7f618c9,0.08208847418427467,2,854.0,1,,
25a1d40769d1ca096906c321413c3a05,0.12839242815971375,1,350.0,1,,
266776b4242744ea45f0bb50a3b442c6,0.003917584661394358,1,275.0,1,,
26F114B7821E4B199D7CF456FF73F236,0.01424225044250489,1,648.0,1,,
278a6f476c1d3f17314329bbe7678555,0.00215314538218081,1,32084526.0,1,,
28c9fc7b205e1f20fea65affe5d4dd4d,0.09531669691205025,2,333132.0,1,,
2b9c6eedfedc847f5ea31e892d25920c,0.012933250516653061,1,9272863.0,1,,
2c7f3300d7a38a43ef42edf635908f78,0.013983645010739565,3,6703210.0,15,,
2ecb40db157621663e6edb5dfb3727a1,0.1347232237458229,3,10969095.0,5,,
3199db49c105d1297af13974789da757,0.4390191975980997,18,4957.0,2,,
33b9f4ab2980439c1dc2d5163f9a9d17,0.008620458655059338,13,8933385.0,48,,
342240f1dc53119e8c3364ea3a65d40f,0.006040683947503567,1,273403.0,1,,
35ddeaad0c0c6821b0081f20f333c11f,0.17252518236637115,2,38216.0,1,,
37d6a151a4e45d1072eb3e0c3028d0cd,0.00261380011215806,1,526.0,3,,
3976cc2a8a39f2c1a134f7c77f24974c,0.044988714158535004,1,304.0,1,,
404087737a7996ea7c83d84a4199cfbf,0.006917888764292002,2,,1,,
46617ad3fb2ad351d2f2348fb8729eba,0.24192002415657043,1,206.0,1,,
484f3cb3b4107ba5fc50f176da66b39e,0.9435529820621014,14,14996152.0,1,,
4ecf42dfa3880ff9bf30ecd03fa2635f,0.03929848223924637,1,298.0,1,,
5270d60b193c1c5cb089084b7f4c996d,0.12598371878266335,3,207.0,2,,
537b166a537d8eb82a9dac857fbd91f3,0.004448202904313803,2,361.0,1,,
58959c70c4c5d0fce8cf12d7544706ca,0.01779860071837902,2,423.0,2,,
61b785daea5b9813d8b7cb0af91774ba,0.00870787724852562,1,2127.0,2,,
6ff840ef28e3354b10066b5db0af18d8,0.008579197339713573,1,354.0,1,,
7067be852023c67dc04f51c003121818,0.0397906880825758,2,8492787.0,3,,
74749ac91927c8f91bf4047f8875b21d,0.12666033551795408,48,635525.0,1,,
76b94d7a5f88e7166fb6cb9ad69a9f2b,0.1484427717514336,54,13360917.0,10,,
77310bc18d2f2557f5898546d7a35453,0.03824398573487997,7,21392984.0,1,,
80bd876c7dd46ce5ab7e43c7cb1f9d3f,0.002034079981967807,1,272.0,1,,
83d143c7febe39dcced738805aac6a68,0.6371002793312073,4,9632867.0,1,,
841793cc655401130d35d1c39cf810cb,0.010976429097354412,2,5295293.0,1,,
8792cd3ee410ce3c8a82f9aa7673b97a,0.049804722890257835,6,1467.0,1,,
8835e51163af057ac8be62ed3c78f8e2,0.008369599934667349,9,105865.0,1,,
8f259bb9706236a292ce5e76a54756ef,0.009813525713980198,1,229.0,1,,
948b09351cf8e04286b080c721417729,0.006302500143647194,1,719.0,1,,
954c57820a776fcfa045ade389562e79,0.014587928541004658,2,319.0,1,,
9c308bb9f2266c56143dad48f9a50d09,0.05525888502597809,1,181.0,1,,
CC1877EEE36141A0A612631F493E4B2A,0.01482752799987793,1,1742357018.0,1,,
a3a58a05939077a93eb9f6ba48a7006c,0.1434146612882614,1,357.0,1,,
a618228e025b1cf42ab43bcc08107d19,0.015590534312650561,11,6013016.0,1,,
a81abe4929f4eac4ee4d72bb3aa2ebfc,0.007707330863922834,1,264.0,1,,
ae05816aa764b21c6ee6341c0fcb4ef3,0.08242644928395748,3,1098488.0,1,,
b1189331830849dc8b72dfae93e72d68,0.009445848874747753,1,235.0,1,,
b7d16412243642b43f2d6ad25744d884,0.0025035571306943893,1,304.0,1,,
b931be0335ed46bb00195e10bbc8024b,0.07251156866550446,1,37689328.0,4,,
bfaf4f98cea2c636a88e500ee23ee13c,0.058208804577589035,1,262.0,1,,
cd50437897af89e1c9ebf1e33c8fbe3c,1.356819462031126,19,165034.0,27,,
d2a9d79fcf65b70710194b5ad9e2e7d2,0.008309812285006046,2,26019288.0,2,,
d2d50fedf8772b671e999b619b0361c6,0.007259328383952379,1,229.0,1,,
d9e036468f00a0d68a4bc20d7fdb81d4,0.007027499843388796,1,25509293.0,4,,
db2a1307b8e6de34637be1327854df1a,0.03639154136180878,2,386.0,1,,
e199193eee05dfc3721f5b278c108634,0.9989554286003113,1,15820068.0,2,,
e8de299ce40d4ee63818ec7477681c46,0.026484420523047447,9,12779935.0,3,,
eb239beac06675ded7a8f76345a2d3ac,0.007378066889941692,1,22376198.0,1,,
ebf7d147711cb573f9c8051096a5948f,0.0060155331157147884,2,376.0,1,,
f338f11866de472421f7b47956186462,0.26290756464004517,1,484.0,1,,
f82191a9c779a72548f547ca4bdea42d,0.04179796657990664,10,12480905.0,3,,
fcb87c4211b3ad1112da0594ee2626c2,0.006977499928325415,1,3333637.0,4,,
feaaae68bc45ce43b32fe8ab6048ea59,0.22499999403953552,1,223.0,1,,
00ca3f9ed3b0d2f6c3d0e8e305f91dad,,0,,1,,
01498062caebc9bd6b78378b53f2c2d7,,0,,1,,
0193aa362a74df884eac619625098a5d,,0,,1,,
01e61e65d1f2dfc21d41352c6d21e4c7,0.002761299954727292,1,421.0,1,,
020da4c34ba8c77387bec736ecef1729,,0,,1,,
0259e9c36137dde556541bb57a7b72ef,,0,,1,,
02b54d6918731bccc546eab6606b3566,,0,,1,,
0750df497d8ff8cc3647b36aede00e81,0.009381301701068878,1,25250808.0,1,,
07a767d0a7dbd382f88d68386d8b08b4,,0,,1,,
082259dba03b47b4828fd2c9c7c8dc2f,,0,,1,,
0840599c5616ce58ff88543c490114f6,,0,,1,,
0860c8f04e2f2026b87c5641d6294743,,0,,1,,
09ee1f4e05bcf7a69a2c6731b91bab65,,0,,1,,
0DA6FFABD7ED4AD7994B55EF0349ACA9,,0,,2,,
0F8A472352B44D438DE74281BE5F43C4,,0,,1,,
0a1e0e814e1bcbbb4ebce8ddd16d1b02,,0,,1,,
0ad8801f4c87efb1de79a8b74bd08922,,0,,1,,
0b243747111d71bf4cf71ded841336a0,,0,,1,,
0b328214799e386601494be7dfba0b99,,0,,1,,
0b4960ba819cad4ab202eeb51b4c9a99,,0,,2,,
0c9f54ef0bed440105c824369351e10b,,0,,1,,
0eca036060f900dffcc0d8ba2987bba1,,0,,1,,
0f2aed3ab9eed6fc90d0badd261ed173,,0,,2,,
0f5b2ffaca45dfac9e8f7196d2d4d01c,,0,,1,,
1012B1348927418EB9965EF0D2506C41,,0,,1,,
11e5f14c1b93c10a016be38ea1c282a6,,0,,1,,
121d726e530445f75afdceec28c15f04,0.07438873499631882,1,350.0,1,,
13767ad8d7912d8c46418f5c83ef25db,,0,,1,,
144ea3bb50e2c25d4dcd60c6c18b5272,,0,,1,,
14a914f8aef6efc67c733d95c89fd443,,0,,1,,
16d3631a4398e37bb17083eaa786c420,,0,,1,,
17ebdd096ab86a7247d8c029c099ae17,,0,,48,,
1C0411AFB51742DA9A558B977194731C,,0,,1,,
1c2c96f1c20473e6c528b1a7c00e5365,,0,,228,,
1c905292726aad4f618bf0fa41685a3a,,0,,1,,
1d94b90c19bdcca2aaaccbbe40be0f62,,0,,2,,
1da33b7d98384d7b1ac55f25d239faf8,,0,,1,,
1ed786f7c6afa542ac353bb8e0e9b17c,,0,,1,,
1fb08a821ca4d084790a8827ffbb3f56,,0,,1,,
228b6421ab41008a1c07356196c162c4,,0,,1,,
242863ffe49858c29fb305af53ccbd7e,,0,,1,,
246fc215d49a7aef713d19140a39c248,,0,,1,,
2550ca66d087c187b4f5aea951859bf4,,0,,1,,
288D119A213A479B82008B7566742D3F,,0,,1,,
28c43da2d31096cc3fefd1d68fb088a3,,0,,2,,
29df379fdf0b32d62640574f46baa3c2,0.04182500019669533,1,301.0,1,,
2E10B43735C34FBCA7A80A9A45C5E2EF,,0,,1,,
2a2b8f115a63704d59e3a727b62d1550,,0,,1,,
2aa4afcc1161fcabbd9ac42b3745927c,,0,,1,,
2f383cf6e53020f8baba86ee5a047865,,0,,1,,
32ce5abcd5c3056dc4415f10f3310968,,0,,1,,
32f29b5e0342343ed23fc0f1b8dd1140,,0,,1,,
333abec891c0a6d0e2d85c72aa36eaf6,,0,,1,,
343da7db4697a735c84caadd61eaa061,,0,,1,,
34b20cd0d023a9a487aa40870a26e98a,,0,,1,,
3508d3b59c0f61caa675820ee3f72579,,0,,1,,
351b185a785c0c8bd5077067f6963a25,,0,,1,,
36C1947280444DCEB683C20272455F9F,,0,,1,,
38960ab24e62f70fd0302519f13dd5f7,,0,,1,,
3991eace41447168bde7f51e8149ec51,,0,,1,,
39e431f33347f043617ae25ff1cd2d5f,,0,,1,,
3B920744B3F1423E955F555E5970A3FA,,0,,1,,
3C1B4CB95B3F4BB5BC92379BB495B492,,0,,1,,
3a2457279e90815c7b307377a7a595c2,,0,,1,,
3aeaed0cec32c3e1454973dd81a88ad7,,0,,6,,
3b486b87487c17310abc40d7d1191228,,0,,3,,
3ba7f5637bea73530dd9c742f1803132,,0,,1,,
3c3abed4fa6194ba8c67b41127e96694,,0,,1,,
3df0e8b752f33f55e9442b951e6b3e10,,0,,1,,
3dfdf18a7fe1b02cabe8d602baddb923,,0,,1,,
3e2351689733024b9a04678e7b7045e4,,0,,1,,
3e60658a3ee89b501c5b57a0b11b9e7e,,0,,1,,
406715ABB0B049609F6B7B5D526685D6,,0,,1,,
41CBFA1D89AC48B7885735A9AE30FEF1,,0,,1,,
42e39b92772218939fa351d825943df4,,0,,2,,
45130f711897634b31e79ec4b23bb417,,0,,272,,
466621f3602ac9924bda02ca83a3a8c0,,0,,1,,
