user_pseudo_id,revenue_sum,ad_impression_count,max_time_in_game,max_session_number,max_world,max_level
000d451a9ba3fbf18bfd5936e67e8323,0.028178328648209572,2,883.0,1,1,5
000f2f138a9f8a306355c4b4e59cd3f9,0.06999502901453525,14,363150.0,104,3,1
0016d9ad119c29315391a78cc6a798bf,0.008938707411289215,1,6654284.0,869,28,0
0029701720b51ea26ffa0c5b7141e301,0.13172194361686707,3,7334273.0,2207,17,7
002d0f6a074f4de9291c5789c1c08cb6,0.12679035402834415,10,3035279.0,603,17,4
0032362c1342d799888148d9ac360d0b,0.0032099999953061342,1,2780677.0,196,9,4
003ef77c0c4c7e9e72835aecac0dcd80,0.06556130573153496,2,1054091.0,53,3,1
00415ec0e2ee966bf10c26acf4f0576f,0.003949917387217283,1,267066.0,39,3,7
00610BE6E0604F329EBAB867669E0E95,0.20610183000564575,19,17432013042.0,463,12,8
00903b8cdccd7e86bcda7330c21372e8,0.054950516670942307,1,6079246.0,2,,
0090fdc117cf7d14cd2a5f971811d6c0,6.121389210224152,11,244288.0,11,3,2
00c8986bdd2d1dc79fe0cd70e1638ca4,0.07180462288670242,35,442448.0,37,3,4
00ca887c02d5d1eb7269284b5903e8c3,0.027433920186012983,6,111227.0,20,3,3
00d91f36b970e4855dc1ba200bdd114e,1.0032966323196888,23,42176514.0,139,12,0
00e1f40b17b9963e1a2816a08a10cb99,0.19766634702682495,4,2456279.0,519,11,1
010bdac6103bf27c2ecb59702cbf91a3,0.05315351067110896,21,3883837.0,357,22,6
011B3EBA5E7B48F3AE1597271AA3DB24,0.02848051261901855,1,4280.0,9,1,8
011ee223a0568aabace3da27063217c8,0.14644776284694672,1,136606.0,11,2,6
012401285cdb8671b8821419dddea33f,0.05639107164461166,25,533462.0,39,4,1
014b558bd4de696305a3ee95a9642305,0.034184355405159295,13,164640.0,83,4,1
0159b32b19b9bbda717ecc41df7091cb,0.023463037330657244,4,1606059.0,433,17,6
015e001e07019aeabff26e53e4797c72,0.31829744577407837,2,4146072.0,229,13,4
017653af419a52bc637dbf791bfa0d56,0.01579527324065566,12,1438232.0,221,10,9
018025a13257efb81c004775bbf3cf4a,0.007367247017100453,3,65691.0,31,2,4
01be68301ae2b28fffb16b517212319e,0.037631210405379534,6,2280926.0,130,4,5
01f125751760ef04f6887b91aec69c93,0.04700072463310789,138,2251506.0,442,10,4
01fbd6cb3ecdf657d991bfeabe04204a,0.013210909673944116,4,6301098.0,265,23,5
0246c718a331fa26c3e79b652bb2a66e,0.12221532221883535,6,2486708.0,468,13,0
024d8d692feda79aeb7ec8bb5f7377fd,0.04080792632885277,12,1013225.0,62,2,2
024df403f58c0acb2c3a3135f6fe2d8a,0.012203408987261355,7,646803.0,142,4,0
025d930e72eae8b270fdf3a1b65e11c7,0.025540501650539227,25,10066762.0,151,12,0
026928c8188fb7e5c01adca3debac25d,0.052578859962522984,4,3635444.0,280,10,8
026d525d9b203ab4def8019921addf14,0.03231805935502052,1,15668781.0,5,7,8
02856e741a96fda48032a7cb44f5d8e2,0.12519538402557373,1,5769.0,2,,
028c7059cd5df812e8a89f3d54819a39,0.07060215139790671,247,6589807.0,1468,29,1
029095a788504060e4304c11bdad49da,0.07824001740664244,14,23667137.0,126,11,7
02a54b6fe9045c18752cf0b69d704c68,0.02898243349045515,6,260139.0,8,2,1
02aa659671184216f19a03d60a0d15ef,0.04476730362512171,10,41730.0,4,3,4
02ae9ec73b3092c05575a5aaedb2549c,0.025286607444286346,2,8706000.0,187,15,1
02b9c3441829bd861dc4f5d0f4ed8e02,0.16574357077479362,3,769657.0,23,6,6
02c8a92945a16db9ba4e087afaa56156,0.8784093782305717,7,18922665.0,6,2,0
02cf5b16f99b9a8c90194903ae7613e0,3.6999263614416122,7,4461.0,1,1,7
02dcc16d208362496d66e0128fe7112d,1.6187739372253418,1,6561078.0,115,6,1
02f2b0804eed1dc1445e92ac779d5cd1,1.1517415940761566,3,819.0,1,1,1
02fbe441bdf9f7abd8c307f1c5089baf,0.07772725820541382,2,44271.0,24,2,7
0330445C24B34436954EBEC9FFA3E70F,0.02585928344726562,1,367292847780.0,305,13,4
0345CB7AE5024EA490D7B510A4BB1782,0.05992816789574719,25,776238893790.0,601,20,2
034dc8eae570e7571d6acab8ccfa3535,0.7970801591873169,1,34105831.0,14,1,6
035456ccad149825f7940351bd5654fc,0.16407118923962116,20,4658063.0,101,24,7
035685b41f8144685f46d7373ef0d874,0.05906533999950625,37,474399.0,76,4,4
036FFF68FCB8472C94B8FF8C59E2036A,0.15259979810069274,30,43729586506.0,59,3,9
03a6af6dfcbdc0b8c5743477c5d2b5eb,0.012713238131254911,2,615.0,4,1,1
03c46b92e2d25d787aa8e134be682337,0.2638313062489033,23,28446437.0,158,5,5
03ca3eceaa3515922adf6f4d1df8b006,0.031184449791908264,2,1729498.0,99,7,0
03d2b01cc7df5706fdf2a8a4f26f773b,0.05283656436949968,5,1957641.0,164,23,2
03d5556c331d253b02e108bfc715d20f,0.0205633407458663,2,,203,8,5
03d59c37c8b8de8010bf8f498744efc5,0.008510772138834,2,11971.0,6,2,1
03e44748c3cd74e025b9b688761b9e7e,0.27284768037498,11,14473171.0,94,5,7
03e76eaec7342d0a3d511f4d0ddda682,0.013454023748636246,2,382895.0,66,6,3
03e83f96bdc189800a9782f37fb392ca,0.009345839003799483,31,28330640.0,210,11,0
03ebcb97c1b6498a71ace880d352fcf0,0.4041832033544779,10,2797759.0,695,1,8
0437a7f7bd5cfbeeb5b407467de1a042,0.2909294068813324,1,2140.0,1,1,6
04499CB773EB43D7BE92DFE9523B5DE0,0.015505363179411414,15,13968414373.0,234,12,6
045552681ecf841cc9cd17180e745664,0.0046421498991549015,1,2250284.0,220,7,0
0459d0c6bb86cf3570a48a556677ccf5,0.19449697341769934,8,8962193.0,106,4,7
045EF592ECA9481799AC843534953623,0.01537381172180175,1,1032.0,1,1,1
0466224252812d8221d4b73aa485af3f,0.010312920901924372,3,2774236.0,70,6,1
046e9271cdf51478d955e28248ac14e2,0.01167989638634026,6,3676613.0,225,13,5
0473b033091b52e8474b589a5744b887,0.01662638341076672,3,23640405.0,66,6,5
