user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D6,IAPRev_D6
ad768678dc28a68d6ed2c37683f8ca8e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b8a3d033b6bb8d4b5059e9dfe9fc24c7,46.0,0.0,0.0852161236107349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852161236107349,0.0,0.0852161236107349,0.0,0.0
535f02c7b3389e85924919137baffd1f,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72d2d536bb5d023e5cffa5027a7d2c41,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b227e9941b69273c6b764c8d4ca5243e,46.0,1.0,0.0308246258646249,0.0,0.0227401386946439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535647645592688,0.0,0.0535647645592688,0.0,0.0
429b64c56f5a3ab1fbb224916162ecc8,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51dd379889d3e65b384f8674370846fc,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737dd8b1abece0b4f16769beddfa2fa4,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692f4302d1eb10ce2094e20ede7feae8,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0981370639857c009c76833268c1ef04,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2b633618d4e1bedbda0b11d5e049fdaf,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66f352d122aebc50607623fd85f5346e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccd02473c6757533f8a75faf991b789a,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362e280db10599314f5d3df2afade14,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5dc4c92571404e9f0f001a0a710c9f1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6980fbd69dd3a26d3dc3524d66729061,46.0,0.0,0.026869885623455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026869885623455,0.0,0.026869885623455,0.0,0.0
21f302ef93a24d9548cf72584130f7d1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99650376f1dda36f9e389cfffb7dc6b2,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aac0b070d794a3817d2757c4849f3d12,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16e5ea3054a1e006973fb3012323f9ee,46.0,0.0,0.0076006008312106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076006008312106,0.0,0.0076006008312106,0.0,0.0
3474011408afd99c8ce657be36a7397a,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8192d8e357ae1ce36fae01e606a1d528,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2f3b2d68f4af1e3b26e07416b9e8544,46.0,0.0,0.0876619294285774,0.0,0.5380533640272915,0.0,0.1219250145368278,0.0,0.0621832269243896,0.0,0.954471081495285,0.0,0.0648231036029756,0.0,1.829117720015347,0.0,1.829117720015347,0.0,0.0
7f7eed47d3f8bcb26c5f3ed73fd6a0b8,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960347641537b70cab8349219e511b94,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f387fe4bc6ba574ac9e972d1ba67bd38,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc2fde9d67f7958d61ff88de5523c8,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776a90b6945b4739dd2c2f45db5d6d0b,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f15bd798d61c503900e189f20ac8efea,46.0,1.0,0.1790783680044114,0.0,0.1117202527821064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2907986207865178,0.0,0.2907986207865178,0.0,0.0
81771379cf96adacd8d6cc968cbf63c4,46.0,1.0,1.60348379611969,0.0,3.5594556629657745,0.99,0.6950354799628258,0.0,0.2634799778461456,0.0,0.4174876064062118,0.0,0.0,0.0,6.538942523300648,0.99,7.528942523300648,0.0,0.0
1914d1db333ced92619e5fa8ecd5a4c3,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936313d01b9b31ee7c17943211b4e8b,46.0,1.0,0.0264079794287681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264079794287681,0.0,0.0264079794287681,0.0,0.0
45550d67e327e5992551035ae65c81f6,46.0,0.0,0.4020699858665466,0.0,0.3138656988739967,0.0,0.0698789348825812,0.0,0.0414291266351938,0.0,0.0386421587318182,0.0,0.0074599999934434,0.0,0.8733459049835799,0.0,0.8733459049835799,0.0,0.0
f0dbb925dc5398b017c8feec4189ceb3,46.0,1.0,0.0277728885412216,0.0,0.0179840698838233,0.0,0.4734627492725849,0.0,0.4575813263654709,0.0,0.1022699512541294,0.0,0.3158929869532585,0.0,1.3949639722704885,0.0,1.3949639722704885,0.0,0.0
a3f8cf98bea193f4547c83681c2dea3e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bf0bb7a157d9195d79ba44fc793825,46.0,0.0,0.0852082967758178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852082967758178,0.0,0.0852082967758178,0.0,0.0
37fac7da813e571253f17bb949bc15a6,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38697d039bf5d90b219f0b4b730556b9,46.0,1.0,0.0049494504928588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049494504928588,0.0,0.0049494504928588,0.0,0.0
75317ccee4138650ede4eca5af1c893a,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d323b03c417d801e1adeb2ddb9bfb474,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fd7e15e617489bbc8092e0fbd7f332da,46.0,0.0,0.0437189638614654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437189638614654,0.0,0.0437189638614654,0.0,0.0
5f42a1708097f7c3b4e055dc0d81a075,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296af39f5bb1acbfa7a1b7e2be8b3e4f,46.0,1.0,0.0020671330858021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020671330858021,0.0,0.0020671330858021,0.0,0.0
b4b1a807098917a4330aeca8674c2d3f,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48f26d8e7fffc5374ca537ecf58dc583,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc79d1d09d081401030a1d55d7c742aa,46.0,0.0,0.1942459708079695,0.0,0.0,0.0,0.3320612690877169,0.0,0.1780854286625981,0.0,0.0,0.0,0.0,0.0,0.7043926685582845,0.0,0.7043926685582845,0.0,0.0
bef6af05a415710eb8123d815d435c54,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396ed29d263ea2b811cea7c775359cb0,46.0,0.0,0.0320604483131319,0.0,0.003812399925664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358728482387959,0.0,0.0358728482387959,0.0,0.0
5079f057857752018ce84818814e64c3,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ae386fe1f7fe3d459d3b0aae29f40d93,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c21f7d2183a9a2931b0e6b5143db8ad0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915ee644bcbf0863f9c5d29f562cc638,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e6a09753230b4f1394a1d6193326210c,46.0,0.0,0.5755774974822998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5755774974822998,0.0,0.5755774974822998,0.0,0.0
428808d74a11d749089b42e4e572603b,46.0,0.0,0.0839429795742034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0839429795742034,0.0,0.0839429795742034,0.0,0.0
78f8f9fd80ca4d12085b8d42240a18dc,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35b12311668aa583e6019261787f36dc,46.0,1.0,0.0737943053245544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737943053245544,0.0,0.0737943053245544,0.0,0.0
1c074d2f7794c4cd973ad58cce8aa9ae,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33ee9c9cc19325afee33cc78c2d6be65,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510195270180702,0.0,0.0,0.0,0.0,0.0,0.0510195270180702,0.0,0.0510195270180702,0.0,0.0
39d197fa08bde6d6329c61a33d8e5b34,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.115354895591736,0.0,0.0,0.0,2.115354895591736,0.0,2.115354895591736,0.0,0.0
3f9f822e3f93fb44d1310fda696aabf0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4e75460e635d9fa12ffc5193eec22b85,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a9c7adf1f397853e36e783b360df104f,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c0b6f514f61987adb6c950a7581a634f,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f10e039ff4c19a61a2f7e1d5c3faa970,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3aad80f6d8a62b2408ff25469d7bb56a,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19724b4046d2df9ea3107d81c0f1673c,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4d46cfce638433a20a001471df9dc4c,46.0,1.0,0.135472459718585,0.0,0.216600848827511,0.0,0.1442397902719676,0.0,0.2781233042478561,0.0,0.0570129076950252,0.0,0.0,0.0,0.8314493107609449,0.0,0.8314493107609449,0.0,0.0
9433279cbc2347df5239e2f2ac86144f,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdab05c244eaed3824b87eb92bf885e7,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c488c54978b5bc857177beeb697531a7,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06f8bee4724de05cd46278027183442a,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0c8cebb9f301a19d2cf0f5c9233fa8c8,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4fc1ada006692bf41e36d2d22fc4e54d,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562355f41573964074a70f5f256a2388,46.0,0.0,0.0286956392228603,0.0,0.1394837703555822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16817940957844252,0.0,0.16817940957844252,0.0,0.0
95b0a532774001bec8170fc6b03ff761,46.0,1.0,0.1998125631362199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1998125631362199,0.0,0.1998125631362199,0.0,0.0
b4e9ff360ac5805174a175ebb3269824,46.0,1.0,0.0103390365839004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103390365839004,0.0,0.0103390365839004,0.0,0.0
c59de7d7344c2a7fa403fcf36d1f01bd,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
