user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D4,IAPRev_D4
e053d8746e01a1f7503bf62bbbf5b868,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839f4e9a2c5bf126ec923170328b617a,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2ff2fda844d5c186f479687269a65c0f,46.0,1.0,0.0165260173380374,0.0,0.0591282343957573,0.0,0.0,0.0,0.0141939747845754,0.0,0.0898482265183701,0.0,0.0898482265183701,0.0,0.0
324c9d635b2ba780c782068d04566f0f,46.0,1.0,0.0227774735540151,0.0,0.207290772581473,0.0,0.1462889231042936,0.0,0.0874143146211281,0.0,0.4637714838609098,0.0,0.4637714838609098,0.0,0.0
09bcb3747a18933e9135f3d53d5ddb8a,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6aa974fad5cae6a135721560c7685bb6,46.0,1.0,0.8813639879226685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8813639879226685,0.0,0.8813639879226685,0.0,0.0
d59ac272b0672caf875883aaa2122ab8,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30125434b9c31ebebb92514b487bbb42,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a800714f4ced57bedb098c4c7493ccfd,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cd29b04458f4b88db10b9da244f1a37c,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2dfd6a595c23d423faea82951639ee4,46.0,1.0,0.2822446841746568,0.0,0.0869205594062805,0.0,0.0181874688714742,0.0,0.0737517196685075,0.0,0.46110443212091906,0.0,0.46110443212091906,0.0,0.0
33a52cf64ca9d8fa6ab610e56c1cf54b,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abdb92f9b222801e251b24c6855bd088,46.0,1.0,0.0919151604175567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0919151604175567,0.0,0.0919151604175567,0.0,0.0
7b49bc38980216eeb5659c77ef0921a9,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e10109a518539205b8e50b78613f4c1d,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6af83b3fbe26d01691e9c1edab0ccf4d,46.0,0.0,0.0,0.0,0.2144831120967865,0.0,0.0,0.0,0.0,0.0,0.2144831120967865,0.0,0.2144831120967865,0.0,0.0
cc2d2b15a34ff2a683c41afe9057231b,46.0,0.0,0.1969746313989162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1969746313989162,0.0,0.1969746313989162,0.0,0.0
bc1d667e027e3d19bfea9aa649200adb,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fdef8bcd70c2dea77e6b04caa03fdb1f,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f40d316fcd12a10847eb6cf1a3f54273,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f6853288e1ba3db5dcdbf57265b03b86,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4bba2c2b2ffa0243448864ab87944eae,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955f6f975a3dc14dc67dc7819a2553a8,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954d09bca61c3c18cfc09f1985afd608,46.0,1.0,0.0812059706076979,0.0,0.1781821702606976,0.0,0.0555194895714521,0.0,0.0343224527314305,0.0,0.3492300831712781,0.0,0.3492300831712781,0.0,0.0
a44ea8ee724598cf4308e09a58fa2963,46.0,1.0,0.0609792061150074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0609792061150074,0.0,0.0609792061150074,0.0,0.0
a8cabbcba85b9dc52c3842128b9e6551,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219487a5c93e01a00498d39a20b8eac1,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25a258b19d2d3b90af4e5dd4c85975dc,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ddd9b7e63ca2d3f5be6de02f5d846209,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665243921ae81dac972cf44e3998f93d,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ad24e5d7ad3dd044890872d44d247b42,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b21f7b6e94c2cfd7e076dc81a3f2c2b8,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bcd34d6c40dcfb6280abdd005ebda0f0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d627632ff0c91e85dc5ae804c0e19f20,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72b8e5e88ff721ef8f5277ee9bedfddb,46.0,0.0,0.0381971520837396,0.0,0.0431110251229256,0.0,0.0366903431713581,0.0,0.0968325432622805,0.0,0.2148310636403038,0.0,0.2148310636403038,0.0,0.0
4e9456730a171a70b5ba7f231172a9c4,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5d349f3ca5b743ba4818f126284d7bc1,46.0,0.0,0.0293808206915855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293808206915855,0.0,0.0293808206915855,0.0,0.0
b3913103e011a3d6ee850c286628a68b,46.0,0.0,0.1748614739626646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1748614739626646,0.0,0.1748614739626646,0.0,0.0
5fb5fc1dc71b3074097a92503e35a210,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86fced9dda947023d35629a742a2974c,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6caf9cbacbdffe4f68c9731485ae7307,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aa961f22858985e6edf54a1d3db360a9,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7265717518dca3ac8489a4abc9b0039c,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
