user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D5,IAPRev_D5
619df6adf38cd5ccfadeb2c412b266ef,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fcea13f0879e75c04018797137df6923,46.0,1.0,0.010819005779922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010819005779922,0.0,0.010819005779922,0.0,0.0
fadb7b76a4cd7f931c5ee26862279b65,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78e5d0610792cd6b94fdf9f9bfe1d4e2,46.0,1.0,0.0492087099701166,0.0,0.0144263822585344,0.0,0.0,0.0,0.0,0.0,0.0128930453211069,0.0,0.0765281375497579,0.0,0.0765281375497579,0.0,0.0
528c3da052088a7205ae7af5797dd8ea,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f351b3738d21cb6ccfb12e8f26ff947e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56a6af812e1091eab5dc8d29f9bf8c78,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edeac840617612f347991752ebcf4871,46.0,1.0,0.2602773383259773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602773383259773,0.0,0.2602773383259773,0.0,0.0
f599be1f667c1e0f4f6a6016b2c621e0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4efbc01b5ef42bdbe826aa1eceeabbd3,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7bd1e45341424f12f032cfc21dc5f21a,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dd47a41be22b5244e1d484615f16e72e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450d92c8c79b6172bc681414bcae9282,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68e9da3e02331aca6684dff6d1e2c742,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aa52c1239e24073753d62cdfa148f07a,46.0,1.0,2.0039074420928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0039074420928955,0.0,2.0039074420928955,0.0,0.0
00f07f20f55eb124385fcdf04ba8e57c,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09b587449a95ba3a89e95ed76c3b7f74,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
