user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,total_ad_revenue,total_iap_revenue,total_revenue
eef7077731b56e0f38e1948d64438cad,46.0,1.0,0.0,0.0,0.0,0.0,0.0
199d2af37ddf610caf44abd27f328dee,46.0,1.0,0.0,0.0,0.0,0.0,0.0
ebce4c4d5784631814bdb621c25cd61c,46.0,0.0,0.0,0.0,0.0,0.0,0.0
3e814a7f5ccfea2119fcbc641d940d20,46.0,1.0,0.0,0.0,0.0,0.0,0.0
fc1b6dfe747b4ee2b82dce18d67095e9,46.0,0.0,0.0,0.0,0.0,0.0,0.0
9b64774796e3e3086023d781e5011b75,46.0,0.0,0.0,0.0,0.0,0.0,0.0
878153bc078477b68d72d9f828b49247,46.0,0.0,0.0,0.0,0.0,0.0,0.0
711787b8bcb8c7289848835c9d53aaf3,46.0,0.0,0.0,0.0,0.0,0.0,0.0
191509397b59783323ef34209e808460,46.0,0.0,0.0,0.0,0.0,0.0,0.0
3e0470458311aa845e9b160fc4a2a158,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0de89fca80832f77484d5d09d06274,46.0,1.0,0.0,0.0,0.0,0.0,0.0
d7fdd7721f80b57a1a9f9c0af413c1c3,46.0,0.0,0.0,0.0,0.0,0.0,0.0
3db6689b28d8dd6543758ade91cfbaa3,46.0,0.0,0.0,0.0,0.0,0.0,0.0
3578ba0e0a2c613e0893fb9149fb430a,46.0,0.0,0.0,0.0,0.0,0.0,0.0
590872860868da6107c013f7fbbf844d,46.0,1.0,0.0,0.0,0.0,0.0,0.0
6e7bafc094a40761fe7226189b66b488,46.0,0.0,0.0,0.0,0.0,0.0,0.0
7ebf38bbbd38bb5e068ae4267a82bc4a,46.0,0.0,0.0,0.0,0.0,0.0,0.0
17dcf7ad8219fdf36abd68a4234ad8a0,46.0,1.0,0.0,0.0,0.0,0.0,0.0
91b16f7248dbf5d52ed41d6f278ca0ae,46.0,0.0,0.0,0.0,0.0,0.0,0.0
c6f73dccbe1bf6a56caf50e988aa83e7,46.0,1.0,0.0,0.0,0.0,0.0,0.0
f481348bab4033511283c0a6807550f1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
78a82f02da60b0b10a9cbd908b5a8ef2,46.0,0.0,0.0,0.0,0.0,0.0,0.0
6808e55791f85736cc4bae718f948a0b,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8aa8048bee141cc729ba2ef74bc934c4,46.0,0.0,0.0,0.0,0.0,0.0,0.0
837162d279b7797931e7eaf3c2d8ce3d,46.0,0.0,0.0,0.0,0.0,0.0,0.0
d103502d99514e265531c32b3ea8b2a9,46.0,0.0,0.0,0.0,0.0,0.0,0.0
aade1bcff272395c14d94d53e5890b35,46.0,0.0,0.0,0.0,0.0,0.0,0.0
77d928cd03e2b2adc9f5e793a857eb60,46.0,0.0,0.0,0.0,0.0,0.0,0.0
5655b0803208d582be699dbb1b767b81,46.0,1.0,0.0,0.0,0.0,0.0,0.0
abee313a18a968ccd175fd1e91d96206,46.0,0.0,0.0,0.0,0.0,0.0,0.0
e2dd85097bdd19e923d6c80af31a5485,46.0,0.0,0.0,0.0,0.0,0.0,0.0
ed41f6826f05815396bff2586fab9dac,46.0,0.0,0.0,0.0,0.0,0.0,0.0
9111365a1acd48b2af0991fdf664f13e,46.0,1.0,0.0,0.0,0.0,0.0,0.0
2ea5415f47316accc5036645cfb94ec6,46.0,1.0,0.0,0.0,0.0,0.0,0.0
425670d2f35392c241bb60b00da24de0,46.0,1.0,0.0,0.0,0.0,0.0,0.0
5a1eafa0f2382ce92b0467d453030196,46.0,1.0,0.0,0.0,0.0,0.0,0.0
7620950e64332e097c5e2edf13e48f01,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8f4593352b86bb499891a90246b0029f,46.0,1.0,0.0,0.0,0.0,0.0,0.0
b7b5c6411bc39124818fe8edbf06fe97,46.0,0.0,0.0,0.0,0.0,0.0,0.0
bf8bcd1875dafbe0eb9dacaddfec6143,46.0,0.0,0.0,0.0,0.0,0.0,0.0
90cbddbb267985f2d7bc5f149f6b41d4,46.0,1.0,0.0,0.0,0.0,0.0,0.0
dffa4a8f79d48b18b2857681c26143d1,46.0,1.0,0.0,0.0,0.0,0.0,0.0
e3c0abcb23262a0273af3926b0bfc84e,46.0,1.0,0.0,0.0,0.0,0.0,0.0
f949738b5cb14c9bfe6a73330d31f3fd,46.0,1.0,0.0,0.0,0.0,0.0,0.0
711fc64a5fa458402e354b9febc3f784,46.0,1.0,0.0,0.0,0.0,0.0,0.0
ddac8a3f837520d344bfced442d88860,46.0,0.0,0.0,0.0,0.0,0.0,0.0
0fa255c2340ab377a5ce59aef19f4932,46.0,1.0,0.0,0.0,0.0,0.0,0.0
4cf9a91113c7ad7f5331550265f9c4a0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
81af60eae180b37e78570d105ef6a0fb,46.0,1.0,0.0,0.0,0.0,0.0,0.0
e53af8bbbee2ce2b42a6d481d497b2fe,46.0,0.0,0.0,0.0,0.0,0.0,0.0
ed4226b0d864c1bfe2c17a84f99a1e3d,46.0,0.0,0.0,0.0,0.0,0.0,0.0
efe7d97b6698d4458d360012957e0df6,46.0,0.0,0.0,0.0,0.0,0.0,0.0
d02a3e50b484a75f56bb2a32ec10af06,46.0,1.0,0.0,0.0,0.0,0.0,0.0
d6a12507600ac6282d20aeb7806a80c1,46.0,1.0,0.0,0.0,0.0,0.0,0.0
1c0d19b968f8be8f06d86854fb8d0aec,46.0,1.0,0.0,0.0,0.0,0.0,0.0
db160e93b1516294ae81f7594e94a826,46.0,1.0,0.0,0.0,0.0,0.0,0.0
51742f06879473c706bd0de8e44fc244,46.0,0.0,0.0,0.0,0.0,0.0,0.0
f7db14bae36d35744f4741eff084f260,46.0,0.0,0.0,0.0,0.0,0.0,0.0
705fb77fbf18badb43d1c5978480829f,46.0,1.0,0.0,0.0,0.0,0.0,0.0
032688df2fa042a1acd30002ff9a0125,46.0,0.0,0.0,0.0,0.0,0.0,0.0
0e0dbcb3ca3ed36bf8804c41c9c8f365,46.0,0.0,0.0,0.0,0.0,0.0,0.0
4ba7dbe2e7334cc576a5b37f12915ba3,46.0,0.0,0.0,0.0,0.0,0.0,0.0
7f24b1365ad904bfe8d2d975a39fbea6,46.0,1.0,0.0,0.0,0.0,0.0,0.0
ae26eee23af5dfb28201ae7be529478f,46.0,1.0,0.0,0.0,0.0,0.0,0.0
d488024defba77a5743a856ba679cb8b,46.0,0.0,0.0,0.0,0.0,0.0,0.0
db3bc9629ae500ac12f47b101447e112,46.0,0.0,0.0,0.0,0.0,0.0,0.0
eb3a04251d32e512d2f1c6709844eb0c,46.0,0.0,0.0,0.0,0.0,0.0,0.0
04112dc1ab4ac555e0e1cae41839a541,46.0,1.0,0.0,0.0,0.0,0.0,0.0
29898c52f8a966472023a2a4a97b48f6,46.0,1.0,0.0,0.0,0.0,0.0,0.0
b58813f5b00c5637b254c8c70e6815ed,46.0,0.0,0.0,0.0,0.0,0.0,0.0
c0d986c68c5593c42f505fd87c7429bc,46.0,0.0,0.0,0.0,0.0,0.0,0.0
c801282450758ede0d6afe942f7f31eb,46.0,0.0,0.0,0.0,0.0,0.0,0.0
fe1c7499ca2365e2d434238818b36372,46.0,1.0,0.0,0.0,0.0,0.0,0.0
455fef745655dd59c91059ec0915c06e,46.0,1.0,0.0,0.0,0.0,0.0,0.0
26d3d8ab872367d902207846d6d7f887,46.0,1.0,0.0,0.0,0.0,0.0,0.0
b458de1a4ebee2215bc9997fdd0631ad,46.0,1.0,0.0,0.0,0.0,0.0,0.0
d3a8a897d54e3427755b71063d964a7f,46.0,1.0,0.0,0.0,0.0,0.0,0.0
c7e3de55e4c00246032d8520964432d3,46.0,1.0,0.0,0.0,0.0,0.0,0.0
c65a267d985ab23b4e613e58fa5107ac,46.0,0.0,0.0,0.0,0.0,0.0,0.0
7e6e5622f69216eae87a5b4dfe30b14f,46.0,0.0,0.0,0.0,0.0,0.0,0.0
0e98b21ed654b2cf089e6e0823f9a589,46.0,0.0,0.0,0.0,0.0,0.0,0.0
c3c1afdf6156eb28fabe4b67ac8f0f31,46.0,0.0,0.0,0.0,0.0,0.0,0.0
06b1cfba88ee50a04086bd6e974ef9c8,46.0,0.0,0.0,0.0,0.0,0.0,0.0
ccab83daeb5de3420875781e82a610fa,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2d38e755a4f2ce2191613b5981940a10,46.0,0.0,0.0,0.0,0.0,0.0,0.0
40c5d0460f320b261bd7c5b74e53e690,46.0,1.0,0.0,0.0,0.0,0.0,0.0
69dc65343dbb84cace2d01a9b31dfab5,46.0,1.0,0.0,0.0,0.0,0.0,0.0
92c4a249fa0fa439fc9900748ba28af3,46.0,0.0,0.0,0.0,0.0,0.0,0.0
e6c24c4f68dc79db3dc0d1a103fa2bd4,46.0,0.0,0.0,0.0,0.0,0.0,0.0
67b1a970d9b84d302d10c9becd3a25e6,46.0,0.0,0.0,0.0,0.0,0.0,0.0
0c3270547515a7bb32a5639a31f8d427,46.0,1.0,0.0,0.0,0.0,0.0,0.0
0558fc2bc06566e4aa848ab8116222d7,46.0,1.0,0.0,0.0,0.0,0.0,0.0
861c73e045b3ed93601a97384cf58b1d,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2262cfc181e7d07bf09f7328b7d8c8f9,46.0,0.0,0.0,0.0,0.0,0.0,0.0
7e13fbb07e5c8389daa21108e5322f76,46.0,1.0,0.0,0.0,0.0,0.0,0.0
7e13fbb07e5c8389daa21108e5322f76,46.0,1.0,0.0,0.0,0.0,0.0,0.0
98a6a1c5a5d54428be942c2f098dd90c,46.0,0.0,0.0,0.0,0.0,0.0,0.0
3f4a7c320ee6689faae795db970d34af,46.0,1.0,0.0,0.0,0.0,0.0,0.0
efb573f2505f57157d833f4e39601890,46.0,1.0,0.0,0.0,0.0,0.0,0.0
0a7b02be2635a6e1eccfc49fb4ecf8d6,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2e246574feb594b713451bf9410f5d29,46.0,1.0,0.0,0.0,0.0,0.0,0.0
858cc1640f50b21599c116beab17db66,46.0,1.0,0.0,0.0,0.0,0.0,0.0
a1c95cde03bd6bc3ea8a4e6b32764bb7,46.0,1.0,0.0,0.0,0.0,0.0,0.0
53a37f0b34de5f2e566f594172a223d1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
85b880a2c81709f3d79c1197533901ea,46.0,1.0,0.0,0.0,0.0,0.0,0.0
26f3e9d13617f4dc5d6a39b5fa25926d,46.0,0.0,0.0,0.0,0.0,0.0,0.0
186b5e2e3fdaef685890148a153edc9b,46.0,0.0,0.0,0.0,0.0,0.0,0.0
5a2ce37d82c0e1b59694afc3b9365a5c,46.0,1.0,0.0,0.0,0.0,0.0,0.0
de3e0cd33f1ebb8fc215200090ca5b59,46.0,1.0,0.0,0.0,0.0,0.0,0.0
772af716398ac6ceaa537fa01c11f7ed,46.0,0.0,0.0,0.0,0.0,0.0,0.0
766fc06246b3e07b14438a2788292369,46.0,0.0,0.0,0.0,0.0,0.0,0.0
df7ddf7174cdf4164915ad59df3deb19,46.0,1.0,0.0,0.0,0.0,0.0,0.0
b32eb147f738443e93c2d174e0b27882,46.0,0.0,0.0,0.0,0.0,0.0,0.0
1f5e0cd4a400ffd1c8388f4d634fdc77,46.0,0.0,0.0,0.0,0.0,0.0,0.0
c465b2c9d3eb7c17522a0dfde9424d48,46.0,1.0,0.0,0.0,0.0,0.0,0.0
e8ba0f40a10f718c013f3910169f2480,46.0,0.0,0.0,0.0,0.0,0.0,0.0
51e510e4e6a93101bbe4acb1a304f5db,46.0,0.0,0.0,0.0,0.0,0.0,0.0
ffc0b7774c198a60a0caec1eaa9ce21f,46.0,1.0,0.0,0.0,0.0,0.0,0.0
4f4976aefeeb64c76da40993f8e5b48b,46.0,1.0,0.0,0.0,0.0,0.0,0.0
5df9783d67b31bd2a0641162d12fd7e3,46.0,0.0,0.0,0.0,0.0,0.0,0.0
9e18750f919f367f8ed3c373bd7e7df0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
104b83f553aa65bc2a3ed44bef0e3eaa,46.0,0.0,0.0,0.0,0.0,0.0,0.0
ef8f1ceafcaa40278aca81f4dae67298,46.0,0.0,0.0,0.0,0.0,0.0,0.0
545b200166ebc6d53c3ddecbc308e3b4,46.0,1.0,0.0,0.0,0.0,0.0,0.0
970735a6ace941bec67b36ae6fe0365f,46.0,0.0,0.0,0.0,0.0,0.0,0.0
a6f060b1b423c92f3737af78b3778f5c,46.0,0.0,0.0,0.0,0.0,0.0,0.0
56a3e10e65cbd7063f4d8892b8e5ffe6,46.0,0.0,0.0,0.0,0.0,0.0,0.0
a3202fb2501890244f0b9bf6c247b6b9,46.0,1.0,0.0,0.0,0.0,0.0,0.0
88905c67e1672962fabd525f1af1c19a,46.0,0.0,0.0,0.0,0.0,0.0,0.0
87d910b98a72f39329c8f043a53b8c6b,46.0,1.0,0.0,0.0,0.0,0.0,0.0
282e25a8d55043d1366bb6c97f2388a8,46.0,0.0,0.0,0.0,0.0,0.0,0.0
1d1822e6f3fd2746c72dc626c297b340,46.0,0.0,0.0,0.0,0.0,0.0,0.0
818cd11312c7b69e89a7f628b2c7f333,46.0,1.0,0.0,0.0,0.0,0.0,0.0
6c274c53fc8d53d1d0e82cb57b5ade16,46.0,1.0,0.0,0.0,0.0,0.0,0.0
4a8da1349fd598654d65b85ed8145a39,46.0,0.0,0.0,0.0,0.0,0.0,0.0
593765e05b4c79ed9e767864fd144aa5,46.0,0.0,0.0,0.0,0.0,0.0,0.0
a3fcf0ff308600599a55dc96445a4847,46.0,1.0,0.0,0.0,0.0,0.0,0.0
d6189670b948241ab4d22fa4c227890d,46.0,0.0,0.0,0.0,0.0,0.0,0.0
e28d85f2588414230e7ac0eaabb93a94,46.0,1.0,0.0,0.0,0.0,0.0,0.0
915011079bac6f2be5666712d1e444e3,46.0,0.0,0.0,0.0,0.0,0.0,0.0
cd9c2ff35df51254457064e6fa1022b8,46.0,1.0,0.0,0.0,0.0,0.0,0.0
bee76b490df12f690529562d2c0c0009,46.0,1.0,0.0,0.0,0.0,0.0,0.0
e23bfe5c5f137e174af34101942dddb7,46.0,1.0,0.0,0.0,0.0,0.0,0.0
2acd61c697ae35c0cc457f6febb032b1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
01e98366fc7c98d41385441880b9850a,46.0,0.0,0.0,0.0,0.0,0.0,0.0
9c5de14b10a679b470b6494dbbac4ab3,46.0,0.0,0.0,0.0,0.0,0.0,0.0
a3ccc697ec4f4fa0eadc96abb0ba7383,46.0,1.0,0.0,0.0,0.0,0.0,0.0
4a5b63558593b712d19d108bea59fb0b,46.0,0.0,0.0,0.0,0.0,0.0,0.0
4143a21bca07f5c17bb1ce5053d710d1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
d7b20e8227599faa8f2e318ff98d1e9b,46.0,1.0,0.0,0.0,0.0,0.0,0.0
4581db59ef3f732ed64e206960d3fa13,46.0,0.0,0.0,0.0,0.0,0.0,0.0
0f4419357e5c48845e4404852e339d67,46.0,0.0,0.0,0.0,0.0,0.0,0.0
06ee9fd53f6937fda2ee7b256b0878e5,46.0,0.0,0.0,0.0,0.0,0.0,0.0
ba9113db83e38e8d5f7af86e8b6110b9,46.0,1.0,0.0,0.0,0.0,0.0,0.0
68fe74264be828593a25245155c56842,46.0,0.0,0.0,0.0,0.0,0.0,0.0
d0d93980b6d4366654762477e375cdbe,46.0,1.0,0.0,0.0,0.0,0.0,0.0
09f93c1cac5b39a8eb965da28e339ce6,46.0,0.0,0.0,0.0,0.0,0.0,0.0
da220906791594a98b28e39b1bff08a2,46.0,1.0,0.0,0.0,0.0,0.0,0.0
325b681767cfd56fef5eed0ab99f8de8,46.0,0.0,0.0,0.0,0.0,0.0,0.0
ec3aa101263a1288df64f2f373756524,46.0,1.0,0.0,0.0,0.0,0.0,0.0
82bef2e02b074f2fde40b28b7dc2dc27,46.0,0.0,0.0,0.0,0.0,0.0,0.0
e0c2a0a36fa8aa352f7a82e53f338966,46.0,1.0,0.0,0.0,0.0,0.0,0.0
31e520d90c00bee00c5207ba05b9ac46,46.0,0.0,0.0,0.0,0.0,0.0,0.0
bf7070453f4a4532c7704e7643814fb5,46.0,1.0,0.0,0.0,0.0,0.0,0.0
50c8feb4c06e1e221a346608290ecf98,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8ed43d54c349397734c21f4901f545e2,46.0,1.0,0.0,0.0,0.0,0.0,0.0
e35dc9ec186ebcac20646d8dde650746,46.0,1.0,0.0,0.0,0.0,0.0,0.0
debc984ea57f412109ef94e1ef059a30,46.0,0.0,0.0,0.0,0.0,0.0,0.0
e31116695de1b782abc92ac770b22636,46.0,0.0,0.0,0.0,0.0,0.0,0.0
58fe0c05783eee2d936d32e3ffeaabb3,46.0,0.0,0.0,0.0,0.0,0.0,0.0
4663e018a612b8a38ecdac7a0291d2d5,46.0,1.0,0.0,0.0,0.0,0.0,0.0
906cceb36a4c60e0539a2f7dc1135608,46.0,1.0,0.0,0.0,0.0,0.0,0.0
dd024a5ba8a9b92eeb02c8bdba192fe9,46.0,0.0,0.0,0.0,0.0,0.0,0.0
75a1ceac1450e4377d90a391b4b1f1b2,46.0,1.0,0.0,0.0,0.0,0.0,0.0
12d5deb75613878695d96f1fa4c6940e,46.0,1.0,0.0,0.0,0.0,0.0,0.0
23a6e4a50a301bd61659dc75a11c7fd2,46.0,0.0,0.0,0.0,0.0,0.0,0.0
aa7858db6113e7872a2505173eb2aa5a,46.0,0.0,0.0,0.0,0.0,0.0,0.0
f59387f233891179781306a8f48e4e75,46.0,0.0,0.0,0.0,0.0,0.0,0.0
69e6b5807d27d0334f59d924deaab46d,46.0,0.0,0.0,0.0,0.0,0.0,0.0
b9a89725570ee7efe665f7d16d4cb39d,46.0,1.0,0.0,0.0,0.0,0.0,0.0
092bf34b9359ad9058ab18a33c95b53c,46.0,0.0,0.0,0.0,0.0,0.0,0.0
a720eba6a682d5bdbca6cf38bc4a0318,46.0,1.0,0.0,0.0,0.0,0.0,0.0
7c98577ec289e49475dbe43e8282d72e,46.0,1.0,0.0,0.0,0.0,0.0,0.0
f80a2c2516a0b45cb8006bea8e6c9322,46.0,1.0,0.0,0.0,0.0,0.0,0.0
550eb62f250a6e5ba13f288699374901,46.0,1.0,0.0,0.0,0.0,0.0,0.0
12a1495b571fcff3b48ba388904f387d,46.0,0.0,0.0,0.0,0.0,0.0,0.0
dce1e2ca013133ecb21e6a73436f4a5e,46.0,0.0,0.0,0.0,0.0,0.0,0.0
b1e98ac69ddad046ed2e9a71e514d8a1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
6d560a3be89b0125528a6eaa557d5299,46.0,1.0,0.0,0.0,0.0,0.0,0.0
8692be5c0d48288bd4f51aa8493ab1be,46.0,1.0,0.0,0.0,0.0,0.0,0.0
5ba9b7f00c24b2329a01501ce6a2847e,46.0,1.0,0.0,0.0,0.0,0.0,0.0
44d7a700495145a29b4367f881484b95,46.0,1.0,0.0,0.0,0.0,0.0,0.0
522e3a264821759b8d5654719dca3b6d,46.0,1.0,0.0,0.0,0.0,0.0,0.0
caeecfb3d53347333c815e4f04a9b538,46.0,0.0,0.0,0.0,0.0,0.0,0.0
b6ee1c52718c186e4e66386170888559,46.0,0.0,0.0,0.0,0.0,0.0,0.0
dac457f24ed6b589c56f7c65cf6a06ef,46.0,1.0,0.0,0.0,0.0,0.0,0.0
ad6bb9e85da42dcbafa0cd73c4da00de,46.0,1.0,0.0,0.0,0.0,0.0,0.0
b50a21b1a63fdae3206f93122ffcda85,46.0,0.0,0.0,0.0,0.0,0.0,0.0
cdd3c3e12b65aec5534f96f4b26d1117,46.0,1.0,0.0,0.0,0.0,0.0,0.0
4bf8f95e5d43da9789411dda7ad7dce9,46.0,0.0,0.0,0.0,0.0,0.0,0.0
9f9880e375748f0921ebf8185bec306b,46.0,0.0,0.0,0.0,0.0,0.0,0.0
abce90dcc2c26c85b89fb095d63c0237,46.0,0.0,0.0,0.0,0.0,0.0,0.0
da2fc06497fe9ab00f4db33d1f44ec09,46.0,1.0,0.0,0.0,0.0,0.0,0.0
34e76d2de094fe98b302fb6303de4019,46.0,1.0,0.0,0.0,0.0,0.0,0.0
79a7bd0dff066e958f6b65ed1d6a575b,46.0,0.0,0.0,0.0,0.0,0.0,0.0
c2f8ec24d347ab46f37e2491fee4290c,46.0,1.0,0.0,0.0,0.0,0.0,0.0
d5d8f8a701c68a0957f6efa85d9c95eb,46.0,0.0,0.0,0.0,0.0,0.0,0.0
ac87472c9e165d338fbd99fff3efbab6,46.0,1.0,0.0,0.0,0.0,0.0,0.0
c70791adfee8b7ea9f38bbe875ca3f9c,46.0,0.0,0.0,0.0,0.0,0.0,0.0
e89833c8caf134835a32a84a68f78eea,46.0,0.0,0.0,0.0,0.0,0.0,0.0
10d8b2b0ac8a5564f9103c746afd730c,46.0,1.0,0.0,0.0,0.0,0.0,0.0
7f1f289f57ee32555e1e85c99d2931f0,46.0,1.0,0.0,0.0,0.0,0.0,0.0
2e8237cbd00fd51c00696a60a6e6fb52,46.0,1.0,0.0,0.0,0.0,0.0,0.0
5902ce3c5a669e65bc30dd907eb9aaa3,46.0,0.0,0.0,0.0,0.0,0.0,0.0
6c1498cb48df64339993a0291772198e,46.0,0.0,0.0,0.0,0.0,0.0,0.0
c99eabda86573662381695ffcfc344b6,46.0,0.0,0.0,0.0,0.0,0.0,0.0
389ca1051b930f2b15db9953f93cd426,46.0,0.0,0.0,0.0,0.0,0.0,0.0
