user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D2,IAPRev_D2
da70153a9146c5b541c55de92a032dd1,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3afb56e1ae414b987746b02f57576ee,46.0,0.0,0.0372231919318437,0.0,0.0256015239283442,0.0,0.0628247158601879,0.0,0.0628247158601879,0.0,0.0
8002ae479f9a057adbd24c1e27153f47,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190ee32ae2cab1c02eba180b7f129a4d,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103a07e32c7376da06d62bccd480ef87,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a536f89197c5e4c00abde6d88920bd5e,46.0,1.0,0.0054695475846529,0.0,0.0,0.0,0.0054695475846529,0.0,0.0054695475846529,0.0,0.0
9deb2df44eecc879b989100ebc4c81df,46.0,1.0,0.1081877872347831,0.0,0.0,0.0,0.1081877872347831,0.0,0.1081877872347831,0.0,0.0
9f1d1fa31bbdca08dc6fa0d4a050ce02,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07979ba276833dbf5cbe18dd0c3363aa,46.0,1.0,0.0101737631484866,0.0,0.0,0.0,0.0101737631484866,0.0,0.0101737631484866,0.0,0.0
2f5458fc4512c610e1b69793e24688f6,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57b72d7f5066842ce74c5938280ad73a,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e3c720cfcfa6769c74aff423acbb0da,46.0,1.0,0.0114112035371363,0.0,0.0,0.0,0.0114112035371363,0.0,0.0114112035371363,0.0,0.0
70165dc61ba1a35973c0751280d14078,46.0,0.0,0.0172048383392393,0.0,0.0262512093177065,0.0,0.0434560476569458,0.0,0.0434560476569458,0.0,0.0
c2799735c7d7324b1e6ef906da10d505,46.0,0.0,0.0160256009548902,0.0,0.0,0.0,0.0160256009548902,0.0,0.0160256009548902,0.0,0.0
d1f814d0369377a3ff9b9551b9ce4566,46.0,0.0,0.3235650062561035,0.0,0.0,0.0,0.3235650062561035,0.0,0.3235650062561035,0.0,0.0
ae906c5fdb9e1f3093b7f210bc854ebc,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bedcf558156b02ce0715d847d9724dbf,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77123bd14b110cca3801226d48c5d63b,46.0,1.0,0.0030474865343421,0.0,0.0,0.0,0.0030474865343421,0.0,0.0030474865343421,0.0,0.0
20affe45fa839710e9e41513e7e0e8cc,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
