user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,total_ad_revenue,total_iap_revenue,total_revenue
16a03a772e69cfd3595f370aa7c779b5,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31045be9671508c41d07f528900b16c3,45.0,0.0,0.0050125000998377,0.0,0.0,0.0,0.0050125000998377,0.0,0.0050125000998377
3f90bafa6826761183781021f8d902d2,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cffc7426cd6b796e8bdce9b8829f70f9,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d9d4467ce4597d67609223945a78ecf2,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b9976d02e6fa17ef385589f90b0ae569,45.0,1.0,0.4763328172266483,0.0,0.0313989259302616,0.0,0.5077317431569098,0.0,0.5077317431569098
ef5d96ea70404f0d4fb4536ed8d88cb9,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4a1f1d76e6c059b3fc55d45d75581527,45.0,1.0,0.0129340793937444,0.0,0.0,0.0,0.0129340793937444,0.0,0.0129340793937444
72bab57a17a141739e6e1e662039a765,45.0,0.0,0.0351749993860721,0.0,0.0,0.0,0.0351749993860721,0.0,0.0351749993860721
6a948ae12cf25998958cf9d4d3e250b0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972e866a92f99d03288209ad3cab0f3,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26f567677196e9a56cd1fb93693676a1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30dd89eb5ae3c329e0ed90a55df2ea11,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40b6cfb59ef36fba6a38042651bb19e0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5372f586256dd2c888b360d6c1b0e772,45.0,1.0,0.3175672639627009,0.0,0.2833220431348309,0.0,0.6008893070975319,0.0,0.6008893070975319
818a4faa239f514f82c7c1fe40a086b6,45.0,1.0,0.0,0.0,0.0093724997714161,0.0,0.0093724997714161,0.0,0.0093724997714161
82669cf53ecd7cab9e6226998f61a1e6,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896ba4a33a778586ed7c9d75ddaef098,45.0,0.0,0.0783352439175359,0.0,0.1113050212734378,0.0,0.1896402651909737,0.0,0.1896402651909737
c2f661e8ceb7867bb93933e6983a74fd,45.0,0.0,0.0209749992936849,0.0,0.0,0.0,0.0209749992936849,0.0,0.0209749992936849
dd59045fb26dd6f027372ed70fa6f1d5,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fbb023b06366dfb6152f0752c0f47443,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0597d84f5260c56194bed96a76466ed7,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5265009f5f5249b37b68069b9a89ba3a,45.0,1.0,0.0434039263054728,0.0,0.0197931108996272,0.0,0.0631970372051,0.0,0.0631970372051
800ca9181c3d8e68ffcda44e47e5f920,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e16b38d2c9814bb9c4ac7499093f23ac,45.0,0.0,0.0561326744500547,0.0,0.0,0.0,0.0561326744500547,0.0,0.0561326744500547
c1627cf10c7ccc15492571956b19082b,45.0,1.0,0.0262440891237929,0.0,0.0014861953677609,0.0,0.027730284491553802,0.0,0.027730284491553802
66782f0222958822cd8265f9de103a63,45.0,0.0,0.1201359489932656,0.0,0.0,0.0,0.1201359489932656,0.0,0.1201359489932656
8b46188e9d287b404a6251e38b79be42,45.0,1.0,0.1574101746082306,0.0,0.0,0.0,0.1574101746082306,0.0,0.1574101746082306
c4cd39819796be7180de032b4829653c,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d6a9c900681b40965f4729a15bd3be7b,45.0,0.0,0.0204611725639551,0.0,0.0,0.0,0.0204611725639551,0.0,0.0204611725639551
4ab70eae837be38b4d9688ebf52653a6,45.0,1.0,0.0628800112754106,0.0,0.0,0.0,0.0628800112754106,0.0,0.0628800112754106
0e06943873d9ea18aa775dd7718f6471,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535da28ef4263508dc031cdc5f660885,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3ddb306af8ebf0095fec613dc724059,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10e7e9af4bec4d138085312dd0c7c61c,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b95997334c8991870741e711fabb2bfa,45.0,1.0,0.2697202761191875,0.0,0.0,0.0,0.2697202761191875,0.0,0.2697202761191875
204b05a83090b82ba7806f0c8569d9b2,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2effd78c3c7c80b44545955ff26a8915,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8e468fb5be35a0b9253565ff65f6dc0b,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8fe03e82ad1e5bb4508105ec001051bf,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a38c1e7885fd6567fc2a61c90c00a486,45.0,0.0,0.0075297388248145,0.0,0.0,0.0,0.0075297388248145,0.0,0.0075297388248145
bea61c4c118d48ded95ad15738c5da1b,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c0ea0daf1bc39d707e3cd4720c778a79,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7864c5ba35fcf12c9f16dd6f571e813,45.0,1.0,0.0233218781650066,0.0,0.0,0.0,0.0233218781650066,0.0,0.0233218781650066
fcd76501f2cdcada6745c34beedc22a7,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
077630a9e56f980526de6f81bcb0cc50,45.0,0.0,0.0096592009067535,0.0,0.0,0.0,0.0096592009067535,0.0,0.0096592009067535
b2e2174229aafdee6f5e03a1edcc29ed,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33c805221df4d400bf65677f0299de97,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4d232c02eea30802965a9569db44d480,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b660025589cb5f95d60df74601ece83,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a0c17567fc80e8b0f49ac319e8476e4a,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b733fd3305fe85cde400226532c4b542,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f5df9a8900d2ab0c3ff2106cd3bba9cb,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c82fa4fb04f081f4085d2d59150f1543,45.0,1.0,0.0197258330881595,0.0,0.0,0.0,0.0197258330881595,0.0,0.0197258330881595
e497d1a3ea7652c26652236a90ba70ce,45.0,0.0,0.019466483965516,0.0,0.0355220809578895,0.0,0.0549885649234055,0.0,0.0549885649234055
f19ecb938aec6803336fc255b8a09f8f,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e25e7dbdca054a25be5f54c19a1dad88,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ad253cae4879100149e4c2d85cc9cdb,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5faf128bdd074d5d07c554272d14f166,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3b5ae8d3e096df154d4e4939142bb48a,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905639aede1ed566f6aadb27eec43763,45.0,1.0,0.0206450178520753,0.0,0.0050304049509577,0.0,0.025675422803033,0.0,0.025675422803033
9e2cd0220931ec2a14899aba27d6a534,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
be7517ee94ad3925f09766611848e634,45.0,1.0,0.0994501113891601,0.0,0.0,0.0,0.0994501113891601,0.0,0.0994501113891601
e0e418f97aa030dbd52af11c27f73c6a,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efa383ee8a7ee9c38d8f8737e1e73866,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce9fb6e4c00a8ace4aa2ab242ddbe104,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554e501c43512e9c2b8be082ecf3875c,45.0,1.0,0.0391458570957183,0.0,0.0,0.0,0.0391458570957183,0.0,0.0391458570957183
76db4948713c7e6e1daa7e8f61de7549,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c7fba3ec86d2619d5b9bd5f2a1e9192,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cda35f689e011b67c8b301d60c87ff0d,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee7605444d24816bbec8647011df9e90,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1a75f37cf22f21f030277d615e295820,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49e023528275af48d5bc78a08e2001f9,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a6ee963b855141dbb676968f693aaba,45.0,0.0,0.0,0.0,0.0574261213187128,0.0,0.0574261213187128,0.0,0.0574261213187128
73842e4998f900b93071f865d0dfe7ce,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7eae0fa50adc1d04b935c72fc7737236,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e6da634ceaf7a1280ebf70dd1011f612,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73140fea86ddfed39b7c045f4220bbba,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e6753ada5dd6e360f6ff21f1c56df1d,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4038a4b5488919e2cb8372fa7f4f2b92,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17ff2e4472a179f2570965de6f60ffeb,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7aac6d346f8f3e75fbce9e18dfd4f35,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a15ed2989f2822d11b074fe2b9bd0109,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1f1a31ff7cf0ea231aea35e9d04b799e,45.0,1.0,0.0549227781593799,0.0,0.0,0.0,0.0549227781593799,0.0,0.0549227781593799
22994f9f7f559a7fa5b13334064c5b10,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a89d8528ad89c26ebeb3a68da32560bc,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700b8e1a3017d751626e6ffc65594f64,45.0,1.0,0.0064886470790952,0.0,0.0,0.0,0.0064886470790952,0.0,0.0064886470790952
eacb44a2556e30492993a3792c507021,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab37fe77a16b4cf0ecd15d1da72a8fe2,45.0,1.0,0.0352157400920987,0.0,0.0,0.0,0.0352157400920987,0.0,0.0352157400920987
8c530d9757309bf8431ea318a58d365c,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8c1659ead001b0838745e68020d20eea,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9af09ef2bc056e041a767844a79e0140,45.0,1.0,0.0217250008136034,0.0,0.0,0.0,0.0217250008136034,0.0,0.0217250008136034
e0bf903ca55b5c0e5c6dc26c7e82cace,45.0,0.0,0.0279060173779726,0.0,0.0,0.0,0.0279060173779726,0.0,0.0279060173779726
3cf17f2439ff615316ece61640900d78,45.0,0.0,0.2616647006943822,0.0,0.0,0.0,0.2616647006943822,0.0,0.2616647006943822
b0b9f95feb3a7f3b40b44c47231ea0ef,45.0,0.0,0.0176236983388662,0.0,0.0,0.0,0.0176236983388662,0.0,0.0176236983388662
dcc98ab1fddd30cb264c7d9b05d07e0f,45.0,0.0,0.0746527388691902,0.0,0.0,0.0,0.0746527388691902,0.0,0.0746527388691902
d012a1909bb472a1bc2bf41a3dc734dc,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7c32c6c45eb5276772e56f5b82af401f,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8054c282e1377d4676441fb8637b023,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37802e42cee2235633f101597b433dc2,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61aa666f527d28997a0ace9b106b7d5a,45.0,1.0,0.0830116504803299,0.0,0.0,0.0,0.0830116504803299,0.0,0.0830116504803299
6438230b5aac13ba7d6763b71c5586d2,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7467ab701dffca6d363d099eb8428fa8,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c100f7fda32180d8404484cf0a7c4314,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c45fbd3e885fb62785afd3a65479ceba,45.0,0.0,0.1560037634335458,0.0,0.0,0.0,0.1560037634335458,0.0,0.1560037634335458
4cfd0bde6a4b0d1311b81edeace8a71f,45.0,1.0,0.0173210417851805,0.0,0.0887842620722949,0.0,0.1061053038574754,0.0,0.1061053038574754
a0cf606b255f08c139dbde5ee32a32c2,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab7657497d5dab2129a013befa95675a,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70f255ca27a9d7f784e8df8af2d6124b,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0ad79719db56d66f306907107b26023,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4b52906689c98a33bf87275c2ee26ce0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9c2260ba52f55b0f3557a2e1c013799a,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31e23f42fe1125b26652655925f503b1,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3b9cbaf7c3295079c7c55082d2a70361,45.0,0.0,0.014725923538208,0.0,0.0146760670468211,0.0,0.029401990585029097,0.0,0.029401990585029097
2178359e20056716a35b0e9830e23fd4,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389c0f888d32c11e50766bd818164779,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e68c36dd72819bea5b30bde795d8ab20,45.0,0.0,0.0032790660625323,0.0,0.0,0.0,0.0032790660625323,0.0,0.0032790660625323
49c1f63c7a287c56afca9387148474e4,45.0,1.0,0.006302427034825,0.0,0.005212090560235,0.0,0.01151451759506,0.0,0.01151451759506
97352c873f92663823ecc7d33bc40f0e,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2998796ddfff61bf6af49e0d312f802,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac915f4aaba1fc1e13d24f7336808835,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90ef2824d69a83ed54ea9b3f4e0dcd56,45.0,1.0,0.0136172780767083,0.0,0.0,0.0,0.0136172780767083,0.0,0.0136172780767083
a6c8842141d5e5af270f5c4005131ba9,45.0,0.0,0.1984169899951666,0.0,0.0823101057903841,0.0,0.2807270957855507,0.0,0.2807270957855507
b2ac490c3fc7868e0ce664b5d4431c3a,45.0,0.0,0.0037268283776938,0.0,0.0,0.0,0.0037268283776938,0.0,0.0037268283776938
b6072496375e00e1a694f5e611395c89,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1d97012dfe3b2a25fa21d2133cb51ff8,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2eb4daa516588752bcd21030f6feec3,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aa6b0c10a19aaffc56a08b0cc3405b47,45.0,1.0,0.0023754048161208,0.0,0.0,0.0,0.0023754048161208,0.0,0.0023754048161208
1f80de67ae062a15db48de224efdf242,45.0,1.0,0.0,0.0,0.0061299558728933,0.0,0.0061299558728933,0.0,0.0061299558728933
c3b2ee24118afd5fd5221819f4423b68,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5335589a7a357c73ec97ab5ef6464721,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26e881ffc24d9ba1e71c3b841e64c2ca,45.0,1.0,0.0004615680372808,0.0,0.0,0.0,0.0004615680372808,0.0,0.0004615680372808
1a99bbccfcff8c605f975e8a7a2f8b49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a520a62c1d4b9c16574d6ff16e3dd45c,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8e2bea9b1434acbac3234e0f5a26ebcc,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8843d4357b82f32d94a6fa610acf63dd,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bf7c4e535d2eb52908068d3e8cce1ec,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714eae0971c4ed2434d9920acca9943,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4c27ada8358e33831730b645c8401f6b,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
066b46b0aea22e1d82ffa5062aeb97bd,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49ce227ce9060add8e85717087187530,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4fc0b7753a83529452a8fc450db011ca,45.0,0.0,0.0045093283988535,0.0,0.0,0.0,0.0045093283988535,0.0,0.0045093283988535
70ae733accb0238695db07b312d6aea5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91ad13264781f731caef46f5f2e5e5b2,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1c9d5f827fd7f95cc35cf9fb63762da1,45.0,1.0,0.0,0.0,0.0018547200597822,0.0,0.0018547200597822,0.0,0.0018547200597822
37e5ee8701a9a9a3fe8b6ba20276a70f,45.0,0.0,0.0,0.0,0.0107395357917994,0.0,0.0107395357917994,0.0,0.0107395357917994
3e51e5dce2dfce95191db0494d91fe7f,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ed6f40cd264334540c7e2bb1056806af,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2ddca4582cd93a383d80a915376ec16,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d79f9782aaeb6dec4478d299359c1cb1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03cb8d53c4ebb81ddf69bd7b2f124723,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
