user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,AdRev_D7,IAPRev_D7,AdRev_D8,IAPRev_D8,AdRev_D9,IAPRev_D9,AdRev_D10,IAPRev_D10,AdRev_D11,IAPRev_D11,total_ad_revenue,total_iap_revenue,total_revenue
013205700fe6e8d9a363d872b0eb972e,45.0,1.0,0.2401436055079102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2401436055079102,0.0,0.2401436055079102
092db6a0ad4e07ede811406107eda0c0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0542136430740356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0542136430740356,0.0,0.0542136430740356
287a9094d1ef9e2722a0d7fa2b2583dd,45.0,0.0,0.1330753415822982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1330753415822982,0.0,0.1330753415822982
3ba69ae8bcdbee8c333b9e1f074ef802,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56602bd0001fd5a5e644a7bba9c298c9,45.0,0.0,0.058127075433731,0.0,0.2992879375815391,0.0,0.0,0.0,0.0394526459276676,0.0,0.1429939717054367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408523231744766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5807139538228511,0.0,0.5807139538228511
61586d895b1f5c6177befd0b2d5611d5,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64d4d59cf51c0aa5ee68306b58dec96e,45.0,0.0,0.0049999998882412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049999998882412,0.0,0.0049999998882412
77b8923f4fd9f5c7ffb63e2fb4296088,45.0,0.0,0.0295475106686353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295475106686353,0.0,0.0295475106686353
9a3b8b6859d4b1644a67437182903523,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e96302495fa3e4ea0468175febc4005,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
