user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,total_ad_revenue,total_iap_revenue,total_revenue
5d014b87737a9673cd6e4576dcab4d57,45.0,1.0,0.0,0.0,0.0099999997764825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999997764825,0.0,0.0099999997764825
bf02291cc30f82cfbd4e78b318a773ce,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4fdd7c020cdcd0b450a19f2180b17b0b,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765cc6fe57e7a0b8bb054534ee683d79,45.0,1.0,0.019671524874866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019671524874866,0.0,0.019671524874866
7805906b2c6aa6f4b5fe69c82a3f623c,45.0,0.0,0.0306149134412407,0.0,0.0,0.0,0.0106167029589414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412316164001821,0.0,0.0412316164001821
b18f8db83cc563f43558eff402d13811,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
febb513293a4a288793b3619e8d4e28a,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12705565bc7df5a68dd1916917777e6a,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9b1637e806ff73fc3b4b343fa1cc6381,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8a152b797180d9c587d5ae81f4e2765,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ad997e46cd64aa8935f89ab0aea32645,45.0,1.0,0.5137607380747795,0.0,0.1588397212326526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726004593074322,0.0,0.6726004593074322
b7395cb410efe13140d7d8da444038c9,45.0,0.0,0.0152042629197239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152042629197239,0.0,0.0152042629197239
