user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,AdRev_D7,IAPRev_D7,AdRev_D8,IAPRev_D8,total_ad_revenue,total_iap_revenue,total_revenue
f139875bc6f3e8b53c90e84a0b580979,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60fff467dbc71011c56d4c174e37f2cf,45.0,0.0,0.3687022104859352,0.0,0.1000000014901161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46870221197605133,0.0,0.46870221197605133
71a994b92e72371cb2d29903f911786a,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2c20603e79e5c7da6042128b6b6ba8f,45.0,1.0,0.2200097143650055,0.0,1.2282814905047417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4482912048697472,0.0,1.4482912048697472
62797f0779facd24281cda997f7ef094,45.0,1.0,1.0746142528951168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0746142528951168,0.0,1.0746142528951168
1599bd4ab39cf9654a5de0f75b91bec1,45.0,0.0,4.036056391894817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.036056391894817,0.0,4.036056391894817
1a8114043e3e06ac47ae86a8b245db53,45.0,1.0,0.372470673173666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372470673173666,0.0,0.372470673173666
5c2097e47da209f754e870d274d54526,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5c1106fc423d1124c7e2726caaa6768,45.0,1.0,0.0255002458579838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255002458579838,0.0,0.0255002458579838
0341d35d2e3a85559402076d6bcea266,45.0,0.0,0.0200163312256336,0.0,0.0,0.0,0.1387893110513687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588056422770023,0.0,0.1588056422770023
93db0cd113a3711444cd2db4aeb1ae15,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4516b24de589934fd2ebca7a51ff6eb,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09b97b3b47fe9df8cacc4bbf960a748a,45.0,0.0,0.0775961205363273,0.0,0.0701445210725069,0.0,0.0714981639757752,0.0,0.0,0.0,0.0,0.0,0.0937883947044611,0.0,0.0288232676684856,0.0,0.0,0.0,0.0,0.0,0.3418504679575561,0.0,0.3418504679575561
1408f77303c213e3edba5f2a58f3917f,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2a94d9785b1803a85602f07f11aa87c5,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a76a2f0fa0cd5bf66d740967223c8df,45.0,0.0,0.1331118494272232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331118494272232,0.0,0.1331118494272232
f75d81621e84a23b11576c62c0300abd,45.0,0.0,1.0607207715511322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0607207715511322,0.0,1.0607207715511322
27111f0e31a9d557546412f664f40b42,45.0,0.0,0.0526065304875373,0.0,0.4693358168005943,1.71741,0.0870946533977985,0.0,0.0,0.0,0.2636002842336893,0.0,0.0,0.0,0.0,0.0,0.0112035926431417,0.0,0.0771661372855305,0.0,0.9610070148482917,1.71741,2.678417014848292
9976ac4bfed3709519743bef4b70b1f6,45.0,1.0,0.5315671339631081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315671339631081,0.0,0.5315671339631081
a158cd9579b8779de6f666c8e6bfda8e,45.0,0.0,0.0,0.0,0.0,0.0,0.3690580278635025,0.0,0.0643004830926656,0.0,0.1491504395380616,0.0,0.0745637123472988,0.0,0.0,0.0,0.0208591911941766,0.0,0.0,0.0,0.677931854035705,0.0,0.677931854035705
9e0cd7f0ed0465d4f794499e67317eb2,45.0,1.0,0.7939290106296539,0.0,0.6646453142166138,0.0,0.2634909451007843,0.0,0.1490033864974975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8710686564445496,0.0,1.8710686564445496
1494e9da7f6d2a13b964f79b9289e4f5,45.0,1.0,0.31514822691679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31514822691679,0.0,0.31514822691679
f14640b6e9205ebfcce6a34f0fade816,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bcb0794659b34e688f439be3c2a15dd,45.0,1.0,0.5693309456110001,0.0,0.0,0.0,0.1643260791897773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7336570248007773,0.0,0.7336570248007773
3d83d5abbcd42498c24d3191de7fe421,45.0,0.0,1.588445235043764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.588445235043764,0.0,1.588445235043764
53fe1dab304e3829964e7297ed84c6f9,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7e73e6b6d47fab945a5facb3083f4ae7,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893dc7f4657271854b29882ca8e1644a,45.0,0.0,0.9103167355060576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9103167355060576,0.0,0.9103167355060576
56ad5123441a534fff97e716f1b4fb10,45.0,1.0,1.1069567501544952,0.0,0.3444629609584808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451419711112976,0.0,1.451419711112976
f2ba7019d1380f6289b085665c687bfb,45.0,0.0,1.9211821630597117,0.0,0.4045717194676399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3257538825273514,0.0,2.3257538825273514
11b64bee85da90ad6825996399a0faaf,45.0,0.0,0.0180715098977088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180715098977088,0.0,0.0180715098977088
4c645cf22c047dcfe5ff5b4c014f1ffe,45.0,1.0,0.0600907977204769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0600907977204769,0.0,0.0600907977204769
66f5346e861eb5360903a521ee3d9b02,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45292b34e76a1d33be89df22e893eadf,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca4c7436d91a9572b4ab8579ea6f7821,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208dab83721f2bfcda312abbbac866f3,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b893cd5270c60f7e77964eb209d9a510,45.0,0.0,0.1986480988562107,0.0,0.0253394395112991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22398753836750981,0.0,0.22398753836750981
cccb3d2b86c7baaaf0facbd815a95639,45.0,1.0,1.7811397314071655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7811397314071655,0.0,1.7811397314071655
