user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,AdRev_D7,IAPRev_D7,AdRev_D8,IAPRev_D8,AdRev_D9,IAPRev_D9,AdRev_D10,IAPRev_D10,AdRev_D11,IAPRev_D11,AdRev_D12,IAPRev_D12,AdRev_D13,IAPRev_D13,total_ad_revenue,total_iap_revenue,total_revenue
045af14d0c1554e7f04f3272091272aa,44.0,0.0,0.2104288609698414,0.0,0.1361955986358225,0.0,0.2119459216482937,0.0,0.1022663109470158,0.0,0.0482144755078479,0.0,0.0085668959654867,0.0,0.1220092115690931,0.0,0.0129016956780105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8525289709214114,0.0,0.8525289709214114
064426435cd9079b9f649397f6050e70,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0ac0f9513d1d3a8842e4bd9bea372c1b,44.0,0.0,2.7462579011917114,0.0,0.2606853395700454,0.0,0.7360408678650856,0.0,0.1600241661071777,0.0,0.1271430999040603,0.0,0.0654254928231239,0.0,0.1119555421173572,0.0,0.3868737109005451,0.0,0.1518723964691162,0.0,0.2008010409772396,0.0,0.1245944201946258,0.0,0.0,0.0,0.0477786138653755,0.0,0.0,0.0,5.119452591985464,0.0,5.119452591985464
0f8c951c940ca78f77ed14973223f6fd,44.0,0.0,0.0924414172768592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0924414172768592,0.0,0.0924414172768592
150f8946ec64826a8695e65724818a01,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154f493f9f742b159763fd7e1bb199dd,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185f144418d7d3f8eb4979613370c32b,44.0,0.0,0.0323181189596653,0.0,0.0,0.0,0.0141284894198179,0.0,0.0,0.0,0.018873767927289,0.0,0.0245009204372763,0.0,0.0,0.0,0.0,0.0,0.0331582352519035,0.0,0.0,0.0,0.0113165779039263,0.0,0.0864422633312642,0.0,0.030818710103631,0.0,0.0477819945663213,0.0,0.2993390779010948,0.0,0.2993390779010948
1ce9f3cf56efca10a7d5fa6b956dc882,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1d3819dc74e78783446ccbd9e44303c6,44.0,0.0,2.5371308773756027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5371308773756027,0.0,2.5371308773756027
32e92247b806870edc7096dc3237ff7f,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32eaba7d49b3fa0da93842240d97f06e,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3b77554516fbb350aef45b3a318e92aa,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3f3384cb85b67fb58d388d6a31fbcb8e,44.0,0.0,0.0335403964854776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335403964854776,0.0,0.0335403964854776
491f896ce09c6a077df7632b13ceb3e8,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4a56dcf4e516281759b79fea2dd7a950,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4e481b43af1e2cb8178e6fa3869e3069,44.0,1.0,0.3551446124911308,0.0,0.4671200513839721,0.0,0.0575109384953975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8797756023705003,0.0,0.8797756023705003
770661680fa70b62fa53efab5bff7849,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98fffcba2de23627b95b245610dc2071,44.0,0.0,0.0342805683612823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0342805683612823,0.0,0.0342805683612823
9aa1ab2ca48bc16218f53e6775b0a6ea,44.0,0.0,1.2817325219511986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2817325219511986,0.0,1.2817325219511986
9e115c14f8324d495afa3d823c0c847c,44.0,0.0,0.0787805467844009,0.0,0.199219373986125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2779999207705259,0.0,0.2779999207705259
ae135c9b3684abcea543a979c6bf9ab7,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021292598685249,0.0,0.0383451225061435,0.0,0.0118916064675431,0.0,0.0350332861999049,0.0,0.0434584462782368,0.0,0.1308577213203532,0.0,0.1308577213203532
b1c454d6f3882536d8b5c0eb451536f5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bd39fd27d2b5383fe291e98ff7b4f1d3,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c3431c53c3f3c35ad293f247410cf012,44.0,1.0,0.0027688320260494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027688320260494,0.0,0.0027688320260494
e1532d6cbd25a0cb4b71e69d7bd7da96,44.0,1.0,0.0526520437560975,0.0,0.018072580685839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226208553649485,0.0,0.0,0.0,0.0,0.0,0.0171242002397775,0.0,0.0060561299324035,0.0,0.0425090328790247,0.0,0.0,0.0,0.0147126598385511,0.0,0.0,0.0,0.1737475026966418,0.0,0.1737475026966418
