user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
132bdf3022779925b0461035ab71b84d,38,1,HEX (GA) - US #hybridROAS,cpc,United States,,Android 14
1ab4cdb1d2d6486b8ec8e7d5ceb8531e,,,,organic,Belgium,Google,Android 14
2c29ef87801a69894e4ddea49d7ebb84,,,,organic,Indonesia,Google,Android 14
2e10766fc7ec46c7ce06828169c3faf3,38,1,,organic,Canada,,Android 14
309283c8391ed2249426831de065ad89,38,3,,organic,Uzbekistan,,Android 14
37ae13f590f41b3bf2f84712717b9e1d,38,0,HEX (GA) - Globe #adROAS,cpc,Brazil,,Android 13
3de5d3d157f194b6bc1661ca61e81241,40,0,,organic,Spain,,Android 14
467fecf65c9224ecfd3158085d724148,40,3,,organic,Bulgaria,,Android 13
4af0779cfd9c3917094e7bfe8b456526,38,1,(direct),(none),United Kingdom,,Android 14
5b984fb876910080e4ecd55709d7a230,40,1,HEX (GA) - Globe #adROAS,cpc,Taiwan,,Android 14
6480880e457aceacb05083a84e6122df,40,0,,organic,Chile,Google,Android 14
72d0d80efe02e7772aafb8b88bd10c06,,,,organic,Hong Kong,,Android 15
76161cd6757eb72629fb44dd0f69644c,40,0,,organic,Philippines,Google,Android 14
807e6c70353befd0bfa40230c63ce37b,40,0,,organic,Russia,,Android 14
849258e85bcc502dc3dbbac7f3481013,,,HEX (GA) - Globe #adROAS,cpc,Ukraine,,Android 12
8f5ed0b4c2a4392793a9ef1a735e414e,38,0,,organic,Indonesia,Google,Android 14
9e1cfd52c79caa5147d238092a29dfaa,40,0,,organic,Germany,,Android 14
a19a4fc771ad403daef98f91f9faa15d,40,3,,organic,Japan,,Android 14
a9264d7c5db42082dafa29323858b006,40,3,,organic,New Zealand,Google,Android 14
af2cadb39bf8a58fe9491a49d0cafb9e,38,0,,organic,Czechia,Google,Android 14
d4f8a1ebacded786b4137665a78136bb,40,0,,organic,Slovakia,,Android 14
da64fbd4323b7068bdbdf38e7bcec3c9,40,3,,organic,Italy,Google,Android 14
dcaa46a87291eaca87c2dabc3374ee06,38,1,,organic,Canada,,Android 14
dee4ba8bf979678a5c3b1f327b6d96af,40,3,HEX (GA) - Globe #adROAS,cpc,Japan,,Android 13
eadaca003d8f76a5509506602b15b29f,38,2,HEX (GA) - Globe #adROAS,cpc,Australia,,Android 14
eaf70e27bc844355c4d2ffcf012522ea,40,3,,organic,Russia,,Android 11
ed3a1adbb64d9ced3d883d65ff8df207,38,2,HEX (GA) - Globe #adROAS,cpc,Indonesia,,Android 14
f92445d1b4fbcce95949533e08577ee5,40,2,(direct),(none),Germany,,Android 13
faefaf10c68c7fe2df64390d2c2e8ee7,38,2,,organic,United States,Google,Android 13
fbf449d8c4e285b4174d9ac46ae30c33,40,3,,organic,Netherlands,,Android 14
fd2da3b8fc7c51cbacf1d15ad5150ffa,,,,organic,China,,Android 15
09534e583b8f943ba64b23a43a9c735f,,,HEX (GA) - Globe #adROAS,cpc,Türkiye,OALE,Android 12
70d5c80a3110b998b31481ab3db275ea,40,2,(direct),(none),Netherlands,Nokia,Android 12
dede3aeb600021df8e66a6622fb58530,40,3,,organic,Austria,Nokia,Android 12
8fd918551e6991841ce0952d2a4a6604,,,,organic,Philippines,Tecno,Android 12
afa43085c921f6d1c3d5ed92e10fb43d,40,2,,organic,United Kingdom,Tecno,Android 13
daa252e62be2b60e0e152e4aec9a46dc,,,,organic,Russia,Tecno,Android 13
f6f9b1e792f7f3bf41039ea93b9c084c,,,,organic,Ukraine,Tecno,Android 13
aeb9ba056dda7ed615d2e9a6c3d8cf4b,38,1,HEX (GA) - T1 #hybridROAS,cpc,Russia,Oukitel,Android 11
6973ae896188abc672447e1603e278a1,38,1,HEX (GA) - T1 #hybridROAS,cpc,Ukraine,Tecno,Android 14
98fa04a7ee5a01e8ccfb4932b630f65f,40,3,,organic,Germany,Nokia,Android 13
bb9c285ed966e4ea187a762e0a02142c,40,1,,organic,Türkiye,Tecno,Android 13
ec315de9d6c4a2230117999740debf1c,40,1,,organic,Côte d’Ivoire,Tecno,Android 13
05ab3505d18d3f72da028beed5da7ce7,,,HEX (GA) - Globe #adROAS,cpc,Russia,Tecno,Android 13
2e151f182753b3cc56be2fd00aa4d65a,40,0,,organic,Côte d’Ivoire,Tecno,Android 13
3d0cc3a60004e2944c4242ef0b591e0b,40,3,,organic,Russia,Tecno,Android 13
9a4e0e4f3c26cf3350728d7af9d4225c,40,1,(direct),(none),Thailand,Tecno,Android 13
9bd78cec958a31a5e014e9cf1c66aa13,40,3,HEX (GA) - Globe #adROAS,cpc,Russia,Tecno,Android 13
d6d08d4929dfd5e21995dcd1ba2e3e81,40,0,,organic,Russia,Tecno,Android 13
333f59cb41a0be8a36e174b510e19865,38,4,,organic,Russia,Tecno,Android 14
49c2ecd47dc6e8250244858dec3f4c47,40,2,,organic,Russia,Tecno,Android 14
c8dc2730489d0a297bb2b99d8712132a,40,0,,organic,Russia,Tecno,Android 14
fe7e03475d5e7e4418e63cae22f82833,38,0,,organic,Russia,Tecno,Android 14
9b8690e0ec5c72ab44ecbaba636b6be7,40,3,,organic,Ukraine,DOOGEE,Android 12
06219409e430c5676c0dbb33a7279c04,40,0,,organic,Poland,Nokia,Android 14
524e5497af5d417fbc0345e1bb8df8f9,40,1,,organic,Bangladesh,Vivo,Android 11
9042750de7228b44022bbdf1f76fa14b,40,0,HEX (GA) - T1 #hybridROAS,cpc,Russia,Vivo,Android 11
1841db83e1e9c949336382ff94d5e62c,,,,organic,Indonesia,Vivo,Android 10
1d94e20e82934c6c8216a0f9755abb39,40,1,,organic,Russia,Vivo,Android 12
1230b92646bb50a840b10c63d6f30fce,38,4,,organic,Indonesia,Advan,Android 10
7f5b94f40db14d18130b23801d66b778,38,0,HEX (GA) - Globe #adROAS,cpc,Mexico,ZTE,Android 13
c3d19ad9b26543bbe1e0b5b191356932,40,3,,cpc,Germany,ZTE,Android 11
199abe83adcd8f9b361ef38840d1dcbb,38,3,,cpc,Germany,ZTE,Android 11
0a31a17bfb2b517dd689a1240424b250,40,1,HEX (GA) - Globe #adROAS,cpc,Ukraine,ZTE,Android 12
f8fef6670e666a7807c5dee3fc74e08c,40,1,(direct),(none),Italy,Tecno,Android 12
5fdbcfd3e0fd7cffa26d4c71097b5d1f,38,0,,organic,Russia,Tecno,Android 13
d704083300cb80b6e651753708bb892c,40,1,(direct),(none),Russia,Tecno,Android 13
66dbf0963d5da5201f7ef73d5f147d54,40,2,,organic,Russia,Tecno,Android 13
88c246b14bfc6775ebf540dc6dc411b3,40,1,,organic,Germany,Gionee,Android 14
1a88ec445987948f969a506f7f581374,40,3,,organic,Türkiye,General Mobile,Android 14
d871b4561977f9d0874004d31006d7e6,38,3,(direct),(none),Philippines,LG,Android 6.0.1
b417eb5b24fe24d7e3b4b600049447ac,,,HEX (GA) - Globe #adROAS,cpc,Ukraine,Tecno,Android 13
83cf6b17fefbb75d033b32140aeb60ac,38,3,,organic,Russia,Tecno,Android 11
b23a2476310d6e7b3ed5eb95e16fac0d,,,,organic,Russia,Tecno,Android 11
2319ee4dcde97f37ef6345071004e5dd,40,1,,organic,Russia,Tecno,Android 12
5c88ed8e238613a2ffc05530947150a0,40,0,,organic,Russia,Tecno,Android 12
2a25d595c07a16fea833d2ae0a65feab,40,1,,organic,Russia,Tecno,Android 13
b50cf64b7767b5c6ff87bbc86d48c90a,,,,organic,Russia,Tecno,Android 13
d524798692e98abd7582dfb32227f3c3,38,0,,organic,Russia,Tecno,Android 13
6d36662ac7f68bccd8b5a55205bd45ce,,,,organic,Russia,Tecno,Android 12
22448eeba5a2bbeb8a7e25a85d87e44e,40,1,,organic,Russia,Tecno,Android 13
2d093a53a38cf6c8e59819a5d03b63fc,38,0,,organic,Russia,Tecno,Android 13
57ce874ad594eb01c13bd608e558b01c,40,2,(direct),(none),Netherlands,Tecno,Android 14
411408de5e5422ba908d5aaf729014e2,38,4,(direct),(none),Russia,Tecno,Android 14
822f7bf506e97cb517b4faf0989c3d2a,38,3,,organic,Russia,Tecno,Android 14
443177a130d23588d022b737c6f4b9ad,38,3,(direct),(none),Canada,Umidigi,Android 13
bb4374a8c4b98cb7f3455a753298da1d,40,3,,organic,Germany,DOOGEE,Android 13
3e457965b7e3b52fc762fd9d74ee75a6,,,,organic,Russia,Oukitel,Android 12
066e868cffa99f62ba05339f29d098ec,38,1,HEX (GA) - Globe #adROAS,cpc,Indonesia,Infinix,Android 11
86BE9F8928FB4D95B38173CCCA4D9FAD,,,(direct),(none),Thailand,Apple,iOS 17.6.1
6068ffca203aca6db45d3181857b35a9,40,1,,organic,Russia,TCL,Android 12
3b43712007c563313c1ef1dd8ff03e58,38,0,,organic,Philippines,itel,Android 13
57c672928ef074c9e557d56a90dad336,38,4,,organic,Ukraine,ZTE,Android 11
2f9f0032c048eb48aa1c1456bfeb7dbb,40,0,HEX (GA) - Globe #adROAS,cpc,Japan,Fujitsu,Android 13
4e468f75af8eef148955a3ae524c153e,40,1,,cpc,Netherlands,Sony,Android 11
6c0f4b8ded9f0552f4477e90ce414a55,38,4,HEX (GA) - Globe #adROAS,cpc,Japan,Kyocera,Android 11
6aeaed299e41ff75f491329f6a36aa22,40,0,(direct),(none),Portugal,Xiaomi,Android 10
c08cb29c243f08a7b0662fdcc15f7875,40,1,,organic,Russia,Xiaomi,Android 11
31d9d42762cd0595226a4eacaeb5fc2a,40,1,,organic,India,itel,Android 13
b3cb30152fba35b98a68659ce9cb2f62,,,HEX (GA) - Globe #adROAS,cpc,Japan,Samsung,Android 13
96dc478c31d0d238e62ffc72d14ce332,40,0,,organic,Japan,Samsung,Android 10
f0ef9c0459d24a825107b5c20e0cf2f7,,,,organic,Japan,Samsung,Android 10
93dc14e571cecc8c698755a2125dd30a,40,2,HEX (GA) - Globe #adROAS,cpc,Japan,Sharp,Android 11
4463a208eead417affa98be49eca2816,,,HEX (GA) - Globe #adROAS,cpc,Japan,Sony,Android 12
f270e7621c178dd527d8b0d13ed65cfd,40,3,,organic,Vietnam,TCL,Android 13
0e7989cd5df651c8e88fb7dad8934d60,40,3,,organic,India,Vivo,Android 12
c31aad69ad7c01b751614095de4fc5fe,38,2,HEX (GA) - Globe #adROAS,cpc,Thailand,Vivo,Android 13
cde3a454e9676c7de7ae84428468f683,,,,organic,Netherlands,Vivo,Android 13
82cc11e40080c0615b7465b3c18342bc,38,3,(direct),(none),Indonesia,Vivo,Android 11
81b3ceed2a5d66d3909d8c219bcf9beb,40,1,(direct),(none),India,Vivo,Android 13
4c395af19fd0bdac463458de0d8f3cd0,40,1,,organic,Russia,Vivo,Android 13
9c7345ac3d458b47ecb6a28bc7ebe3f4,40,1,,organic,Czechia,Vivo,Android 13
871fcc6a6dac4e3f39f1468a8218abd1,38,2,,organic,Indonesia,Vivo,Android 12
790e03485bca7e6c86623b1c30294b63,40,2,HEX (GA) - Globe #adROAS,cpc,Philippines,Vivo,Android 12
852a68102d3d085a6ac195ed0c0939bb,38,4,HEX (GA) - Globe #adROAS,cpc,Philippines,Vivo,Android 12
8763c05a9c235cad4262969d868239f2,40,2,,organic,Russia,Vivo,Android 14
ec3a8a781c49bec43d71789c55b1a57a,40,1,HEX (GA) - Globe #adROAS,cpc,Indonesia,Vivo,Android 14
19aa3f53d99af8dd3fcdc73cfe7ab753,40,2,,organic,Spain,Vivo,Android 14
35f538841718ac4ae9420b717b5d1bf3,40,1,HEX (GA) - T1 #hybridROAS,cpc,Spain,Vivo,Android 14
19bb5c4957a1209371f71eb9200cc328,38,0,HEX (GA) - T1 #hybridROAS,cpc,Spain,Vivo,Android 13
3d0db82dc6ac9163342e3858aeec4569,38,3,,organic,Myanmar (Burma),Vivo,Android 14
cf661ee6cd6f2c81aa897faae33cd343,40,0,,organic,India,Vivo,Android 14
086f5018b66956025b5e8c2f3ed1cf07,40,1,HEX (GA) - Globe #adROAS,cpc,Pakistan,Vivo,Android 14
09eb8c387dc0a68f4abfacb80c479d60,40,1,,organic,Czechia,Infinix,Android 13
aa7bea5c9dd2fa76ac4f657eb4b2d609,40,1,,organic,Philippines,Infinix,Android 13
1d08e45d4d21af8116dbe3b697559289,38,3,(direct),(none),Indonesia,Infinix,Android 12
32f1272d86128512f9989b0aacbb59a4,40,1,,organic,Russia,Infinix,Android 12
92eb8bfb58d606602ffeb25f6f257e4e,38,4,,organic,Russia,Infinix,Android 12
c40cbe77b50bb55f99427d128e585759,,,,organic,Russia,Infinix,Android 12
cc11f759bfe4358140b612d6a68c5ad6,38,0,,organic,Russia,Infinix,Android 14
809c86e121e03bc1ac1d6e012f36ed92,38,4,,organic,Russia,Infinix,Android 12
b43866da4a2b2623f100348585495a5c,40,3,HEX (GA) - T1 #hybridROAS,cpc,Poland,Infinix,Android 13
9946c44c5ff0237c0d17030ffa9b3d3d,38,0,HEX (GA) - Globe #adROAS,cpc,Pakistan,Infinix,Android 10
a19535f3858d8beb95288016dfc35601,40,3,(direct),(none),Pakistan,Infinix,Android 13
9f355d53ff36270c4ec2da77f3121219,38,1,,organic,Philippines,Infinix,Android 13
a71a42efa2a51f4111f05c0312d07c2c,40,1,,organic,Ireland,Infinix,Android 14
94918c3766ada4d96e3b55dcd1af60ce,40,0,(direct),(none),Russia,Infinix,Android 14
839991dd7142297846a9a7e552a5a950,40,3,HEX (GA) - Globe #adROAS,cpc,Kazakhstan,Infinix,Android 11
b1ecc4bb3c34c28567056c606ef56b9e,40,0,HEX (GA) - Globe #adROAS,cpc,Japan,Xiaomi,Android 14
416555608f2562427ccedaa3c0f9ca10,,,,organic,Japan,Xiaomi,Android 14
89cdad97c9d1cdb6eb53d8e430c9531e,,,,organic,Russia,itel,Android 12
4d32055d7caea79de795fd45ca8d725e,40,2,,organic,United States,BLU,Android 12
49815ade7fb71550b6005f703bfb67d3,40,3,,organic,Czechia,OnePlus,Android 11
cb55f34c00d02ebfd00af358efca4ba8,38,0,,organic,United States,OnePlus,Android 11
08afd6e56f346f15ec08a52c32d969e1,40,2,,organic,United Kingdom,OnePlus,Android 11
18dc9fbf42b21517a775f123ff859c43,40,3,,cpc,Germany,OnePlus,Android 13
40cf6e78bb656ab7d35ffd988aac72fd,40,0,(direct),(none),United Kingdom,OnePlus,Android 11
4fbafdba08ddf4e5b8febd83611a97f2,40,0,,organic,Denmark,OnePlus,Android 13
77abd536428a71f84f05f133096c71a0,40,3,,organic,Germany,OnePlus,Android 13
