user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
01758f254bed08952702d579d3492c56,45,1,,organic,Australia,,Android 14
094fc086ba5ee363982a00b3cfebf6d7,45,0,,organic,Canada,,Android 14
0e1c7da3d1e393e030d356592970acea,,,,organic,Germany,Google,Android 14
14a66615d8c3b2e239f264dd10feeaa9,45,1,HEX (GA) - T1 #hybridROAS,cpc,United States,,Android 13
279a5afadf111f7edaeb8fd558dc832f,45,1,HEX (GA) - Globe #adROAS,cpc,Peru,,Android 14
56e0cba7ec8841f79876c920f5647e75,45,1,(direct),(none),Russia,,Android 9
59b07cf327b5e5602000d626824581ac,45,0,,organic,Russia,,Android 14
633bde7a9bf4309386d99f778d9c9328,45,1,HEX (GA) - Globe #adROAS,cpc,Romania,,Android 14
68c39d3226a691e7282a956518b20c5b,,,,organic,Canada,,Android 13
68c47649f96f73e0fd5ad14560f7be47,45,1,,organic,Russia,,Android 15
6ab4b68d13f4972dcba8c5648a098d4f,,,,organic,India,Google,Android 14
9221aca7c78a2316a0202fddc91aec15,,,(direct),(none),United States,Google,Android 13
a73e50b11557ae37717fe61b1e78c828,45,1,HEX (GA) - T1 #hybridROAS,cpc,Canada,,Android 14
aaba8b0bedd8e1b80daa0a0c3089ce6d,45,0,,organic,United States,Google,Android 9
af2c4232b2095b2ea7d8692f8f1c08db,45,1,HEX (GA) - T1 #hybridROAS,cpc,Japan,,Android 15
be26f615ba698c243a35240400a58bd3,45,0,HEX (GA) - Globe #adROAS,cpc,France,,Android 12
c047696beba0616df6929ba7c8ac4ea2,45,1,HEX (GA) - Globe #adROAS,cpc,Ukraine,,Android 14
c5f57b65ca065efbb6d0d1745c83d468,45,1,,organic,Türkiye,,Android 14
c664a7d269919d8c29a6c7118c8d9e97,45,0,HEX (GA) - Globe #adROAS,cpc,Germany,,Android 13
d5ca4ec8e9281eec5a04938305c23d24,45,0,HEX (GA) - Globe #adROAS,cpc,Canada,,Android 14
e2649ce1d8be4d8a2a145ff9df817c45,45,0,HEX (GA) - T1 #hybridROAS,cpc,Japan,,Android 14
f338f11866de472421f7b47956186462,45,0,,organic,United States,,Android 14
5bf3101087851d7468c7cab254998d23,45,1,(direct),(none),Indonesia,Vivo,Android 8.1.0
95e7832b0128b64edc935792468468ee,,,(direct),(none),Philippines,Vivo,Android 9
a5720a7bb337d2c36022bd6b327e8d74,45,1,,organic,Philippines,Vivo,Android 11
d1a3ac08d1b3ac560a31c294070fc51f,45,0,HEX (GA) - Globe #adROAS,cpc,Philippines,Vivo,Android 12
56f3bf71e127d2c959b17261593cbfd4,45,0,HEX (GA) - Globe #adROAS,cpc,Belarus,Xiaomi,Android 12
51f807fb30a71218c44539f0cc915ebb,45,1,,organic,Philippines,Xiaomi,Android 13
81228a99ff77a7112a60f5a19eb8492f,45,0,,organic,Russia,Xiaomi,Android 13
e83f60168c35034ac64f8ba7f64cfc9d,45,1,HEX (GA) - Globe #adROAS,cpc,Austria,Xiaomi,Android 11
0ad8801f4c87efb1de79a8b74bd08922,45,1,,organic,Germany,Xiaomi,Android 13
cdc4d768c93ba80fd3575c07aa41740f,,,,organic,United States,Xiaomi,Android 14
d4bf42f15397595f41fa16702079de33,45,1,HEX (GA) - Globe #adROAS,cpc,Ukraine,Xiaomi,Android 14
0c8b393e0cff0107e6789b6465e6fe59,45,1,HEX (GA) - Globe #adROAS,cpc,Ukraine,POCO,Android 13
1e27c734aeb0db7f34e014073a0830b6,45,0,,organic,Italy,Xiaomi,Android 14
afbcec37a9a08b4e4a38b8008a3058d1,45,0,,organic,Russia,Xiaomi,Android 13
fdcc0330d5aec0ac0eac7695ab7d160b,45,0,,organic,Spain,Xiaomi,Android 13
4197158ca0e2985dc1e5af99d6ef5183,45,0,,organic,Russia,POCO,Android 14
c457295b283544f44c16d5fdf26b5924,45,0,HEX (GA) - Globe #adROAS,cpc,Uzbekistan,POCO,Android 14
0654bcd76853da5cdcfc831d8fa84ab5,45,0,,organic,France,Xiaomi,Android 11
b9c99551ac9ee75c858b8fd1ffd67661,45,0,,organic,Russia,Xiaomi,Android 13
e6ac76a3fe5cf4cc53615be6d79d4720,,,(direct),(none),Uzbekistan,Xiaomi,Android 13
942e43ea4def25daa064c521fc726c44,45,0,HEX (GA) - T1 #hybridROAS,cpc,France,Xiaomi,Android 13
14b2efcf2d30767192d9c0378d703686,45,0,HEX (GA) - Globe #adROAS,cpc,South Africa,Xiaomi,Android 11
081c41fbf6efb380d0b9036c2d765cad,45,1,,organic,Germany,Xiaomi,Android 13
2af7bf69512a26f575a71a4654f0f7f2,45,0,,organic,Germany,Xiaomi,Android 13
6e89799851ee219f97e5a6fa7cea9cbb,45,1,,cpc,Italy,Xiaomi,Android 13
92168494aeddd10ec860af892f172c63,45,0,,cpc,Bulgaria,Xiaomi,Android 13
a41f673a0dd601318e0bac6245139539,45,0,HEX (GA) - Globe #adROAS,cpc,Spain,Xiaomi,Android 13
e5bfa38e842b4a5fc2bdb3829edc59da,45,1,,organic,Italy,Xiaomi,Android 13
2aa4afcc1161fcabbd9ac42b3745927c,45,0,,organic,Kazakhstan,Xiaomi,Android 13
32ce5abcd5c3056dc4415f10f3310968,45,1,HEX (GA) - Globe #adROAS,cpc,Türkiye,Xiaomi,Android 13
dd6ca7e21d67edbfda35fa6ee082db13,45,0,HEX (GA) - Globe #adROAS,cpc,Ukraine,Xiaomi,Android 13
fa39f3ce02813a0c27f6393e28ee35e1,45,1,HEX (GA) - Globe #adROAS,cpc,Spain,Xiaomi,Android 13
6daf907c7209db9464e5a0e546c07a93,45,0,,organic,India,POCO,Android 13
1da33b7d98384d7b1ac55f25d239faf8,45,0,(direct),(none),China,Xiaomi,Android 12
731584080db0199c303de67b382fc5f4,45,1,(direct),(none),China,Xiaomi,Android 11
8794647df04f072854af06a7fca7df18,45,0,HEX (GA) - Globe #adROAS,cpc,Brazil,Xiaomi,Android 13
1ed54dc4cc3a2601b21ef1fd58f62479,45,1,,organic,Peru,Xiaomi,Android 13
0f482e2167889d519f2bb3640c09aaf7,45,1,HEX (GA) - Globe #adROAS,cpc,Taiwan,Xiaomi,Android 13
4ddb7d21759e1af5572e37cb08d50b92,45,1,HEX (GA) - Globe #adROAS,cpc,Brazil,Xiaomi,Android 13
