user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
098ec1c160be76fc33a50f4e7fdfe509,46,1,,organic,Netherlands,,Android 14
3a22552fc7bc5c9588599041f0353466,46,0,,organic,Russia,,Android 14
473f1a616aa23efd69d3acd5564511cd,46,1,(direct),(none),Taiwan,,Android 15
6cde2891de57374fc0ec4800e48f5173,46,1,HEX (GA) - T1 #adROAS,cpc,Canada,,Android 14
770208dac9e3db75049830e468887f31,46,1,,organic,France,,Android 14
87af06746b05725a03f997af089e8258,46,1,,organic,Russia,,Android 14
9f22008afcc805e06debe837b9b3264b,46,0,HEX (GA) - Globe #adROAS,cpc,Saudi Arabia,,Android 12
ae58db72518f408b7842ce3c7571cb55,46,0,(direct),(none),United States,,Android 13
bf99a12ecb2e52e8656bcef9b7c4d143,46,0,HEX (GA) - T1 #adROAS,cpc,United States,,Android 13
e4cf96e2c961efcc0395491923fff739,46,1,(direct),(none),Philippines,,Android 15
e6370dea2a4ac432c1abb12aedaa6364,,,,cpc,Ukraine,,Android 13
1eac6ee73422896befe7b0eacae5ff4e,46,1,HEX (GA) - Globe #adROAS,cpc,Ukraine,Meizu,Android 7.1.2
07efdb9809ec9a70fb5d469650d222f7,46,0,HEX (GA) - Globe #adROAS,cpc,Thailand,Vivo,Android 11
728a842b603adbc3a00d576a42c136ae,46,0,(direct),(none),Indonesia,Vivo,Android 12
bb27f84d805838499b528ee63d7b6137,46,1,(direct),(none),Vietnam,Vivo,Android 12
29a1e1f01916f08266816bb2b068c70f,46,0,,organic,Brazil,POCO,Android 13
17df9f56cc68c9a12c5e2cfbcda78d70,46,0,(direct),(none),Croatia,Xiaomi,Android 14
24cddfb64b4f215cde67da13c8998f68,46,0,,organic,Spain,Xiaomi,Android 14
b38593e5dce59493d3ecde3f3e2eccae,46,0,(direct),(none),Germany,Xiaomi,Android 14
43bde765808957d6b73f84277e1a3a00,46,0,HEX (GA) - Globe #adROAS,cpc,Russia,Xiaomi,Android 13
465ed0267df940269bd294c98985e09e,46,1,(direct),(none),Bulgaria,Xiaomi,Android 14
94e9e92504977f430fa4f3e1dce25250,46,0,(direct),(none),Spain,Xiaomi,Android 12
b1279dc72008d2bbd0edf1ef061295a6,46,1,(direct),(none),Ukraine,Xiaomi,Android 14
e335d2e755edb68225eb6428873f6b09,46,0,,organic,Russia,POCO,Android 12
d8f00a93082b92d125b70345394267a8,46,0,HEX (GA) - Globe #adROAS,cpc,Singapore,POCO,Android 14
d2cb153a35f5e8b258ee0f9b2b9e0c44,46,1,,organic,Germany,Xiaomi,Android 13
ac749e6259f2805b7106e56003f1b8cc,46,0,,organic,Russia,Xiaomi,Android 11
2d2c0b0eb5d791a24b8ba93904fd6494,,,,organic,Iran,Xiaomi,Android 13
443ead79028aac618077054c14e1c784,46,1,(direct),(none),Morocco,Xiaomi,Android 13
