user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
01fcd55fefbef1e10db6040675289372,,,,organic,Russia,,Android 13
0bef0b59d227d5fbd34a1269904edee4,,,HEX (GA) - Globe #adROAS,cpc,Ukraine,,Android 8.1.0
0e1ccde390b1c872353ce4d31316d7f9,,,,organic,Czechia,,Android 13
1b5cef8f3303d810bf9e306d9ee5ed0f,,,(direct),(none),United States,,Android 12
1bf644d746e395031a3f63128d646a3f,,,,organic,United States,Google,Android 13
23696be53f156dbbc8177a0764ceef64,,,(direct),(none),United States,,Android 12
2cf2e68e52379ba7c8f1a9bb270dfe61,,,,cpc,Czechia,,Android 15
3a99046c898b2387025987ec865fb2d2,,,,organic,Germany,,Android 14
430345ea3bd5bdb205d5c29069bd927c,,,,organic,France,,Android 15
46bf89176a00e599083e71d220fd9cb0,,,,organic,Russia,,Android 15
537d0e98d674fdd9d909fb91a375a074,,,,cpc,Germany,,Android 12
6900a9738a96a882114936a72d6af837,,,,organic,Russia,,Android 15
705937edc690c2e59a7b4d0b9d08da96,,,(direct),(none),South Korea,,Android 11
88a3d5b028de696eabc742ae29794202,,,HEX (GA) - Globe #adROAS,cpc,Mexico,,Android 13
8ae2667a58a82a3e1c041d5303a094b2,,,,organic,South Korea,,Android 15
8bf12a49255fbbc80fa4c6e2043af15f,,,HEX (GA) - Globe #adROAS,cpc,Thailand,,Android 15
b44c7332e6fbf15c048ee70d4f07a5fa,,,HEX (GA) - Globe #adROAS,cpc,France,,Android 13
b5a0fcec84c3363331a6b3e5ecb0a73c,,,,organic,Russia,,Android 15
c078b62f5459e5bc47d4cded61c82b43,,,,organic,South Korea,,Android 14
cd32a07f5a45fa2e07bbd085876fde13,,,,organic,Ukraine,,Android 14
cea4215e251c6a287404d0e5fa314767,,,HEX (GA) - T1 #hybridROAS,cpc,Japan,,Android 14
d2bc1018362edfe2a0d0abb8e6569b5b,,,,organic,New Zealand,,Android 12
f861838b3e3ee4d4f4e3381c9cc7894d,,,,organic,Canada,,Android 13
fd440aac66bce1622ed0850588637b2f,,,HEX (GA) - Globe #adROAS,cpc,Indonesia,,Android 14
970859b91c81015297dc96adba76bfc2,,,HEX (GA) - Globe #adROAS,cpc,Uzbekistan,Vivo,Android 12
c3d4ead2d6f10452006c986f7e371da8,,,,organic,Spain,Xiaomi,Android 11
130fdc5d7f005be2f0ed1bb8a36651b1,,,,organic,Russia,Xiaomi,Android 13
1e172c0b7c3cc9d97fc44a6ee851d8c4,,,,organic,Belgium,Xiaomi,Android 14
948ad250173fa92355a8fbb1a433ac64,,,,organic,Belgium,Xiaomi,Android 14
957be6ee4beae32cf777dbbcba04cc44,,,HEX (GA) - Globe #adROAS,cpc,Germany,Xiaomi,Android 14
b0e8aadca0a612a7e5b77297812cde2c,,,,organic,Bosnia & Herzegovina,Xiaomi,Android 14
ed70a4d6d93f37dc7df6cac18e1d9862,,,,organic,Russia,Xiaomi,Android 14
35f3cbf1f46dd4fe02f04d4c157a9c93,,,(direct),(none),Brunei,Xiaomi,Android 13
53b6c71dc0c0f9adf805a6d31179f468,,,HEX (GA) - Globe #adROAS,cpc,Poland,Xiaomi,Android 12
fae8778014150e070f3985a652bea9bb,,,,organic,Russia,Xiaomi,Android 14
5716277319fbf282cdd02c8e69b30d63,,,,organic,Yemen,Xiaomi,Android 13
740c82edfaa05c6996d7227b77c01a1d,,,HEX (GA) - T1 #hybridROAS,cpc,Japan,Xiaomi,Android 13
8703c8c470857ca54c8edabd3eddd9d9,,,,organic,Russia,Xiaomi,Android 13
bc67c6955cf1d9a00c1f3cf4a5104a96,,,,organic,Spain,Xiaomi,Android 11
0b42e5253fa37b342687738c02effa25,,,HEX (GA) - Globe #adROAS,cpc,Türkiye,Xiaomi,Android 13
f9529b2c26f2b4057985d6f784351d2a,,,HEX (GA) - Globe #adROAS,cpc,Moldova,Xiaomi,Android 13
225367c81747320ed2f6ef517c6d1246,,,,cpc,Germany,Xiaomi,Android 13
095f9eac9d9ba5ad6b95b03a2c27ba43,,,HEX (GA) - Globe #adROAS,cpc,Serbia,Xiaomi,Android 13
141d839cf7375dc532cf61c9d0bd1ea4,,,HEX (GA) - T1 #hybridROAS,cpc,France,Xiaomi,Android 13
9514b446f9dbe48df6907ec56a5e84ef,,,,organic,Russia,Xiaomi,Android 13
de53f902906c8f88dbf92b974edab52f,,,HEX (GA) - Globe #adROAS,cpc,Türkiye,Xiaomi,Android 12
9b3c9076d8d127f1f29290cf7e2a9be5,,,HEX (GA) - Globe #adROAS,cpc,Belarus,POCO,Android 13
