user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
03b489b9b92f501a75bba6976502e77f,,,,cpc,Ukraine,,Android 13
0437a7f7bd5cfbeeb5b407467de1a042,46,0,,organic,Russia,,Android 15
0921730955002f0fa0d27a24fda40368,46,1,,organic,Hong Kong,,Android 15
14c561f87585c24e3b574cd00f3032b2,,,(direct),(none),Canada,,Android 11
1e75a101e3b3c5a7c9b9b37273615f5f,46,0,,organic,Russia,,Android 15
299f443ee83f889b121e1a90c8dd0634,46,0,,organic,Russia,,Android 11
3a0f818c338e2d7eba8f3ea90524b363,46,0,HEX (GA) - T1 #adROAS,cpc,United Kingdom,,Android 13
4efd0abbbee1aa5790788ef7d7e4988e,46,1,,organic,Russia,,Android 10
6d6f3a7dd51e14e105d53aed8494a20b,,,(direct),(none),United States,,Android 11
7943f7253b0afbe65f5f8e6cc4953e83,,,(direct),(none),United States,,Android 11
7a7d34fdcf424a1843a1109d0f59fe68,46,1,,organic,Germany,Google,Android 14
7b881d392b463693b5fdac7fc5a763d6,,,(direct),(none),Canada,,Android 11
835b2d18236776d1e3092f5190a81d21,46,0,,organic,Vietnam,,Android 13
a62610e8dc12bc288dd2a4f92ed1a0f3,46,0,(direct),(none),Ukraine,,Android 13
b1cda75c90018680979b82a07cdb193d,46,0,,organic,United States,,Android 13
ca8741b0b88af83cc56c0eb863dae5f4,46,1,,organic,Russia,,Android 14
ca9dd9a90e0a219cdea6e0b1d1d51491,46,1,,organic,Russia,,Android 14
e16185f88f34bc09ef36719b6e240449,,,(direct),(none),United States,,Android 11
e7ded49b296a284e51e09f7e3c2dacc0,,,(direct),(none),United States,,Android 11
f156d4d7ae553715bdb7bda0f666bedd,,,(direct),(none),United States,,Android 11
e79449de822191c4f193faeb37a2b7d9,46,1,HEX (GA) - Globe #adROAS,cpc,Philippines,Vivo,Android 11
9acee80c01f69f86b75c8c848570e9d2,46,1,,organic,India,Vivo,Android 10
