user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
0fe6bfba0a49949fb1e3294b4ae6f040,46,0,,organic,Thailand,,Android 15
3c77f9d2d0c2b491b5ae8354712d6f63,46,1,,organic,United States,Google,Android 14
4b642fe8d3ae5abd1ca1b540c57d3669,46,1,,organic,Venezuela,,Android 14
540e53568e7bb8169e0f0972d34e8d52,46,1,,organic,Poland,,Android 14
55606f9b8c343b8d9a736c7343204ce3,46,0,,organic,Ukraine,,Android 14
5a1dabc15063debfbfa3397b995afee6,46,1,(direct),(none),Greece,,Android 15
62cfe13e714b3d37fe3a3305d6b102f9,46,1,,organic,Philippines,,Android 15
6b05fc48224d96de5f6963e0184f4d36,46,0,HEX (GA) - Globe #adROAS,cpc,Canada,,Android 14
6b3373641b957963d5f0e615f3456e5c,46,1,(direct),(none),Germany,,Android 14
73700f40b5723ca4e02b67ebc3fd8269,46,1,,organic,Ukraine,,Android 15
73e8ba4cd6a1eeec499f4469b48cd068,46,0,(direct),(none),Ukraine,,Android 12
8a23c73364fb07abe1324efb2dbe4cf0,46,0,(direct),(none),Ukraine,,Android 9
8bf6c6cd91e0a4789bcf67fbf7ef9288,46,1,,organic,United States,,Android 13
91b94069e5d823af8912264e52d81602,46,0,HEX (GA) - Globe #adROAS,cpc,United States,,Android 15
b5ab3adafbf72c7caf7c8a137a4cc53a,46,1,HEX (GA) - Globe #adROAS,cpc,Uzbekistan,,Android 14
c551cd54a28fcbb2ce28326fca188b28,46,1,HEX (GA) - Globe #adROAS,cpc,Canada,,Android 13
c990ca732d903549c53507bc802b9801,46,0,(direct),(none),United States,,Android 14
d1a4417a658f13e9d69010f3690db8ca,46,0,(direct),(none),Japan,,Android 14
f438d5b59746ddeae578447a6fefce68,46,0,(direct),(none),United States,,Android 15
f56333a5e04ba3ec325412cb0288e94f,46,0,,organic,Portugal,Google,Android 14
1b1bab7193f81605c351ce2d07683897,46,0,HEX (GA) - Globe #adROAS,cpc,Indonesia,Vivo,Android 11
0801c05b530041138247df998a9c0413,,,,organic,Pakistan,Vivo,Android 9
772ee954dc9893556a8a77fb59604d6b,46,1,HEX (GA) - Globe #adROAS,cpc,Thailand,Vivo,Android 11
2e6a0297aa3a9223ba28849307d124d3,46,0,(direct),(none),Indonesia,Xiaomi,Android 13
b2378f6d03db2bd4ca355b164070f78a,46,1,(direct),(none),France,Xiaomi,Android 13
594d23e9a223302029cc58b0653ea99a,46,1,(direct),(none),Philippines,POCO,Android 13
2c21ac5c2b2250d43bfcbb441c679b89,46,0,HEX (GA) - Globe #adROAS,cpc,Indonesia,Xiaomi,Android 11
e1da0c4b97bf6c24af4dbbf11a54d1f8,46,1,,organic,Russia,Xiaomi,Android 13
fc99b213ce65d60d01e143a21161df47,46,0,,organic,Ukraine,Xiaomi,Android 12
3450f283b0c5362a8f66f8b0cea2a9c7,46,0,(direct),(none),Spain,Xiaomi,Android 12
47f119e68aa02220e1a4b92ba928b269,46,0,HEX (GA) - Globe #adROAS,cpc,Germany,Xiaomi,Android 14
7866466f5ab07597b315406038ded4cc,46,1,(direct),(none),Poland,Xiaomi,Android 14
e0d5fc1b7bbae1bff7bb02997ef6ea3d,46,0,HEX (GA) - Globe #adROAS,cpc,Germany,Xiaomi,Android 11
5bcb55f9151afb73c5252f99b51b45da,46,0,HEX (GA) - Globe #adROAS,cpc,Belarus,Xiaomi,Android 14
9efe8bc78b2bc2986e0ecc443f8aa850,46,0,(direct),(none),Greece,Xiaomi,Android 14
ddbb543807444bf8072f5df7e31be041,46,0,(direct),(none),Bulgaria,Xiaomi,Android 14
aca009e4e7865e4d97711fcbecb35ebb,46,0,HEX (GA) - Globe #adROAS,cpc,Malaysia,POCO,Android 11
ff362fc8852aa670fd84b67ec9b4ec41,46,0,,cpc,Greece,POCO,Android 13
eb76abe0e20a4a159d39066931fa4580,46,0,(direct),(none),Ukraine,Xiaomi,Android 13
87bb2e3c135e3ebd46fa84a602c943dc,46,1,,organic,Russia,Xiaomi,Android 14
8f534fae89b0899846fb842e0ae86207,46,0,(direct),(none),Spain,Xiaomi,Android 14
983fc191649ed62b5859b8bf92dd6e67,46,0,,cpc,Portugal,Xiaomi,Android 14
d113ac4a7d9a0383d47c69ee9a0f5f2f,46,0,,organic,Russia,Xiaomi,Android 14
dd9d04295c5120806cfbc3d6f1732b97,46,1,(direct),(none),Kazakhstan,Xiaomi,Android 13
30e3f5032bdc7fd39e23eb50d1c25560,46,0,HEX (GA) - Globe #adROAS,cpc,Ukraine,Xiaomi,Android 11
d1f7c61dccee46af775792250fde927f,46,0,,organic,Russia,Xiaomi,Android 13
45849714df602d047aa8c88602b3b9cf,46,0,,organic,Bangladesh,Xiaomi,Android 13
3eb3aa5180d89dd1bf07977d15e71cab,46,1,,organic,Germany,Xiaomi,Android 13
43b4503df1ba9c981921b9f967b0b7b7,46,1,(direct),(none),Bulgaria,Xiaomi,Android 13
