user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
016c1b6be93b9b27b93b0eba923111d9,,,,organic,Indonesia,,Android 10
03f38093ad49d40a4408515576561a5f,,,,organic,Russia,,Android 14
056074b7cfeb884cef024c3418680d35,,,HEX (GA) - Globe #adROAS,cpc,Canada,,Android 13
0b8c9cfd99011dac8d11ce74e2cf8b42,,,(direct),(none),United States,,Android 14
0cee97fa1663440da7c07e149bc0f166,,,HEX (GA) - Globe #adROAS,cpc,Mexico,,Android 13
0d2394ba6930975d6724f04b0ee75952,,,,organic,Japan,,Android 14
0d2d801cc8514738b556a9a877987ebf,,,,organic,Germany,Google,Android 13
10a4689ba1b0c950e510313e33089562,,,,organic,Indonesia,,Android 14
149ea302f28813a4b3af07d251372d13,,,,organic,United States,,Android 14
1bc697c0a3a289a34aec5dfd2ea8da9c,,,(direct),(none),Germany,,Android 11
1e4d2eaa47d824773fd8ce4b79dc2641,,,,organic,Russia,,Android 14
1f9f301170599bc65e4a87a7c2ac8349,,,,organic,Thailand,,Android 14
2a4cf688298d2c5099784ff964202311,,,,organic,Russia,,Android 10
2e498fa5a7c5c0fdd1e9be88a1799634,,,,organic,Germany,,Android 14
2e5091428685a7130f3bfc201601b7e6,,,,organic,Poland,,Android 14
366c42f39e8b3f8398f805b66e26e161,,,HEX (GA) - T1 #hybridROAS,cpc,South Korea,,Android 14
47011d511c8b3531eeaa03e2148d18b3,,,HEX (GA) - US #hybridROAS,cpc,United States,,Android 8.1.0
51f9bad5ca893d0dfbc827a9dea8a7f4,,,HEX (GA) - Globe #adROAS,cpc,France,,Android 15
534e375e5e9334e9d43e189839a8480e,,,HEX (GA) - US #hybridROAS,cpc,United States,,Android 13
58361926e8d6017191bed6d4593aa971,,,(direct),(none),United States,,Android 14
6167bf168a0fb50c8ca3c59269176174,,,,organic,Philippines,,Android 14
6f65ff16eb2486b448542904e7253b26,,,,organic,Russia,,Android 14
7bc1e918863b3572d89c0b5ce8a2b144,,,(direct),(none),Canada,,Android 14
80365f5322f6d9ce55448cbbe8c4669f,,,HEX (GA) - Globe #adROAS,cpc,Indonesia,,Android 14
860158973da3f346fde0736de354fdb0,,,HEX (GA) - Globe #adROAS,cpc,Indonesia,,Android 11
8a5eb73c7b67d661c2f58ac5d77b989d,,,(direct),(none),Russia,,Android 14
8acc6c214625087c2752b818c8d12806,,,,organic,Poland,Google,Android 14
921fe3c15994fb94bc35240beead1c68,,,,organic,Sri Lanka,,Android 14
b0e39500f6a764c390a34d6b71536f32,,,(direct),(none),Türkiye,,Android 14
b396e3409ab63bfac597df4a1b4b0dcd,,,,organic,Russia,,Android 14
bc5c95cf95e51b2a1432275bd5b73f3a,,,,organic,Chile,,Android 14
be0e14dba60f0e2ec2e9ffad5ac648bd,,,HEX (GA) - Globe #adROAS,cpc,Malaysia,,Android 14
bec5166468d73a5078dda17d8f4873c4,,,HEX (GA) - Globe #adROAS,cpc,Indonesia,,Android 14
c38e0a4c55f25a84c047ca781516eb81,,,,organic,Russia,,Android 13
de8f862102505c7d9d95faf8314b74d4,,,,organic,Canada,,Android 10
df7cb84e43287e99e149464a05ae2e44,,,HEX (GA) - US #hybridROAS,cpc,United States,,Android 14
f147472a8dda78c0b3b8adee7a291a31,,,(direct),(none),Germany,,Android 14
f3b1c039c1b555ef8ba0636b0d990f36,,,,organic,Canada,,Android 14
f52b3d4f7f54eced43136f350ef7ecb1,,,,organic,United States,Google,Android 14
c908aa67b84ba524d22c686649b741bb,,,,organic,Türkiye,DOOGEE,Android 12
1e669d4f35d530a0308ecb3e1d8381df,,,,organic,Russia,Tecno,Android 13
29b1152e8941f1c3c337ed2ce05a375e,,,,organic,Malaysia,Tecno,Android 13
b2ce1356c675b68a84da63f820a4c517,,,,organic,Russia,Tecno,Android 13
b4b58935b2d81473b93fb57439735fe4,,,,organic,Venezuela,Tecno,Android 13
fa7a54e061167357dcc94bd2e835839b,,,,organic,Russia,Tecno,Android 13
f13ebd4d8c902700b7b253e24c5c1cdd,,,,organic,Czechia,Blackview,Android 12
cd37a24c2077e1ce21a7076ad9866141,,,,organic,Russia,Tecno,Android 14
ceffb1221a5b08bf907c109961b1c640,,,,organic,Iraq,Tecno,Android 14
94b42c573e82f01d84d3363ef5e4429a,,,(direct),(none),Russia,Symphony,Android 13
06f4a41f274a1d50e35432f84e350407,,,(direct),(none),Russia,Xgody,Android 8.1.0
225941acc1af5a185df38b496028a548,,,,organic,Germany,Tecno,Android 13
3ff13f01cf6c0fe2a6195c5f6bd63574,,,,organic,Russia,Tecno,Android 13
c5d293369a7d546f87f34a3eb0b4b14d,,,,organic,Russia,Tecno,Android 13
ab89752f04b7548f3e6696645be6c62a,,,,organic,Russia,Tecno,Android 13
be32a3eb27793afc9712b7f98c974a58,,,,organic,Russia,Tecno,Android 13
1eaf4572e90c5be61b480a6a41204989,,,,organic,Russia,Tecno,Android 14
95a02b74dc17aa2aff458adffaf0aae7,,,,organic,Russia,Tecno,Android 14
9e38dd4ba954f5e4d6298d422bcb39ed,,,(direct),(none),Russia,Tecno,Android 14
