user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
13669ee9670808e331b7553f8ac110f8,46,1,(direct),(none),United States,,Android 14
1d1a9d1d4c81eb95a57b8a113c93f56e,46,0,,organic,Switzerland,,Android 15
534ff717168f13311f249310b5fda64b,46,0,,organic,South Korea,,Android 13
624a60323e6a389fa2d43773b22fd6e1,46,0,,organic,United Kingdom,,Android 14
69de56a07b5c4304f62aa38268cf5e99,46,0,,organic,Russia,,Android 14
70dbf1f40e53c4c865633e7c765f0f31,46,0,,organic,Russia,,Android 15
72b5570eac33146fdb8910beec4261cb,46,0,,organic,Czechia,,Android 14
803ae1585c9f9d0900585d8c6e271ddc,46,0,,organic,Poland,,Android 15
80ff5afa01521d4a281c7089b6bfbde4,46,1,(direct),(none),Germany,,Android 14
812b6a43d5d4fffd907052b6971388e3,46,0,,organic,Paraguay,,Android 14
9654f43b3955d15f2c8b1237cac5f890,46,1,(direct),(none),Romania,,Android 13
9c655334858891452d6e7c332f975c1b,46,0,,organic,United Kingdom,,Android 13
b1e973643f3df4b7c697f68381d4f61a,,,,organic,Russia,,Android 13
b3117c4ba79727e8033a524471acdacd,46,1,(direct),(none),Spain,,Android 14
b4642eadc056a72239cc218c30eaa4fa,46,0,(direct),(none),Ukraine,,Android 14
c3a10f166b4a00498853f788f7209342,46,1,,organic,Taiwan,,Android 15
dd1a817b9f6d640b2fac6ecfaf012787,46,1,,organic,France,,Android 13
deb04fd1bce02e7ca3d8f501fdea8a7e,46,1,,cpc,United States,,Android 13
eaeafe6fc059af2f23817ed96da2b121,46,0,,organic,Argentina,,Android 15
94b24abcac9413a354a7d7676cb83b66,46,0,HEX (GA) - Globe #adROAS,cpc,Thailand,Vivo,Android 11
033a9e19ac5274468a519d60e99a565f,46,1,,organic,Russia,ZTE,Android 9
6143d745377e11fd5504b04639f985a8,,,(direct),(none),China,Xiaomi,Android 13
6143d745377e11fd5504b04639f985a8,,,(direct),(none),China,Xiaomi,Android 13
4493a4fa01d97f3960cd191d464ca622,46,1,,organic,Russia,Xiaomi,Android 13
69a64639704dae04c77115cf8b368d8a,46,1,,cpc,Spain,Xiaomi,Android 13
b1ed9ff771294dac4d2a820dce42b12e,46,0,,organic,Kazakhstan,Xiaomi,Android 13
4a98d45438f9f50b90c69782ba719f4b,46,0,,organic,Russia,Xiaomi,Android 13
