user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
114c5810ebbfc5c6437892763c4f2b7c,,,HEX (GA) - Globe #adROAS,cpc,Canada,,Android 12
1ced9f1de19c5c6282311322584f6a41,,,,organic,United States,,Android 13
3e00734db0495c67929e3ffd187bbf77,,,,organic,Egypt,,Android 15
525917ea943fc73935a4e6ce6810aa09,,,,organic,Türkiye,,Android 14
563dea5564c98d06f350843c5d60c8d5,,,,organic,United States,,Android 13
69b7b4019df36e65f885ca5c1d3b4525,,,(direct),(none),Hong Kong,,Android 14
7199d03a300eabb9783a23beceeaac53,,,,organic,United States,,Android 13
7d6c4779356caaef92c1cad88c8ed54f,,,,organic,France,,Android 13
8d8e8127a8fa67fa80f1319015cfd962,,,,organic,United States,,Android 10
8e2445646bb0495ff8f96c58416be096,,,,organic,Russia,,Android 13
a06f0ae807f737ff69eb610d8d7d3b75,,,,organic,Japan,,Android 15
b850e1e91d4d0e22aba069e4028d590a,,,,organic,Russia,,Android 11
b8cc1f2b1d9a68bff4c18d1e6ff7205f,,,(direct),(none),China,,Android 14
d9bb7dcbcea2c86e42a94aa3b9f05a16,,,,organic,Canada,,Android 14
dc53d13433fab4609f4b537d28ed0044,,,,organic,Germany,,Android 13
dfe7c801575b703d4d4d5a38d73c21cd,,,(direct),(none),China,,Android 7.0
fa41bad0253174722399a6d174cbccbb,,,HEX (GA) - T1 #hybridROAS,cpc,Germany,,Android 14
e7301986cafa7c89bbf564e09a1fbd85,,,,organic,Indonesia,Vivo,Android 11
94439c1e0abafee817ab57468ca0e289,,,,organic,Philippines,Vivo,Android 11
4a2904363921672295a5d05ec17327e9,,,,organic,Russia,Xiaomi,Android 11
73e4175fc461a7e903ba021defeac868,,,,organic,Hungary,Xiaomi,Android 13
caeff4fe1a5b392f4948038c477742cf,,,,organic,Russia,Xiaomi,Android 13
f49fac1f43a267cce02553ff275ab96a,,,,cpc,France,Xiaomi,Android 13
2910582830d5e0f9c1e03ffcb2d0a598,,,HEX (GA) - Globe #adROAS,cpc,Ukraine,Xiaomi,Android 14
471506f565b30f53a9cf945d604cffc7,,,,organic,Lithuania,Xiaomi,Android 14
