user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
012d87e9d2bdb670147dfcc8f2aa021b,,,HEX (GA) - Globe #adROAS,cpc,Singapore,,Android 15
0250aa8bfc19b4b23e6e4211f36bcbdd,,,HEX (GA) - T1 #hybridROAS,cpc,Japan,,Android 14
05fa32e8b1fb082248b8379caec862ed,,,,organic,Canada,,Android 14
0fe7451f75fd578be54cbd786fc19202,,,HEX (GA) - US #hybridROAS,cpc,United States,Google,Android 13
14e690a8e355efefd6a95f08ffae1a13,,,HEX (GA) - Globe #adROAS,cpc,Türkiye,,Android 14
17ebf1405afe124270640251f4c4d0e5,,,,organic,Philippines,,Android 14
1916b4c68105d0daad5c521a74e0671c,,,HEX (GA) - T1 #hybridROAS,cpc,Australia,,Android 15
2a7316fe00a87cf386b45dc847091feb,,,,organic,Germany,,Android 14
2fc1422b97e8f216b87f957b3f4f5568,,,,organic,Russia,,Android 10
32aaf9d03ffc754a68f324f8ef6cac72,,,,organic,Germany,,Android 14
5620b64bc339a62857955d18998c532c,,,HEX (GA) - Globe #adROAS,cpc,Russia,,Android 14
5f7ff3618d4588fb172f102148846d96,,,,organic,Russia,,Android 14
6e7910e964fa899e16400e5b6ea83feb,,,,organic,Russia,,Android 14
7f68ecebe8c8cd57eb863ef07b7b0c87,,,,organic,India,Google,Android 14
8dc500e2de2dd3e39c76fe92a2f0305c,,,,organic,Argentina,,Android 13
90645a0085cab9690d04c923eadbada1,,,HEX (GA) - Globe #adROAS,cpc,Russia,,Android 14
94bb3eb14f0c959f63301a5ace23a1c3,,,HEX (GA) - Globe #adROAS,cpc,Thailand,,Android 14
995c2b04f1343baf5de3659233ca26e6,,,(direct),(none),United States,,Android 14
a569b7a9451ea348560c12461fd870d6,,,HEX (GA) - Globe #adROAS,cpc,Philippines,,Android 14
b1046d7687cf43d39f3cce838d918e68,,,,organic,Germany,,Android 14
b6807d0263739cd85e5d82847f5a51d8,,,HEX (GA) - Globe #adROAS,cpc,Colombia,,Android 14
c3c9deba073bb8f346b6f0d345283d7c,,,,organic,Venezuela,,Android 14
d76836acc145d4d40dc7f4047791c9e3,,,HEX (GA) - Globe #adROAS,cpc,Ukraine,,Android 14
