user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
0691b130af26af5f4261bc657b788792,46,1,(direct),(none),Poland,,Android 14
06ec789397cf512bc6cc207eec37217d,46,1,,organic,Germany,,Android 13
118d817177e8ea4278e40ae362b3c133,46,0,,organic,Russia,,Android 14
1b4c00f281e15d91fe6c770546f498cc,46,1,HEX (GA) - Globe #adROAS,cpc,Mexico,,Android 14
1e7a8e41c391d1266ead620edb845a2d,46,1,HEX (GA) - T1 #adROAS,cpc,Australia,,Android 13
25afb1234c401dca95323f239e0de88a,46,0,HEX (GA) - Globe #adROAS,cpc,Germany,,Android 14
2df41dad0a4b3d1c18df17d3884ae725,46,1,HEX (GA) - Globe #adROAS,cpc,Russia,,Android 15
3077ae5ca9bc4acf74ad4770af5c2036,46,0,,organic,Russia,,Android 8.1.0
383be39f8045f9d0bc7a80e031308c23,46,1,,organic,Netherlands,Google,Android 14
3d56d2c2dfc5e8e9b174f479d0193ba8,,,,organic,Uruguay,,Android 13
4a593866ff9ecf770ad01257935da5a2,46,0,,organic,Russia,,Android 14
65eb4f4cad2bddfe0a341f5c9d9d21fc,46,1,,organic,Japan,,Android 10
809154daa839146223ddde987efd31b1,46,0,,organic,Russia,,Android 13
81f78c8340c74c04cc793a2c0c55fdef,46,1,,organic,Poland,,Android 15
83ab422b014322474d7f81b361b146fb,46,1,,organic,Russia,,Android 15
888869c59874025eb65495274c4c16f5,46,1,,organic,United Kingdom,,Android 15
a3fbf9f07446cd340d0806fec8a7e717,46,1,HEX (GA) - T1 #adROAS,cpc,Germany,,Android 13
a6ae4358a294a59e2e2ce3100dc10ce5,46,1,(direct),(none),Philippines,,Android 15
a87141c251a9d2e657a1f484d016617d,46,0,,organic,Italy,,Android 15
ad21100493886bf58c901ca232511a9f,46,0,,organic,Dominican Republic,,Android 11
adb2e20140b18df0cd0e4bcc8f46295b,46,0,,organic,Russia,,Android 14
b8989b2c71ae857add56b0ca8a646a23,46,0,,organic,United States,Google,Android 14
c23518a485dd4f81db0ce096a82e8569,46,1,,organic,Vietnam,Google,Android 14
dd76399f09bb9dfe69bb103ebe2c9e0f,46,0,,organic,Mexico,,Android 14
f16b25e46d79dffa4ef043e905c589c8,46,0,,organic,Russia,,Android 8.1.0
