user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
0c7ad50d26cb0347ab71fb37803a13f5,,,(direct),(none),Germany,,Android 15
0f8e54b37e48eaf1d3bd7b8cc88f27c8,,,,organic,Russia,,Android 8.1.0
20ef7b79d2b37e44879822d70fa35226,,,,organic,South Korea,,Android 15
268349a08bc51debd3376821128389e8,,,,organic,Ukraine,,Android 13
3ff6389e3dec9578e50a6c8f5cbe5c3b,,,,organic,United States,,Android 12
473b5ab9f6b2dfde096ed49ec12a1de6,,,,organic,Russia,,Android 15
4b0e49b5c78607f080d49da6929bc506,,,,organic,Iraq,,Android 15
53b5ee3d98127bb38b01f124b3aa3c57,,,HEX (GA) - Globe #adROAS,cpc,Lithuania,,Android 15
6a1800e627efc97623b32fb1643321ef,,,,organic,Bulgaria,Google,Android 14
8c380209946367179dec4af88a84dd32,,,HEX (GA) - Globe #adROAS,cpc,United States,,Android 14
919d2612dc2ea0192b8f5cab550fe5f2,,,,organic,France,,Android 15
adde609db8b0be72b5594f39a90ed9d7,,,,organic,Slovakia,,Android 9
be678c824b23b0462e710021c88fb79a,,,,organic,Türkiye,,Android 11
db2905cd8231ba1da533fc2e5bd0d42b,,,,organic,Argentina,Google,Android 14
de9f71b91cdb750ac650fb0cd28c8cc2,,,,organic,India,,Android 14
e2d9acf9fc6e8869cecc46bfc8b3df5b,,,HEX (GA) - Globe #adROAS,cpc,Poland,,Android 13
e5a9a25844316af8df5919d506155c3e,,,,organic,Australia,,Android 14
fd4ce9b7170c779e841f2f5f0146d8c9,,,,organic,France,,Android 14
d25eaa081f0774dad81237d85470bf25,,,HEX (GA) - Globe #adROAS,cpc,Taiwan,Vivo,Android 11
ec20c5baa486bdf48002a9fcef81a115,,,,organic,Afghanistan,Vivo,Android 12
77eb81ca6a10c509c1590ea3495fc3e7,,,,organic,Indonesia,Vivo,Android 11
93b17cec3d963cb3b8b45b38ed8826d5,,,,organic,Indonesia,Vivo,Android 11
a4e9612ec0ff893f14bd14aaf9ca376b,,,HEX (GA) - Globe #adROAS,cpc,Thailand,Vivo,Android 13
d74a8e8a3f9e62330789d9cdcb72e8f9,,,HEX (GA) - Globe #adROAS,cpc,United Kingdom,Xiaomi,Android 13
11ea16ebc303cf930ddb1e1dde413646,,,,organic,Ukraine,Xiaomi,Android 13
d281625aaf6c28aeb71bc51eda928675,,,,organic,Germany,Xiaomi,Android 13
e654d9af714268264a69da8a1574e677,,,,organic,Ukraine,Xiaomi,Android 13
f152ebc0527074c7c749925d2ba88662,,,HEX (GA) - Globe #adROAS,cpc,Bulgaria,Xiaomi,Android 11
286b030c33046bae6a621c91b5d99329,,,,organic,Ukraine,Xiaomi,Android 12
66e365a3f2dd16e8cfd1f35dce8941f4,,,HEX (GA) - Globe #adROAS,cpc,Austria,Xiaomi,Android 14
73ddb8ca5e13ca3aab6e1b9f67f00bc6,,,,organic,France,Xiaomi,Android 14
8b50a4118c7ad436be9d09b7dc0e55d8,,,,organic,Latvia,Xiaomi,Android 14
c36ade76dbde02e31097af78c8b7c93f,,,(direct),(none),Netherlands,Xiaomi,Android 13
c7bf13199231dcfbfd5e41cd09967a09,,,,organic,Vietnam,Xiaomi,Android 11
