user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
06e84786b192cfd50d459e383a61cab7,,,,organic,Poland,,Android 14
13d272e756059c07b0e7cde8f2bd7ee8,40,0,,organic,United States,,Android 14
1475979495ddf378b58efaf1c67a5e01,40,0,,organic,South Korea,Google,Android 14
1a9bd73eebc3281cec91f80d02f03edd,40,1,HEX (GA) - US #hybridROAS,cpc,United States,,Android 14
1b01db8bb7627e84b7122a764cb7b697,40,0,,organic,Spain,Google,Android 13
1b3f501a61d7d68a908ee629a8c2f0f2,40,0,HEX (GA) - T1 #hybridROAS,cpc,Germany,,Android 14
235e0584b188c61a392aa834773e8bc0,40,2,HEX (GA) - Globe #adROAS,cpc,Japan,,Android 14
25690fe422b4d4df4a40450e21788166,40,0,HEX (GA) - Globe #adROAS,cpc,,,Android 10
32ac0fbd65bb0e816ae2a4b780098282,40,3,HEX (GA) - T1 #hybridROAS,cpc,Poland,,Android 14
3439c05eb4d840ed1080a2c931115a0b,40,1,(direct),(none),United States,,Android 14
34706cc4fb87877cfbb5d6c63cab4b24,40,0,,organic,France,Google,Android 14
3dd7f642c9d61d899cc122180b2b9338,40,0,,organic,Australia,Google,Android 14
5490addd3a4cf70c5eadd82d0c2a2d0e,40,0,,organic,Moldova,Google,Android 14
63727ea713d3410586bcea987f94f4a4,40,3,,organic,Argentina,,Android 14
65df7aeac951512238d8c5a75dd8f27d,40,3,(direct),(none),New Zealand,,Android 14
774a90bb76b4133963d5a9280b0b2b40,40,1,HEX (GA) - US #hybridROAS,cpc,United States,,Android 13
78677b353239eb950986dcb334df05e4,40,3,,organic,France,Google,Android 14
86435500fcb066a84c45bb8e71fdabea,40,0,HEX (GA) - US #hybridROAS,cpc,United States,,Android 14
88bf2a60058d5e57c3e059d033fd7739,40,0,HEX (GA) - US #hybridROAS,cpc,United States,,Android 14
aa29b3d8c16744177cd69d486127e398,40,3,(direct),(none),United States,,Android 14
b6dd77153d35ae9123e32f9fd32a5d76,40,3,HEX (GA) - Globe #adROAS,cpc,Ukraine,,Android 13
bdcfa4362c429e0a8bd28dde80aa1881,40,3,,organic,Russia,,Android 7.0
cbf69b94fe99e7b880cb01d220f19805,40,0,,organic,Philippines,,Android 14
cee231e6cb450276b9a484243d095bef,40,2,(direct),(none),Germany,,Android 14
dacc262cccd3966fed54b3fbaec475eb,40,1,(direct),(none),United States,,Android 14
e53f928386f70399fa9cea7dfe3c9254,40,2,(direct),(none),Indonesia,,Android 14
7ed5c05de161a7cd1682cf942ffc09bc,40,2,,organic,Brazil,Nokia,Android 12
1fb8b493e543030448cf2d5e41e2fd30,40,2,HEX (GA) - Globe #adROAS,cpc,Ukraine,Nokia,Android 11
5f1b02bcedc91de2a0871908dfb82ae8,40,1,HEX (GA) - Globe #adROAS,cpc,Bolivia,Tecno,Android 13
6e6eda377df3951d4ee9b46087c823a1,40,2,,organic,Russia,Tecno,Android 13
