user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
0567c115061d600fc77dba3faac4403e,40,0,,organic,Russia,,Android 14
0a90f7f72201019b9113118b7fced07d,40,0,(direct),(none),Germany,,Android 14
0bad44f3096633643e40c0244794d25f,,,(direct),(none),United States,,Android 11
16b6debbd53a8da612256178da166055,40,2,,organic,United States,Google,Android 13
1cb1a21b298748517fc59599828c5f14,40,3,HEX (GA) - Globe #adROAS,cpc,Mexico,,Android 14
27597f0e47c0e3bb9f60b2357d7b2026,40,3,HEX (GA) - Globe #adROAS,cpc,South Korea,,Android 14
2865a5ce46ba584b8d8af28bb926e66f,40,1,,cpc,Netherlands,,Android 14
3731b9ab16b8f69a9bffd9d7daec7496,40,3,HEX (GA) - Globe #adROAS,cpc,Australia,,Android 13
3d728d7c9da29b5d25b7d58efe2d55c7,,,(direct),(none),United States,,Android 11
4379abfe1b9d46359b4a4eb83473ef67,40,2,HEX (GA) - T1 #hybridROAS,cpc,Poland,,Android 14
513fe7d18ee70bb1869751d1df30e906,40,1,,organic,Russia,,Android 14
56db4e379eeca8f66355d82a2039e316,,,(direct),(none),United States,,Android 11
5e23b4f7025a16d99e6aeb936b49789e,40,2,,organic,Mexico,,Android 13
5fd98aaa2028a8a1568e104b57455779,,,(direct),(none),United States,,Android 11
665414d19f9475b7fd09ab35aa63f36a,40,1,HEX (GA) - T1 #hybridROAS,cpc,United Kingdom,,Android 14
68cb4ca3de5a73b6a32dcb3121b6f807,40,0,(direct),(none),Japan,,Android 13
7d258fe339cf7ade424eec7491d0befa,,,(direct),(none),United States,,Android 11
83f4072b3bbb52999881362122fc5494,40,3,(direct),(none),United States,,Android 14
88c71573320ed3f81df4403d89b7b22c,40,2,HEX (GA) - Globe #adROAS,cpc,Ukraine,,Android 12
8b035b55fca9d33b6bf2c52cef85c8e9,40,3,,organic,Russia,,Android 14
8efb9b43217abdb0c87c550270996ea4,,,(direct),(none),United States,,Android 11
91d3b01c89c53e2e05a1c4a82e77b8e4,40,2,(direct),(none),Russia,,Android 14
939fda4cc58f3d815e34713ad4107335,40,1,,organic,France,Google,Android 14
9c07da941480e94a8e25a2b33a2b751f,,,(direct),(none),United States,,Android 11
a01419772fdce8b24b502087c5efe28c,,,(direct),(none),United States,,Android 11
a740f7b85f86df86c1c237ef7159dab5,40,3,,organic,South Korea,Google,Android 14
bbb959f4d819b84ecb0e3c754ab0b8bc,40,2,(direct),(none),Japan,,Android 14
bff29ae32ab9d447206f4e8f98f462bd,40,2,,organic,Indonesia,,Android 14
ef9847e3b8017083e8606b703b7b7f61,40,0,,organic,Poland,,Android 13
f142b9992d11be901ab61adb51dd1a7b,40,3,HEX (GA) - T1 #hybridROAS,cpc,Germany,,Android 14
f58994c7d567e849b1e234713a3316ce,40,3,,organic,Spain,,Android 14
fd4700f246e5f19d70232ce7963a2b6c,40,1,HEX (GA) - Globe #adROAS,cpc,Indonesia,,Android 14
ff876a7e3666f68890fa7da7f0f3cc21,40,1,HEX (GA) - US #hybridROAS,cpc,United States,Google,Android 13
d228d295ac8db5acd1e65bff2935c3dd,40,0,,organic,Canada,Egreat,Android 14
3f03068fb675bc69c07fdbc158e16bfc,40,2,,organic,Russia,Tecno,Android 13
4791b40ceb9cbc14e54919a72cb19b85,40,0,,organic,Russia,Tecno,Android 13
6a70f1ce52871a522c165d9dd4fdedcd,40,0,,organic,Russia,Tecno,Android 13
ce67b60c772d5e999bc8efd89e7f59f5,40,1,,organic,Russia,Tecno,Android 14
1e4bd0b8ce99f83b2c00e6f169f9fc47,40,1,HEX (GA) - Globe #adROAS,cpc,South Africa,Hisense,Android 11
04a9ad6cd9579dd26323e0a1bc634063,40,0,,cpc,Germany,Fairphone,Android 13
4a1cde9af038e9b3efc13086e7b5b775,40,2,,cpc,Germany,Fairphone,Android 14
225336beca314f99de9028fddb95e1ef,40,0,HEX (GA) - Globe #adROAS,cpc,Türkiye,Tecno,Android 10
ff359f665420ec1cdd8a862a4316b80e,,,,organic,Russia,Tecno,Android 13
8fa28cc2985fafb3d33d7537c5ed542e,40,1,,organic,Russia,Tecno,Android 13
ef20159a9139dc69006d25d817280fdd,40,3,,organic,Ecuador,Tecno,Android 13
2e40aaa47d10901587c86251e2d3e58a,40,1,,organic,Russia,Tecno,Android 14
2c3546a4124c178d1c3dcd3fc02b9125,40,1,,organic,Iraq,Tecno,Android 10
bdf3e0915f252d79c49b0c8e6d045e0b,40,2,HEX (GA) - T1 #hybridROAS,cpc,Germany,Tecno,Android 14
3fb8d5833d50c8f27555053ae9f83f12,40,3,,organic,Russia,Tecno,Android 14
8d0b78808a6c58c99b8dce1c8c85b5ba,40,1,HEX (GA) - Globe #adROAS,cpc,Indonesia,Tecno,Android 14
e391f9c83460731d2f46a90f825d33dc,40,2,,organic,Spain,Cubot,Android 13
3819ae4a344bcafaf7910892ee4381f3,40,3,HEX (GA) - US #hybridROAS,cpc,United States,Winnovo,Android 12
bb6f390d737b7dd138c91e2a6fca54eb,40,3,,cpc,Poland,DOOGEE,Android 11
