user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
18e8d1cdd4fe708215181fe44ea56430,46,0,,organic,India,Google,Android 14
426fffa8f7cf9fc43914636ead98f00c,46,0,HEX (GA) - Globe #adROAS,cpc,Belgium,,Android 13
47074cf49dc3c09adcfa08eb139cb1f3,46,1,,organic,India,,Android 9
5da69419680cb529336efd9948116fb3,46,1,HEX (GA) - Globe #adROAS,cpc,Brazil,,Android 14
6cf0f5eb203c16d8cd3be1679ddfcac4,46,1,,organic,Germany,,Android 12
77584bd53455d541e5951897eb636de3,46,0,HEX (GA) - Globe #adROAS,cpc,Russia,,Android 14
7951865aa698dd9873b84e81ea084f1a,46,1,,organic,Russia,,Android 14
8c18eb306833a53bc256f36caab3e6bc,,,,organic,Germany,,Android 14
ad601dc104bfbfc3a7c10664c0bc084f,46,0,HEX (GA) - Globe #adROAS,cpc,Mexico,,Android 13
bff3da644f49b1293ecfd7437c4e6064,46,0,HEX (GA) - Globe #adROAS,cpc,Ukraine,,Android 14
c80296b6ebeaddb62a6d19c62f2715f4,46,1,(direct),(none),Ukraine,,Android 13
d50158a64b278432554894e1dede2b25,46,1,,organic,Russia,,Android 14
e8887b18314aa2f83ff326761ac1e5cf,46,0,HEX (GA) - T1 #adROAS,cpc,United States,,Android 12
f35931ab80a754a2103d823a360d673f,46,1,,organic,Sweden,Google,Android 14
605e4027087bcdc4de6cef642bc6ca73,,,(direct),(none),Indonesia,Vivo,Android 8.1.0
a4729d47ab566e8eefd1eafd764956a4,,,(direct),(none),Indonesia,Vivo,Android 8.1.0
69b00c7556c6ef574bf6460dcb9334fe,46,1,,organic,India,Vivo,Android 11
f6690af7cb4c5e2fefaf821694d5495c,46,1,,cpc,Ukraine,Vivo,Android 12
091b5d61f0ddde075eb7d9aa3cb6b9cc,46,0,,organic,Indonesia,Xiaomi,Android 13
bdf92f5c4870d45bbd4d47a416ac6921,46,0,HEX (GA) - Globe #adROAS,cpc,Mexico,Xiaomi,Android 11
61ef085d494fa0a5bba6e9f99a0085e5,46,0,,organic,Brazil,Xiaomi,Android 13
539386b05f938ef111e9c0b4d975dcfd,46,1,(direct),(none),Poland,Xiaomi,Android 11
4eead3b7f7065afc155001db9211971d,46,0,,organic,Ukraine,Xiaomi,Android 14
082b40ed9287aaf797a049da2ed612f2,46,1,,cpc,Poland,POCO,Android 13
4213afa4802a5334d1b89c42f158ddda,46,1,,organic,Russia,Xiaomi,Android 11
b833542c0e21bd186e104640b2f3ff06,46,1,,organic,Russia,Xiaomi,Android 13
2d6c43270a119a05543010cb59f06d81,46,0,,organic,Russia,Xiaomi,Android 13
cceef2b01cbd93bd424cf915fc243d8c,46,1,HEX (GA) - Globe #adROAS,cpc,Thailand,Xiaomi,Android 13
098c27fe595190fb325ffe8198d01c7b,46,1,,organic,Kazakhstan,Xiaomi,Android 13
8a587a27da7d006d1924cd4e8016b995,46,1,,organic,Spain,Xiaomi,Android 13
baaa9355a78b0662331a76cd18af49e7,46,0,,organic,Laos,Xiaomi,Android 13
c6ab63c263518d18acc60cc41d0f78d2,46,0,,organic,Russia,Xiaomi,Android 13
0fb7a09cb34fcc18052065ee71d2e2ce,46,0,,organic,Russia,POCO,Android 13
894cc329fb1519a69a943dd9532ed682,46,0,,organic,India,POCO,Android 13
1e59f52cb357a36dbacc49a3edce4abd,46,0,(direct),(none),China,Xiaomi,Android 11
a43f5e4cf3200c3f43b693c16eeb609a,46,0,,organic,Italy,Xiaomi,Android 13
79601d48138b8a254487dd3f24f8a992,46,0,,organic,Russia,Xiaomi,Android 13
