user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
06005e8abe9d32f03785a7b716ba3ccb,,,,organic,Japan,Google,Android 14
2b279fe618a6ae294c11b9fed7343445,,,,organic,Poland,,Android 15
3c24846d3d3c289b6658076a1b124de9,,,HEX (GA) - T1 #hybridROAS,cpc,Japan,,Android 14
413d8b94f42fb8c168b9e6f436b2a950,,,HEX (GA) - Globe #adROAS,cpc,Belarus,,Android 14
50d135e61bf85828541c9d113a1977f1,,,,organic,Romania,,Android 8.1.0
5633835641785e331b8996b69ac28f44,,,,cpc,Spain,,Android 12
586fe1911f28ded6b4d11fd852eacb22,,,(direct),(none),Japan,,Android 14
678f17a2887925e3ecfac83e1ff6faac,,,HEX (GA) - Globe #adROAS,cpc,South Korea,,Android 10
6f84c610aebde11eb7fe800e1e43e0b7,,,,organic,Bangladesh,,Android 14
817eda49d6b9223899e3c042b1f0707a,,,HEX (GA) - US #hybridROAS,cpc,United States,,Android 14
a39e64175e6150a1baa9608ff31c0d03,,,(direct),(none),Japan,,Android 14
a536d37bea0e4621ebb315573f3bb2c3,,,,organic,France,,Android 14
ab4f3400c95176c19ce7e4ebfa54ada5,,,,organic,Germany,,Android 13
b9d5f6233d04ed69b1fcf607cdf238bd,,,,organic,Mexico,,Android 14
bb7ad7230e2aaea5a395bd13f4b39d96,,,,organic,Russia,,Android 14
c25b301b7021a565f8a3648408ffde71,,,,organic,Poland,,Android 13
c37499385f06ecd3e067490f9b3656d8,,,HEX (GA) - T1 #hybridROAS,cpc,Canada,,Android 12
d2f2a8a0138a5640f09cef3bc5d44a12,,,,organic,France,,Android 13
da1ea13dfcf3f34a744a9184f93bee94,,,(direct),(none),Russia,,Android 11
dde66a75268f563d92a3176f13a86b87,,,,organic,Spain,Google,Android 14
ded9e3ca74a086a99d7ecc53ec25056b,,,(direct),(none),Russia,,Android 13
e45090447cf678566b9293db1bb91a87,,,,organic,Russia,,Android 12
e56343d82cccaa7750e514bcdc9e8b21,,,HEX (GA) - Globe #adROAS,cpc,Israel,,Android 13
e86c6fd166b1d41f4d340e8cee64f582,,,,organic,Vietnam,,Android 14
e916d2b13d0c8080fb98b7c86e295d28,,,,organic,Russia,,Android 14
f1f91eb25dd482c26ccd823b4ee77096,,,HEX (GA) - US #hybridROAS,cpc,United States,,Android 14
f2b62223b01b96bd1682ce8e011504f2,,,(direct),(none),Uzbekistan,,Android 13
a194f8ae2c4c8ac6d18e3a0de9668eb6,,,HEX (GA) - T1 #hybridROAS,cpc,Japan,DOOGEE,Android 11
936ede31f2d47f21b0ccf0dfcea2027e,,,(direct),(none),Iran,Nokia,Android 11
fc1f1c2f740fc3b919389ee93bb1d948,,,HEX (GA) - Globe #adROAS,cpc,Pakistan,Tecno,Android 13
81aaf5908eb60d375b36a52cd8b14e7a,,,,organic,Germany,Fairphone,Android 13
795f34936cc93e84a1422faa2e5e3dea,,,,organic,Pakistan,Tecno,Android 10
0d0a02bc5d4d0ad7c3282ac3be51c4ee,,,HEX (GA) - Globe #adROAS,cpc,Saudi Arabia,Tecno,Android 13
f8e8fcb336c1f46ecdb22c6944b67203,,,HEX (GA) - Globe #adROAS,cpc,Ukraine,Tecno,Android 13
1e2ace4a69dfa895b2f4fcc67a43deb3,,,HEX (GA) - Globe #adROAS,cpc,Peru,Tecno,Android 13
27a9b60f9ecd21457eeda90cb6a343dd,,,,organic,Russia,Tecno,Android 14
db5290ebecc2a04c5d32588cd801eb7d,,,,organic,Philippines,Tecno,Android 11
f0b0cd7c92b2ac0bffa69d227990b114,,,HEX (GA) - Globe #adROAS,cpc,Austria,Tecno,Android 14
4b0c08c410bfc0f93866d43fc92cadb3,,,(direct),(none),Poland,Tecno,Android 14
e5718b1a7f9cd1cf1f9769e8434dcc2a,,,,organic,Switzerland,CAT,Android 12
5fbab9973dbd72c2e1451b14602693bc,,,,organic,Italy,DOOGEE,Android 12
65534bcb1d0e85f7bc9a05a4b91e1c84,,,,organic,Hungary,Vivo,Android 11
1f898309ec9a7d318c417b382ee1f1de,,,,organic,Mexico,ZTE,Android 13
d9c05ddebed3198605d60606a72e0db4,,,(direct),(none),Mexico,ZTE,Android 13
44d1006176bf0147dff5ac6473f5086a,,,HEX (GA) - Globe #adROAS,cpc,Italy,Nothing,Android 14
dca890ab5111005c59c4e793d7e36c68,,,HEX (GA) - Globe #adROAS,cpc,Malaysia,OPPO,Android 7.1.1
cdb787ebc456368b8a521a3f2beb7291,,,,organic,Russia,Tecno,Android 13
bde8f1d9f940b1f5a044a21c871fb744,,,,organic,Türkiye,Tecno,Android 13
cfc5f32d0167d88a6d67b15e07224f88,,,(direct),(none),Myanmar (Burma),Tecno,Android 13
f264aa7aa236f2defef20ded7a3087ba,,,HEX (GA) - Globe #adROAS,cpc,Türkiye,Tecno,Android 12
920937e72915f5d04fa640fa061915f2,,,HEX (GA) - Globe #adROAS,cpc,Russia,Tecno,Android 13
8e4ceb7b15344319079fbbb80c249310,,,HEX (GA) - Globe #adROAS,cpc,Poland,Tecno,Android 12
18a784d77cda17aac4016d1123c4365f,,,,organic,Russia,Tecno,Android 12
7e16d9ba94ae8daeb83b1ccfaeef8ff8,,,HEX (GA) - Globe #adROAS,cpc,Colombia,Tecno,Android 12
ff8dd47ae4f05e285ea50a594d6453f2,,,HEX (GA) - Globe #adROAS,cpc,Belarus,Tecno,Android 12
3ab4d15f64d6b8586898dd14360c0f47,,,,organic,Philippines,Tecno,Android 12
da9900eb2be465208a255121ae1e15be,,,HEX (GA) - Globe #adROAS,cpc,Russia,Tecno,Android 12
2043660dba79056e71da1dedcb2157ec,,,,organic,Russia,Tecno,Android 14
60038b23fdd71c0e56c1d6e34e8a4c38,,,,organic,Indonesia,Tecno,Android 14
76e4a6e8d374a2a9efad35e59a878ef2,,,,organic,Russia,Tecno,Android 14
94a804d3db4c16f4783d01fae2db0f0e,,,,organic,Türkiye,Xiaomi,Android 9
c012d7e88a684616b4608d1ec7420320,,,HEX (GA) - Globe #adROAS,cpc,United Kingdom,Xiaomi,Android 10
3f256dcba6465a1ee47cafd30d867c50,,,HEX (GA) - Globe #adROAS,cpc,Ukraine,Oukitel,Android 12
26b427eef9f0a3394a5d86582700692d,,,,organic,Russia,Oukitel,Android 13
16B40F7B7EB44DEE8FB01498BB4FF772,,,(direct),(none),Vietnam,Apple,iOS 18.2.1
433369351D0C4F94889201DF8E2F60FB,,,(direct),(none),United States,Apple,iOS 18.1.1
