user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
022beae586fdb0761449c312ea857b3a,46,0,,organic,Russia,,Android 14
09f836c63225bf4848c7a32c40b3ba33,,,,organic,Australia,,Android 13
1062e5eb5ae11c96e5ac159a3131357f,46,1,HEX (GA) - Globe #adROAS,cpc,Japan,,Android 13
12f7d38c12ff333d66fd266f8ff542dc,46,0,HEX (GA) - Globe #adROAS,cpc,Switzerland,,Android 13
19a8c1c74bfcf86c7fb230d8e88e736a,46,0,,organic,United Kingdom,,Android 15
19c3076b9be4cfd97aa9a9bff026f79b,46,0,HEX (GA) - Globe #adROAS,cpc,Japan,,Android 14
244cb528d4e1734e9199e88e6b2f4786,,,,organic,United States,,Android 8.1.0
3d4e8fdea9d688815ba9f384830f60b0,46,0,(direct),(none),Ukraine,,Android 11
40c8faeb232c3c4dc200a9a1e70f1395,46,0,HEX (GA) - Globe #adROAS,cpc,Thailand,,Android 15
42b786249f9878c06fc168856638e4ee,46,0,(direct),(none),Russia,,Android 14
57593296656864139d73c3b7329ed8c2,46,1,,organic,Thailand,,Android 15
5897a50ce1d45349c642fbe3aad948ee,46,1,,organic,Poland,Google,Android 14
68f5e364802cb5085293bfddceccaa68,46,0,,organic,Germany,,Android 13
749b159d221c03ce77293d398650134e,46,1,,organic,Germany,,Android 14
78026007eb9f26420648488ddd90ebd1,46,1,,organic,Russia,,Android 13
7f7a985113906365313d7fde1249c5c4,46,0,HEX (GA) - Globe #adROAS,cpc,Netherlands,,Android 14
88b4823fa6897da7d27ce4cd9ab90868,46,1,HEX (GA) - Globe #adROAS,cpc,Belarus,,Android 15
951880ec4669ff97aac81af4f69a8221,46,0,,organic,Hong Kong,,Android 15
9bc706182ce86cf88ab760c7a08a76d9,46,1,,organic,United States,,Android 13
9e74f1f32e696c659054d1edbbb09219,46,0,HEX (GA) - Globe #adROAS,cpc,Brazil,,Android 15
a8269248028da9f2d54314247443aa12,46,0,HEX (GA) - Globe #adROAS,cpc,Iran,,Android 14
b82999eb202d153c8ae0b8508b8388a4,46,1,,organic,Panama,,Android 14
c40e1e7329013d1b85af5d4b9de8a65d,46,1,(direct),(none),Hong Kong,,Android 9
c82093d471a6b08b41204d47a2317e25,46,0,,organic,Netherlands,Google,Android 14
db0229eb3708d0f1c9c79ca80125b984,46,0,,organic,Russia,,Android 13
e3d8fe2f336adaa36e179d8b376ff91d,46,0,HEX (GA) - Globe #adROAS,cpc,United States,,Android 14
9d6e50f33086b8281302c203de3219fe,46,1,,organic,Thailand,Vivo,Android 11
33692fec0b6412e231766552147b02bd,46,1,HEX (GA) - Globe #adROAS,cpc,Indonesia,Vivo,Android 11
25eebcf79dc00b31a55787391948458e,46,1,HEX (GA) - Globe #adROAS,cpc,Kazakhstan,Vivo,Android 11
0b75eefe6e743f0b670047e7b51227c0,46,0,(direct),(none),Czechia,Xiaomi,Android 13
1ab9b89dfa5256a08c1c7e32b1a39c9d,46,1,HEX (GA) - Globe #adROAS,cpc,Ukraine,Xiaomi,Android 11
89a6ca49a81d2ae1d465eac21ddeb178,46,0,HEX (GA) - Globe #adROAS,cpc,Colombia,Xiaomi,Android 13
742bb485079277f13ab01c2a9c9e76b1,46,1,HEX (GA) - T1 #hybridROAS,cpc,Russia,Xiaomi,Android 13
7eba680e2d372e1e756fa56ab18ed666,46,0,HEX (GA) - Globe #adROAS,cpc,Spain,Xiaomi,Android 11
d16d5a123532ff83a5215f295d61a1e5,46,1,HEX (GA) - Globe #adROAS,cpc,France,Xiaomi,Android 13
8b6a32a7c1df3c4e9bc25fe5c0530032,46,1,HEX (GA) - Globe #adROAS,cpc,Estonia,Xiaomi,Android 14
945acb5f24ce03b296351d81db23073a,46,0,(direct),(none),Romania,Xiaomi,Android 13
10ad51466d667caf5c960c090cce1484,46,1,HEX (GA) - Globe #adROAS,cpc,Lithuania,Xiaomi,Android 14
2e68bedb3f4e07001a28ec35df91d761,46,1,,organic,Germany,Xiaomi,Android 14
2ecefe1eaa639d96e95d2cb60351c632,46,0,,organic,Ukraine,Xiaomi,Android 14
3c29fcf9c0edcdf204891259649796f4,46,0,HEX (GA) - Globe #adROAS,cpc,Peru,Xiaomi,Android 13
a5801b855377ef9e98e64e93c2c71e6f,46,0,(direct),(none),New Zealand,Xiaomi,Android 14
aa91be7209211d3f8e179f693d43e42e,46,0,,cpc,Czechia,Xiaomi,Android 14
e3c30d24843033076ab7ffe7ac4d215d,46,1,,organic,Russia,Xiaomi,Android 14
e00b4838bc542ef2273cbd176e4c23e6,46,1,,organic,Russia,POCO,Android 13
f11ee2327e6b121de70b7ffa1377dc82,46,0,,organic,Myanmar (Burma),Xiaomi,Android 13
460df3fc8d9af3d5776270872f3ea5df,46,1,HEX (GA) - Globe #adROAS,cpc,Belarus,Xiaomi,Android 12
6ab25d236f3f1eb6fbf845f958ca10c4,46,0,(direct),(none),Romania,Xiaomi,Android 14
44550b954de6f85e5ca037374bc0decd,46,1,(direct),(none),Indonesia,Xiaomi,Android 13
4e2ebcda5568f87a2476a6fec82e7bc0,46,0,HEX (GA) - Globe #adROAS,cpc,Indonesia,Xiaomi,Android 13
6505e991bfbfcecca92f5c513558c4aa,46,1,HEX (GA) - Globe #adROAS,cpc,Indonesia,Xiaomi,Android 13
33ca4d94cecbedaafacd5c8fbe5a7255,46,0,,organic,Indonesia,Xiaomi,Android 12
442c695d64d55c7531152d16d569b686,46,1,HEX (GA) - Globe #adROAS,cpc,Portugal,Xiaomi,Android 13
ee82cb5f780ea311ec66bfc8f838bf20,46,0,HEX (GA) - Globe #adROAS,cpc,Colombia,Xiaomi,Android 13
13fc91e6c52a182aaf1a43b7c9d91046,46,1,(direct),(none),Russia,POCO,Android 11
b3326cc37db125988466418e7bcdc5c0,46,0,(direct),(none),Ukraine,POCO,Android 11
40cfedd6f830601e469708b4337b5216,46,0,,organic,Spain,Xiaomi,Android 13
1007d1d95c715c436eb98bf74644e057,46,1,,organic,Germany,Xiaomi,Android 13
50bfd29455b5c3cbc725542b760317b5,46,0,(direct),(none),Czechia,Xiaomi,Android 13
